Index       TIME              I(L1)      
17243    2.05845935e-02    1.68937398e-01
17244    2.05846439e-02    1.68937704e-01
17245    2.05847448e-02    1.68938316e-01
17246    2.05849466e-02    1.68939541e-01
17247    2.05849971e-02    1.68939847e-01
17248    2.05850979e-02    1.68940458e-01
17249    2.05852997e-02    1.68941681e-01
17250    2.05853502e-02    1.68941986e-01
17251    2.05854511e-02    1.68942597e-01
17252    2.05856528e-02    1.68943818e-01
17253    2.05857033e-02    1.68944123e-01
17254    2.05858042e-02    1.68944733e-01
17255    2.05860060e-02    1.68945952e-01
17256    2.05860564e-02    1.68946256e-01
17257    2.05861573e-02    1.68946866e-01
17258    2.05863591e-02    1.68948083e-01
17259    2.05864095e-02    1.68948387e-01
17260    2.05865104e-02    1.68948995e-01
17261    2.05867122e-02    1.68950211e-01
17262    2.05867626e-02    1.68950515e-01
17263    2.05868635e-02    1.68951122e-01
17264    2.05870653e-02    1.68952336e-01
17265    2.05871157e-02    1.68952639e-01
17266    2.05872166e-02    1.68953246e-01
17267    2.05874184e-02    1.68954458e-01
17268    2.05874689e-02    1.68954761e-01
17269    2.05875697e-02    1.68955367e-01
17270    2.05877715e-02    1.68956577e-01
17271    2.05878220e-02    1.68956879e-01
17272    2.05879229e-02    1.68957484e-01
17273    2.05881246e-02    1.68958693e-01
17274    2.05881751e-02    1.68958995e-01
17275    2.05882760e-02    1.68959599e-01
17276    2.05884778e-02    1.68960806e-01
17277    2.05885282e-02    1.68961108e-01
17278    2.05886291e-02    1.68961711e-01
17279    2.05888309e-02    1.68962916e-01
17280    2.05888813e-02    1.68963217e-01
17281    2.05889822e-02    1.68963819e-01
17282    2.05891840e-02    1.68965023e-01
17283    2.05892344e-02    1.68965324e-01
17284    2.05893353e-02    1.68965925e-01
17285    2.05895371e-02    1.68967127e-01
17286    2.05895875e-02    1.68967427e-01
17287    2.05896884e-02    1.68968028e-01
17288    2.05898902e-02    1.68969228e-01
17289    2.05899407e-02    1.68969528e-01
17290    2.05900415e-02    1.68970127e-01
17291    2.05902433e-02    1.68971326e-01
17292    2.05902938e-02    1.68971625e-01
17293    2.05903947e-02    1.68972224e-01
17294    2.05905964e-02    1.68973421e-01
17295    2.05906469e-02    1.68973720e-01
17296    2.05907478e-02    1.68974318e-01
17297    2.05909496e-02    1.68975513e-01
17298    2.05910000e-02    1.68975811e-01
17299    2.05911009e-02    1.68976408e-01
17300    2.05913027e-02    1.68977602e-01
17301    2.05913531e-02    1.68977900e-01
17302    2.05914540e-02    1.68978496e-01
17303    2.05916558e-02    1.68979687e-01
17304    2.05917062e-02    1.68979985e-01
17305    2.05918071e-02    1.68980580e-01
17306    2.05920089e-02    1.68981770e-01
17307    2.05920593e-02    1.68982068e-01
17308    2.05921602e-02    1.68982662e-01
17309    2.05923620e-02    1.68983850e-01
17310    2.05924125e-02    1.68984147e-01
17311    2.05925133e-02    1.68984741e-01
17312    2.05927151e-02    1.68985927e-01
17313    2.05927656e-02    1.68986223e-01
17314    2.05928665e-02    1.68986816e-01
17315    2.05930682e-02    1.68988001e-01
17316    2.05931187e-02    1.68988297e-01
17317    2.05932196e-02    1.68988889e-01
17318    2.05934213e-02    1.68990072e-01
17319    2.05934718e-02    1.68990367e-01
17320    2.05935727e-02    1.68990958e-01
17321    2.05937745e-02    1.68992140e-01
17322    2.05938249e-02    1.68992435e-01
17323    2.05939258e-02    1.68993025e-01
17324    2.05941276e-02    1.68994204e-01
17325    2.05941780e-02    1.68994499e-01
17326    2.05942789e-02    1.68995088e-01
17327    2.05944807e-02    1.68996266e-01
17328    2.05945311e-02    1.68996560e-01
17329    2.05946320e-02    1.68997149e-01
17330    2.05948338e-02    1.68998325e-01
17331    2.05952374e-02    1.69000674e-01
17332    2.05953383e-02    1.69001261e-01
17333    2.05955400e-02    1.69002433e-01
17334    2.05955905e-02    1.69002726e-01
17335    2.05956914e-02    1.69003312e-01
17336    2.05958931e-02    1.69004483e-01
17337    2.05962967e-02    1.69006822e-01
17338    2.05963976e-02    1.69007406e-01
17339    2.05965994e-02    1.69008574e-01
17340    2.05966498e-02    1.69008865e-01
17341    2.05967507e-02    1.69009449e-01
17342    2.05969525e-02    1.69010614e-01
17343    2.05973560e-02    1.69012943e-01
17344    2.05974569e-02    1.69013524e-01
17345    2.05976587e-02    1.69014687e-01
17346    2.05977092e-02    1.69014977e-01
17347    2.05978100e-02    1.69015558e-01
17348    2.05980118e-02    1.69016718e-01
17349    2.05984154e-02    1.69019037e-01
17350    2.05985163e-02    1.69019616e-01
17351    2.05987181e-02    1.69020773e-01
17352    2.05987685e-02    1.69021062e-01
17353    2.05988694e-02    1.69021640e-01
17354    2.05990712e-02    1.69022795e-01
17355    2.05994747e-02    1.69025103e-01
17356    2.05995756e-02    1.69025680e-01
17357    2.05997774e-02    1.69026832e-01
17358    2.05998278e-02    1.69027119e-01
17359    2.05999287e-02    1.69027695e-01
17360    2.06001305e-02    1.69028845e-01
17361    2.06005341e-02    1.69031143e-01
17362    2.06006350e-02    1.69031717e-01
17363    2.06008367e-02    1.69032863e-01
17364    2.06008872e-02    1.69033150e-01
17365    2.06009881e-02    1.69033723e-01
17366    2.06011899e-02    1.69034868e-01
17367    2.06015934e-02    1.69037155e-01
17368    2.06016943e-02    1.69037726e-01
17369    2.06018961e-02    1.69038868e-01
17370    2.06019465e-02    1.69039153e-01
17371    2.06020474e-02    1.69039724e-01
17372    2.06022492e-02    1.69040864e-01
17373    2.06026528e-02    1.69043141e-01
17374    2.06027536e-02    1.69043709e-01
17375    2.06029554e-02    1.69044846e-01
17376    2.06030059e-02    1.69045130e-01
17377    2.06031068e-02    1.69045697e-01
17378    2.06033085e-02    1.69046832e-01
17379    2.06037121e-02    1.69049099e-01
17380    2.06038130e-02    1.69049665e-01
17381    2.06040148e-02    1.69050796e-01
17382    2.06040652e-02    1.69051079e-01
17383    2.06041661e-02    1.69051644e-01
17384    2.06043679e-02    1.69052774e-01
17385    2.06047714e-02    1.69055030e-01
17386    2.06048723e-02    1.69055593e-01
17387    2.06050741e-02    1.69056720e-01
17388    2.06051246e-02    1.69057001e-01
17389    2.06052254e-02    1.69057564e-01
17390    2.06054272e-02    1.69058688e-01
17391    2.06058308e-02    1.69060934e-01
17392    2.06059317e-02    1.69061495e-01
17393    2.06061334e-02    1.69062616e-01
17394    2.06061839e-02    1.69062896e-01
17395    2.06062848e-02    1.69063456e-01
17396    2.06064866e-02    1.69064575e-01
17397    2.06068901e-02    1.69066811e-01
17398    2.06069910e-02    1.69067369e-01
17399    2.06071928e-02    1.69068485e-01
17400    2.06072432e-02    1.69068764e-01
17401    2.06073441e-02    1.69069321e-01
17402    2.06075459e-02    1.69070435e-01
17403    2.06079495e-02    1.69072661e-01
17404    2.06080504e-02    1.69073216e-01
17405    2.06082521e-02    1.69074327e-01
17406    2.06083026e-02    1.69074604e-01
17407    2.06084035e-02    1.69075159e-01
17408    2.06086052e-02    1.69076268e-01
17409    2.06090088e-02    1.69078483e-01
17410    2.06091097e-02    1.69079036e-01
17411    2.06093115e-02    1.69080142e-01
17412    2.06093619e-02    1.69080418e-01
17413    2.06094628e-02    1.69080970e-01
17414    2.06096646e-02    1.69082074e-01
17415    2.06100681e-02    1.69084279e-01
17416    2.06101690e-02    1.69084829e-01
17417    2.06103708e-02    1.69085930e-01
17418    2.06104213e-02    1.69086205e-01
17419    2.06105222e-02    1.69086754e-01
17420    2.06107239e-02    1.69087853e-01
17421    2.06111275e-02    1.69090047e-01
17422    2.06112284e-02    1.69090595e-01
17423    2.06114302e-02    1.69091690e-01
17424    2.06114806e-02    1.69091964e-01
17425    2.06115815e-02    1.69092511e-01
17426    2.06117833e-02    1.69093605e-01
17427    2.06121868e-02    1.69095789e-01
17428    2.06122877e-02    1.69096334e-01
17429    2.06124895e-02    1.69097424e-01
17430    2.06125399e-02    1.69097696e-01
17431    2.06126408e-02    1.69098241e-01
17432    2.06128426e-02    1.69099329e-01
17433    2.06132462e-02    1.69101503e-01
17434    2.06133471e-02    1.69102046e-01
17435    2.06135488e-02    1.69103130e-01
17436    2.06135993e-02    1.69103401e-01
17437    2.06137002e-02    1.69103943e-01
17438    2.06139020e-02    1.69105027e-01
17439    2.06143055e-02    1.69107190e-01
17440    2.06144064e-02    1.69107730e-01
17441    2.06146082e-02    1.69108810e-01
17442    2.06146586e-02    1.69109079e-01
17443    2.06147595e-02    1.69109619e-01
17444    2.06149613e-02    1.69110697e-01
17445    2.06153649e-02    1.69112850e-01
17446    2.06154657e-02    1.69113387e-01
17447    2.06156675e-02    1.69114462e-01
17448    2.06157180e-02    1.69114730e-01
17449    2.06158189e-02    1.69115267e-01
17450    2.06160206e-02    1.69116340e-01
17451    2.06164242e-02    1.69118483e-01
17452    2.06165251e-02    1.69119018e-01
17453    2.06167269e-02    1.69120087e-01
17454    2.06167773e-02    1.69120354e-01
17455    2.06168782e-02    1.69120888e-01
17456    2.06170800e-02    1.69121956e-01
17457    2.06174835e-02    1.69124088e-01
17458    2.06175844e-02    1.69124621e-01
17459    2.06177862e-02    1.69125685e-01
17460    2.06178367e-02    1.69125951e-01
17461    2.06179375e-02    1.69126482e-01
17462    2.06181393e-02    1.69127545e-01
17463    2.06185429e-02    1.69129667e-01
17464    2.06186438e-02    1.69130197e-01
17465    2.06188456e-02    1.69131256e-01
17466    2.06188960e-02    1.69131520e-01
17467    2.06189969e-02    1.69132049e-01
17468    2.06191987e-02    1.69133107e-01
17469    2.06196022e-02    1.69135218e-01
17470    2.06197031e-02    1.69135746e-01
17471    2.06199049e-02    1.69136800e-01
17472    2.06199553e-02    1.69137063e-01
17473    2.06200562e-02    1.69137589e-01
17474    2.06202580e-02    1.69138641e-01
17475    2.06206616e-02    1.69140743e-01
17476    2.06207625e-02    1.69141267e-01
17477    2.06209642e-02    1.69142316e-01
17478    2.06210147e-02    1.69142578e-01
17479    2.06211156e-02    1.69143102e-01
17480    2.06213173e-02    1.69144149e-01
17481    2.06217209e-02    1.69146240e-01
17482    2.06218218e-02    1.69146762e-01
17483    2.06220236e-02    1.69147806e-01
17484    2.06220740e-02    1.69148066e-01
17485    2.06221749e-02    1.69148588e-01
17486    2.06223767e-02    1.69149629e-01
17487    2.06227802e-02    1.69151710e-01
17488    2.06228811e-02    1.69152230e-01
17489    2.06230829e-02    1.69153268e-01
17490    2.06231334e-02    1.69153527e-01
17491    2.06232343e-02    1.69154046e-01
17492    2.06234360e-02    1.69155083e-01
17493    2.06238396e-02    1.69157153e-01
17494    2.06239405e-02    1.69157670e-01
17495    2.06241423e-02    1.69158703e-01
17496    2.06241927e-02    1.69158961e-01
17497    2.06242936e-02    1.69159477e-01
17498    2.06244954e-02    1.69160509e-01
17499    2.06248989e-02    1.69162569e-01
17500    2.06249998e-02    1.69163083e-01
17501    2.06252016e-02    1.69164111e-01
17502    2.06252520e-02    1.69164368e-01
17503    2.06253529e-02    1.69164882e-01
17504    2.06255547e-02    1.69165908e-01
17505    2.06259583e-02    1.69167958e-01
17506    2.06260592e-02    1.69168469e-01
17507    2.06262609e-02    1.69169492e-01
17508    2.06263114e-02    1.69169748e-01
17509    2.06264123e-02    1.69170259e-01
17510    2.06266141e-02    1.69171280e-01
17511    2.06270176e-02    1.69173319e-01
17512    2.06271185e-02    1.69173828e-01
17513    2.06273203e-02    1.69174846e-01
17514    2.06273707e-02    1.69175100e-01
17515    2.06274716e-02    1.69175609e-01
17516    2.06276734e-02    1.69176625e-01
17517    2.06280770e-02    1.69178654e-01
17518    2.06281778e-02    1.69179160e-01
17519    2.06283796e-02    1.69180173e-01
17520    2.06287832e-02    1.69182195e-01
17521    2.06288841e-02    1.69182700e-01
17522    2.06290859e-02    1.69183709e-01
17523    2.06294894e-02    1.69185724e-01
17524    2.06295903e-02    1.69186227e-01
17525    2.06297921e-02    1.69187233e-01
17526    2.06301956e-02    1.69189241e-01
17527    2.06302965e-02    1.69189743e-01
17528    2.06304983e-02    1.69190745e-01
17529    2.06309019e-02    1.69192746e-01
17530    2.06310028e-02    1.69193246e-01
17531    2.06312045e-02    1.69194245e-01
17532    2.06316081e-02    1.69196239e-01
17533    2.06317090e-02    1.69196737e-01
17534    2.06319108e-02    1.69197733e-01
17535    2.06323143e-02    1.69199720e-01
17536    2.06324152e-02    1.69200216e-01
17537    2.06326170e-02    1.69201208e-01
17538    2.06330206e-02    1.69203189e-01
17539    2.06331214e-02    1.69203684e-01
17540    2.06333232e-02    1.69204672e-01
17541    2.06337268e-02    1.69206646e-01
17542    2.06338277e-02    1.69207139e-01
17543    2.06340294e-02    1.69208124e-01
17544    2.06344330e-02    1.69210091e-01
17545    2.06345339e-02    1.69210582e-01
17546    2.06347357e-02    1.69211563e-01
17547    2.06351392e-02    1.69213523e-01
17548    2.06352401e-02    1.69214013e-01
17549    2.06354419e-02    1.69214991e-01
17550    2.06358455e-02    1.69216944e-01
17551    2.06359464e-02    1.69217432e-01
17552    2.06361481e-02    1.69218406e-01
17553    2.06365517e-02    1.69220353e-01
17554    2.06366526e-02    1.69220839e-01
17555    2.06368544e-02    1.69221810e-01
17556    2.06372579e-02    1.69223749e-01
17557    2.06373588e-02    1.69224233e-01
17558    2.06375606e-02    1.69225201e-01
17559    2.06379641e-02    1.69227134e-01
17560    2.06380650e-02    1.69227616e-01
17561    2.06382668e-02    1.69228580e-01
17562    2.06386704e-02    1.69230506e-01
17563    2.06387713e-02    1.69230987e-01
17564    2.06389730e-02    1.69231948e-01
17565    2.06393766e-02    1.69233866e-01
17566    2.06394775e-02    1.69234345e-01
17567    2.06396793e-02    1.69235303e-01
17568    2.06400828e-02    1.69237215e-01
17569    2.06401837e-02    1.69237692e-01
17570    2.06403855e-02    1.69238646e-01
17571    2.06407891e-02    1.69240551e-01
17572    2.06408899e-02    1.69241026e-01
17573    2.06410917e-02    1.69241977e-01
17574    2.06414953e-02    1.69243875e-01
17575    2.06415962e-02    1.69244349e-01
17576    2.06417980e-02    1.69245296e-01
17577    2.06422015e-02    1.69247187e-01
17578    2.06423024e-02    1.69247659e-01
17579    2.06425042e-02    1.69248603e-01
17580    2.06429077e-02    1.69250487e-01
17581    2.06430086e-02    1.69250958e-01
17582    2.06432104e-02    1.69251898e-01
17583    2.06436140e-02    1.69253775e-01
17584    2.06437149e-02    1.69254244e-01
17585    2.06439166e-02    1.69255181e-01
17586    2.06443202e-02    1.69257051e-01
17587    2.06444211e-02    1.69257518e-01
17588    2.06446229e-02    1.69258451e-01
17589    2.06450264e-02    1.69260315e-01
17590    2.06451273e-02    1.69260780e-01
17591    2.06453291e-02    1.69261710e-01
17592    2.06457327e-02    1.69263567e-01
17593    2.06458335e-02    1.69264030e-01
17594    2.06460353e-02    1.69264957e-01
17595    2.06464389e-02    1.69266807e-01
17596    2.06465398e-02    1.69267268e-01
17597    2.06467416e-02    1.69268191e-01
17598    2.06471451e-02    1.69270034e-01
17599    2.06472460e-02    1.69270494e-01
17600    2.06474478e-02    1.69271414e-01
17601    2.06478513e-02    1.69273250e-01
17602    2.06479522e-02    1.69273708e-01
17603    2.06481540e-02    1.69274624e-01
17604    2.06485576e-02    1.69276453e-01
17605    2.06486585e-02    1.69276910e-01
17606    2.06488602e-02    1.69277823e-01
17607    2.06492638e-02    1.69279645e-01
17608    2.06493647e-02    1.69280100e-01
17609    2.06495665e-02    1.69281009e-01
17610    2.06499700e-02    1.69282824e-01
17611    2.06500709e-02    1.69283277e-01
17612    2.06502727e-02    1.69284183e-01
17613    2.06506762e-02    1.69285992e-01
17614    2.06507771e-02    1.69286443e-01
17615    2.06509789e-02    1.69287345e-01
17616    2.06513825e-02    1.69289147e-01
17617    2.06514834e-02    1.69289597e-01
17618    2.06516851e-02    1.69290495e-01
17619    2.06520887e-02    1.69292290e-01
17620    2.06521896e-02    1.69292738e-01
17621    2.06523914e-02    1.69293634e-01
17622    2.06527949e-02    1.69295421e-01
17623    2.06528958e-02    1.69295868e-01
17624    2.06530976e-02    1.69296760e-01
17625    2.06535012e-02    1.69298540e-01
17626    2.06536020e-02    1.69298985e-01
17627    2.06538038e-02    1.69299873e-01
17628    2.06542074e-02    1.69301647e-01
17629    2.06543083e-02    1.69302090e-01
17630    2.06545101e-02    1.69302975e-01
17631    2.06549136e-02    1.69304742e-01
17632    2.06550145e-02    1.69305183e-01
17633    2.06552163e-02    1.69306065e-01
17634    2.06556198e-02    1.69307825e-01
17635    2.06557207e-02    1.69308265e-01
17636    2.06559225e-02    1.69309143e-01
17637    2.06563261e-02    1.69310896e-01
17638    2.06564270e-02    1.69311334e-01
17639    2.06566287e-02    1.69312209e-01
17640    2.06570323e-02    1.69313955e-01
17641    2.06571332e-02    1.69314391e-01
17642    2.06573350e-02    1.69315262e-01
17643    2.06577385e-02    1.69317002e-01
17644    2.06578394e-02    1.69317436e-01
17645    2.06580412e-02    1.69318304e-01
17646    2.06584448e-02    1.69320036e-01
17647    2.06585456e-02    1.69320469e-01
17648    2.06587474e-02    1.69321333e-01
