Index       TIME              V(A)        N(YNEURON!NEURON1_V0) N(YNEURON!NEURON1_V36)       V(B)       
1623     8.11500000e-02    8.54591791e-02    8.37385852e-02    2.66167470e-02    2.66167470e-02
1624     8.12000000e-02    8.54792817e-02    8.37586877e-02    2.66368496e-02    2.66368496e-02
1625     8.12500000e-02    8.54993843e-02    8.37787903e-02    2.66569521e-02    2.66569521e-02
1626     8.13000000e-02    8.55194869e-02    8.37988929e-02    2.66770547e-02    2.66770547e-02
1627     8.13500000e-02    8.55395895e-02    8.38189955e-02    2.66971573e-02    2.66971573e-02
1628     8.14000000e-02    8.55596920e-02    8.38390981e-02    2.67172599e-02    2.67172599e-02
1629     8.14500000e-02    8.55797946e-02    8.38592007e-02    2.67373625e-02    2.67373625e-02
1630     8.15000000e-02    8.55998972e-02    8.38793032e-02    2.67574650e-02    2.67574650e-02
1631     8.15500000e-02    8.56199998e-02    8.38994058e-02    2.67775676e-02    2.67775676e-02
1632     8.16000000e-02    8.56401024e-02    8.39195084e-02    2.67976702e-02    2.67976702e-02
1633     8.16500000e-02    8.56602050e-02    8.39396110e-02    2.68177728e-02    2.68177728e-02
1634     8.17000000e-02    8.56803075e-02    8.39597136e-02    2.68378754e-02    2.68378754e-02
1635     8.17500000e-02    8.57004101e-02    8.39798161e-02    2.68579779e-02    2.68579779e-02
1636     8.18000000e-02    8.57205127e-02    8.39999187e-02    2.68780805e-02    2.68780805e-02
1637     8.18500000e-02    8.57406153e-02    8.40200213e-02    2.68981831e-02    2.68981831e-02
1638     8.19000000e-02    8.57607179e-02    8.40401239e-02    2.69182857e-02    2.69182857e-02
1639     8.19500000e-02    8.57808205e-02    8.40602265e-02    2.69383883e-02    2.69383883e-02
1640     8.20000000e-02    8.58009230e-02    8.40803291e-02    2.69584909e-02    2.69584909e-02
1641     8.20500000e-02    8.58210256e-02    8.41004316e-02    2.69785934e-02    2.69785934e-02
1642     8.21000000e-02    8.58411282e-02    8.41205342e-02    2.69986960e-02    2.69986960e-02
1643     8.21500000e-02    8.58612308e-02    8.41406368e-02    2.70187986e-02    2.70187986e-02
1644     8.22000000e-02    8.58813334e-02    8.41607394e-02    2.70389012e-02    2.70389012e-02
1645     8.22500000e-02    8.59014359e-02    8.41808420e-02    2.70590038e-02    2.70590038e-02
1646     8.23000000e-02    8.59215385e-02    8.42009446e-02    2.70791063e-02    2.70791063e-02
1647     8.23500000e-02    8.59416411e-02    8.42210471e-02    2.70992089e-02    2.70992089e-02
1648     8.24000000e-02    8.59617437e-02    8.42411497e-02    2.71193115e-02    2.71193115e-02
1649     8.24500000e-02    8.59818463e-02    8.42612523e-02    2.71394141e-02    2.71394141e-02
1650     8.25000000e-02    8.60019489e-02    8.42813549e-02    2.71595167e-02    2.71595167e-02
1651     8.25500000e-02    8.60220514e-02    8.43014575e-02    2.71796192e-02    2.71796192e-02
1652     8.26000000e-02    8.60421540e-02    8.43215600e-02    2.71997218e-02    2.71997218e-02
1653     8.26500000e-02    8.60622566e-02    8.43416626e-02    2.72198244e-02    2.72198244e-02
1654     8.27000000e-02    8.60823592e-02    8.43617652e-02    2.72399270e-02    2.72399270e-02
1655     8.27500000e-02    8.61024618e-02    8.43818678e-02    2.72600296e-02    2.72600296e-02
1656     8.28000000e-02    8.61225644e-02    8.44019704e-02    2.72801322e-02    2.72801322e-02
1657     8.28500000e-02    8.61426669e-02    8.44220730e-02    2.73002347e-02    2.73002347e-02
1658     8.29000000e-02    8.61627695e-02    8.44421755e-02    2.73203373e-02    2.73203373e-02
1659     8.29500000e-02    8.61828721e-02    8.44622781e-02    2.73404399e-02    2.73404399e-02
1660     8.30000000e-02    8.62029747e-02    8.44823807e-02    2.73605425e-02    2.73605425e-02
1661     8.30500000e-02    8.62230773e-02    8.45024833e-02    2.73806451e-02    2.73806451e-02
1662     8.31000000e-02    8.62431798e-02    8.45225859e-02    2.74007476e-02    2.74007476e-02
1663     8.31500000e-02    8.62632824e-02    8.45426884e-02    2.74208502e-02    2.74208502e-02
1664     8.32000000e-02    8.62833850e-02    8.45627910e-02    2.74409528e-02    2.74409528e-02
1665     8.32500000e-02    8.63034876e-02    8.45828936e-02    2.74610554e-02    2.74610554e-02
1666     8.33000000e-02    8.63235902e-02    8.46029962e-02    2.74811580e-02    2.74811580e-02
1667     8.33500000e-02    8.63436928e-02    8.46230988e-02    2.75012605e-02    2.75012605e-02
1668     8.34000000e-02    8.63637953e-02    8.46432014e-02    2.75213631e-02    2.75213631e-02
1669     8.34500000e-02    8.63838979e-02    8.46633039e-02    2.75414657e-02    2.75414657e-02
1670     8.35000000e-02    8.64040005e-02    8.46834065e-02    2.75615683e-02    2.75615683e-02
1671     8.35500000e-02    8.64241031e-02    8.47035091e-02    2.75816709e-02    2.75816709e-02
1672     8.36000000e-02    8.64442057e-02    8.47236117e-02    2.76017735e-02    2.76017735e-02
1673     8.36500000e-02    8.64643083e-02    8.47437143e-02    2.76218760e-02    2.76218760e-02
1674     8.37000000e-02    8.64844108e-02    8.47638169e-02    2.76419786e-02    2.76419786e-02
1675     8.37500000e-02    8.65045134e-02    8.47839194e-02    2.76620812e-02    2.76620812e-02
1676     8.38000000e-02    8.65246160e-02    8.48040220e-02    2.76821838e-02    2.76821838e-02
1677     8.38500000e-02    8.65447186e-02    8.48241246e-02    2.77022864e-02    2.77022864e-02
1678     8.39000000e-02    8.65648212e-02    8.48442272e-02    2.77223889e-02    2.77223889e-02
1679     8.39500000e-02    8.65849237e-02    8.48643298e-02    2.77424915e-02    2.77424915e-02
1680     8.40000000e-02    8.66050263e-02    8.48844323e-02    2.77625941e-02    2.77625941e-02
1681     8.40500000e-02    8.66251289e-02    8.49045349e-02    2.77826967e-02    2.77826967e-02
1682     8.41000000e-02    8.66452315e-02    8.49246375e-02    2.78027993e-02    2.78027993e-02
1683     8.41500000e-02    8.66653341e-02    8.49447401e-02    2.78229018e-02    2.78229018e-02
1684     8.42000000e-02    8.66854367e-02    8.49648427e-02    2.78430044e-02    2.78430044e-02
1685     8.42500000e-02    8.67055392e-02    8.49849453e-02    2.78631070e-02    2.78631070e-02
1686     8.43000000e-02    8.67256418e-02    8.50050478e-02    2.78832096e-02    2.78832096e-02
1687     8.43500000e-02    8.67457444e-02    8.50251504e-02    2.79033122e-02    2.79033122e-02
1688     8.44000000e-02    8.67658470e-02    8.50452530e-02    2.79234148e-02    2.79234148e-02
1689     8.44500000e-02    8.67859496e-02    8.50653556e-02    2.79435173e-02    2.79435173e-02
1690     8.45000000e-02    8.68060521e-02    8.50854582e-02    2.79636199e-02    2.79636199e-02
1691     8.45500000e-02    8.68261547e-02    8.51055608e-02    2.79837225e-02    2.79837225e-02
1692     8.46000000e-02    8.68462573e-02    8.51256633e-02    2.80038251e-02    2.80038251e-02
1693     8.46500000e-02    8.68663599e-02    8.51457659e-02    2.80239277e-02    2.80239277e-02
1694     8.47000000e-02    8.68858109e-02    8.51652169e-02    2.80433787e-02    2.80433787e-02
1695     8.47500000e-02    8.69040937e-02    8.51834997e-02    2.80616615e-02    2.80616615e-02
1696     8.48000000e-02    8.69223765e-02    8.52017826e-02    2.80799443e-02    2.80799443e-02
1697     8.48500000e-02    8.69406594e-02    8.52200654e-02    2.80982271e-02    2.80982271e-02
1698     8.49000000e-02    8.69589422e-02    8.52383482e-02    2.81165099e-02    2.81165099e-02
1699     8.49500000e-02    8.69772250e-02    8.52566310e-02    2.81347927e-02    2.81347927e-02
1700     8.50000000e-02    8.69955078e-02    8.52749138e-02    2.81530756e-02    2.81530756e-02
1701     8.50500000e-02    8.70137906e-02    8.52931966e-02    2.81713584e-02    2.81713584e-02
1702     8.51000000e-02    8.70320734e-02    8.53114794e-02    2.81896412e-02    2.81896412e-02
1703     8.51500000e-02    8.70503562e-02    8.53297623e-02    2.82079240e-02    2.82079240e-02
1704     8.52000000e-02    8.70686391e-02    8.53480451e-02    2.82262068e-02    2.82262068e-02
1705     8.52500000e-02    8.70869219e-02    8.53663279e-02    2.82444896e-02    2.82444896e-02
1706     8.53000000e-02    8.71052047e-02    8.53846107e-02    2.82627725e-02    2.82627725e-02
1707     8.53500000e-02    8.71234875e-02    8.54028935e-02    2.82810553e-02    2.82810553e-02
1708     8.54000000e-02    8.71417703e-02    8.54211763e-02    2.82993381e-02    2.82993381e-02
1709     8.54500000e-02    8.71600531e-02    8.54394592e-02    2.83176209e-02    2.83176209e-02
1710     8.55000000e-02    8.71783359e-02    8.54577420e-02    2.83359037e-02    2.83359037e-02
1711     8.55500000e-02    8.71966188e-02    8.54760248e-02    2.83541865e-02    2.83541865e-02
1712     8.56000000e-02    8.72149016e-02    8.54943076e-02    2.83724694e-02    2.83724694e-02
1713     8.56500000e-02    8.72331844e-02    8.55125904e-02    2.83907522e-02    2.83907522e-02
1714     8.57000000e-02    8.72514672e-02    8.55308732e-02    2.84090350e-02    2.84090350e-02
1715     8.57500000e-02    8.72697500e-02    8.55491560e-02    2.84273178e-02    2.84273178e-02
1716     8.58000000e-02    8.72880328e-02    8.55674389e-02    2.84456006e-02    2.84456006e-02
1717     8.58500000e-02    8.73063156e-02    8.55857217e-02    2.84638834e-02    2.84638834e-02
1718     8.59000000e-02    8.73245985e-02    8.56040045e-02    2.84821663e-02    2.84821663e-02
1719     8.59500000e-02    8.73428813e-02    8.56222873e-02    2.85004491e-02    2.85004491e-02
1720     8.60000000e-02    8.73611641e-02    8.56405701e-02    2.85187319e-02    2.85187319e-02
1721     8.60500000e-02    8.73794469e-02    8.56588529e-02    2.85370147e-02    2.85370147e-02
1722     8.61000000e-02    8.73977297e-02    8.56771357e-02    2.85552975e-02    2.85552975e-02
1723     8.61500000e-02    8.74160125e-02    8.56954186e-02    2.85735803e-02    2.85735803e-02
1724     8.62000000e-02    8.74342954e-02    8.57137014e-02    2.85918631e-02    2.85918631e-02
1725     8.62500000e-02    8.74525782e-02    8.57319842e-02    2.86101460e-02    2.86101460e-02
1726     8.63000000e-02    8.74708610e-02    8.57502670e-02    2.86284288e-02    2.86284288e-02
1727     8.63500000e-02    8.74891438e-02    8.57685498e-02    2.86467116e-02    2.86467116e-02
1728     8.64000000e-02    8.75074266e-02    8.57868326e-02    2.86649944e-02    2.86649944e-02
1729     8.64500000e-02    8.75257094e-02    8.58051154e-02    2.86832772e-02    2.86832772e-02
1730     8.65000000e-02    8.75439922e-02    8.58233983e-02    2.87015600e-02    2.87015600e-02
1731     8.65500000e-02    8.75622751e-02    8.58416811e-02    2.87198429e-02    2.87198429e-02
1732     8.66000000e-02    8.75805579e-02    8.58599639e-02    2.87381257e-02    2.87381257e-02
1733     8.66500000e-02    8.75988407e-02    8.58782467e-02    2.87564085e-02    2.87564085e-02
1734     8.67000000e-02    8.76171235e-02    8.58965295e-02    2.87746913e-02    2.87746913e-02
1735     8.67500000e-02    8.76354063e-02    8.59148123e-02    2.87929741e-02    2.87929741e-02
1736     8.68000000e-02    8.76536891e-02    8.59330952e-02    2.88112569e-02    2.88112569e-02
1737     8.68500000e-02    8.76719719e-02    8.59513780e-02    2.88295398e-02    2.88295398e-02
1738     8.69000000e-02    8.76902548e-02    8.59696608e-02    2.88478226e-02    2.88478226e-02
1739     8.69500000e-02    8.77085376e-02    8.59879436e-02    2.88661054e-02    2.88661054e-02
1740     8.70000000e-02    8.77268204e-02    8.60062264e-02    2.88843882e-02    2.88843882e-02
1741     8.70500000e-02    8.77451032e-02    8.60245092e-02    2.89026710e-02    2.89026710e-02
1742     8.71000000e-02    8.77633860e-02    8.60427920e-02    2.89209538e-02    2.89209538e-02
1743     8.71500000e-02    8.77816688e-02    8.60610749e-02    2.89392366e-02    2.89392366e-02
1744     8.72000000e-02    8.77999517e-02    8.60793577e-02    2.89575195e-02    2.89575195e-02
1745     8.72500000e-02    8.78182345e-02    8.60976405e-02    2.89758023e-02    2.89758023e-02
1746     8.73000000e-02    8.78365173e-02    8.61159233e-02    2.89940851e-02    2.89940851e-02
1747     8.73500000e-02    8.78548001e-02    8.61342061e-02    2.90123679e-02    2.90123679e-02
1748     8.74000000e-02    8.78730829e-02    8.61524889e-02    2.90306507e-02    2.90306507e-02
1749     8.74500000e-02    8.78913657e-02    8.61707717e-02    2.90489335e-02    2.90489335e-02
1750     8.75000000e-02    8.79096485e-02    8.61890546e-02    2.90672164e-02    2.90672164e-02
1751     8.75500000e-02    8.79279314e-02    8.62073374e-02    2.90854992e-02    2.90854992e-02
1752     8.76000000e-02    8.79462142e-02    8.62256202e-02    2.91037820e-02    2.91037820e-02
1753     8.76500000e-02    8.79644970e-02    8.62439030e-02    2.91220648e-02    2.91220648e-02
1754     8.77000000e-02    8.79827798e-02    8.62621858e-02    2.91403476e-02    2.91403476e-02
1755     8.77500000e-02    8.80010626e-02    8.62804686e-02    2.91586304e-02    2.91586304e-02
1756     8.78000000e-02    8.80193454e-02    8.62987514e-02    2.91769133e-02    2.91769133e-02
1757     8.78500000e-02    8.80376282e-02    8.63170343e-02    2.91951961e-02    2.91951961e-02
1758     8.79000000e-02    8.80559111e-02    8.63353171e-02    2.92134789e-02    2.92134789e-02
1759     8.79500000e-02    8.80741939e-02    8.63535999e-02    2.92317617e-02    2.92317617e-02
1760     8.80000000e-02    8.80924767e-02    8.63718827e-02    2.92500445e-02    2.92500445e-02
1761     8.80500000e-02    8.81107595e-02    8.63901655e-02    2.92683273e-02    2.92683273e-02
1762     8.81000000e-02    8.81290423e-02    8.64084483e-02    2.92866101e-02    2.92866101e-02
1763     8.81500000e-02    8.81473251e-02    8.64267312e-02    2.93048930e-02    2.93048930e-02
1764     8.82000000e-02    8.81656079e-02    8.64450140e-02    2.93231758e-02    2.93231758e-02
1765     8.82500000e-02    8.81838908e-02    8.64632968e-02    2.93414586e-02    2.93414586e-02
1766     8.83000000e-02    8.82021736e-02    8.64815796e-02    2.93597414e-02    2.93597414e-02
1767     8.83500000e-02    8.82204564e-02    8.64998624e-02    2.93780242e-02    2.93780242e-02
1768     8.84000000e-02    8.82387392e-02    8.65181452e-02    2.93963070e-02    2.93963070e-02
1769     8.84500000e-02    8.82570220e-02    8.65364280e-02    2.94145899e-02    2.94145899e-02
1770     8.85000000e-02    8.82744680e-02    8.65538740e-02    2.94320358e-02    2.94320358e-02
1771     8.85500000e-02    8.82910958e-02    8.65705018e-02    2.94486636e-02    2.94486636e-02
1772     8.86000000e-02    8.83077235e-02    8.65871296e-02    2.94652914e-02    2.94652914e-02
1773     8.86500000e-02    8.83243513e-02    8.66037573e-02    2.94819192e-02    2.94819192e-02
1774     8.87000000e-02    8.83409791e-02    8.66203851e-02    2.94985469e-02    2.94985469e-02
1775     8.87500000e-02    8.83576069e-02    8.66370129e-02    2.95151747e-02    2.95151747e-02
1776     8.88000000e-02    8.83742347e-02    8.66536407e-02    2.95318025e-02    2.95318025e-02
1777     8.88500000e-02    8.83908625e-02    8.66702685e-02    2.95484303e-02    2.95484303e-02
1778     8.89000000e-02    8.84074902e-02    8.66868963e-02    2.95650581e-02    2.95650581e-02
1779     8.89500000e-02    8.84241180e-02    8.67035240e-02    2.95816859e-02    2.95816859e-02
1780     8.90000000e-02    8.84407458e-02    8.67201518e-02    2.95983136e-02    2.95983136e-02
1781     8.90500000e-02    8.84573736e-02    8.67367796e-02    2.96149414e-02    2.96149414e-02
1782     8.91000000e-02    8.84740014e-02    8.67534074e-02    2.96315692e-02    2.96315692e-02
1783     8.91500000e-02    8.84906292e-02    8.67700352e-02    2.96481970e-02    2.96481970e-02
1784     8.92000000e-02    8.85072569e-02    8.67866630e-02    2.96648248e-02    2.96648248e-02
1785     8.92500000e-02    8.85238847e-02    8.68032908e-02    2.96814526e-02    2.96814526e-02
1786     8.93000000e-02    8.85405125e-02    8.68199185e-02    2.96980803e-02    2.96980803e-02
1787     8.93500000e-02    8.85571403e-02    8.68365463e-02    2.97147081e-02    2.97147081e-02
1788     8.94000000e-02    8.85737681e-02    8.68531741e-02    2.97313359e-02    2.97313359e-02
1789     8.94500000e-02    8.85903959e-02    8.68698019e-02    2.97479637e-02    2.97479637e-02
1790     8.95000000e-02    8.86070237e-02    8.68864297e-02    2.97645915e-02    2.97645915e-02
1791     8.95500000e-02    8.86236514e-02    8.69030575e-02    2.97812192e-02    2.97812192e-02
1792     8.96000000e-02    8.86402792e-02    8.69196852e-02    2.97978470e-02    2.97978470e-02
1793     8.96500000e-02    8.86569070e-02    8.69363130e-02    2.98144748e-02    2.98144748e-02
1794     8.97000000e-02    8.86735348e-02    8.69529408e-02    2.98311026e-02    2.98311026e-02
1795     8.97500000e-02    8.86901626e-02    8.69695686e-02    2.98477304e-02    2.98477304e-02
1796     8.98000000e-02    8.87067904e-02    8.69861964e-02    2.98643582e-02    2.98643582e-02
1797     8.98500000e-02    8.87234181e-02    8.70028242e-02    2.98809859e-02    2.98809859e-02
1798     8.99000000e-02    8.87400459e-02    8.70194519e-02    2.98976137e-02    2.98976137e-02
1799     8.99500000e-02    8.87566737e-02    8.70360797e-02    2.99142415e-02    2.99142415e-02
1800     9.00000000e-02    8.87733015e-02    8.70527075e-02    2.99308693e-02    2.99308693e-02
1801     9.00500000e-02    8.87899293e-02    8.70693353e-02    2.99474971e-02    2.99474971e-02
