Index       TIME             V(IN1)            V(OUT)      
1470     7.35000000e-02   -4.01371993e-02   -7.58675244e-02
1471     7.35500000e-02   -3.90113446e-02   -7.58482759e-02
1472     7.36000000e-02   -3.77124173e-02   -7.58287996e-02
1473     7.36500000e-02   -3.62021516e-02   -7.58090937e-02
1474     7.37000000e-02   -3.44328452e-02   -7.57891559e-02
1475     7.37500000e-02   -3.23456324e-02   -7.57689840e-02
1476     7.38000000e-02   -2.98693702e-02   -7.57485754e-02
1477     7.38500000e-02   -2.69214200e-02   -7.57279273e-02
1478     7.39000000e-02   -2.34127166e-02   -7.57070366e-02
1479     7.39500000e-02   -1.92611286e-02   -7.56858996e-02
1480     7.40000000e-02   -1.44182663e-02   -7.56645123e-02
1481     7.40500000e-02   -8.91292483e-03   -7.56428704e-02
1482     7.41000000e-02   -2.90403448e-03   -7.56209686e-02
1483     7.41500000e-02    3.28409084e-03   -7.55988013e-02
1484     7.42000000e-02    9.18617860e-03   -7.55763619e-02
1485     7.42500000e-02    1.43008172e-02   -7.55536427e-02
1486     7.43000000e-02    1.82358914e-02   -7.55306352e-02
1487     7.43500000e-02    2.08115487e-02   -7.55073292e-02
1488     7.44000000e-02    2.20668368e-02   -7.54837129e-02
1489     7.44500000e-02    2.21883514e-02   -7.54597726e-02
1490     7.45000000e-02    2.14195654e-02   -7.54354917e-02
1491     7.45500000e-02    1.99949950e-02   -7.54108508e-02
1492     7.46000000e-02    1.81094778e-02   -7.53858261e-02
1493     7.46500000e-02    1.59123470e-02   -7.53603886e-02
1494     7.47000000e-02    1.35133064e-02   -7.53345026e-02
1495     7.47500000e-02    1.09913720e-02   -7.53081236e-02
1496     7.48000000e-02    8.40305942e-03   -7.52811955e-02
1497     7.48500000e-02    5.78872422e-03   -7.52536471e-02
1498     7.49000000e-02    3.17715645e-03   -7.52253874e-02
1499     7.49500000e-02    5.88807169e-04   -7.51962995e-02
1500     7.50000000e-02   -1.96193937e-03   -7.51662327e-02
1501     7.50500000e-02   -4.46516653e-03   -7.51349929e-02
1502     7.51000000e-02   -6.91426996e-03   -7.51023299e-02
1503     7.51500000e-02   -9.30512806e-03   -7.50679220e-02
1504     7.52000000e-02   -1.16354879e-02   -7.50313570e-02
1505     7.52500000e-02   -1.39045285e-02   -7.49921082e-02
1506     7.53000000e-02   -1.61125427e-02   -7.49495054e-02
1507     7.53500000e-02   -1.82607292e-02   -7.49026991e-02
1508     7.54000000e-02   -2.03510559e-02   -7.48506161e-02
1509     7.54500000e-02   -2.23861943e-02   -7.47919058e-02
1510     7.55000000e-02   -2.43694901e-02   -7.47248731e-02
1511     7.55500000e-02   -2.63049729e-02   -7.46473968e-02
1512     7.56000000e-02   -2.81973671e-02   -7.45568288e-02
1513     7.56500000e-02   -3.00521109e-02   -7.44498703e-02
1514     7.57000000e-02   -3.18753448e-02   -7.43224187e-02
1515     7.57500000e-02   -3.36738772e-02   -7.41693796e-02
1516     7.58000000e-02   -3.54550905e-02   -7.39844352e-02
1517     7.58500000e-02   -3.72267912e-02   -7.37597578e-02
1518     7.59000000e-02   -3.89969628e-02   -7.34856570e-02
1519     7.59500000e-02   -4.07734142e-02   -7.31501441e-02
1520     7.60000000e-02   -4.25632732e-02   -7.27383928e-02
1521     7.60500000e-02   -4.43723099e-02   -7.22320721e-02
1522     7.61000000e-02   -4.62040495e-02   -7.16085184e-02
1523     7.61500000e-02   -4.80587017e-02   -7.08397033e-02
1524     7.62000000e-02   -4.99319582e-02   -6.98909407e-02
1525     7.62500000e-02   -5.18138530e-02   -6.87192498e-02
1526     7.63000000e-02   -5.36879654e-02   -6.72712483e-02
1527     7.63500000e-02   -5.55313976e-02   -6.54803667e-02
1528     7.64000000e-02   -5.73159191e-02   -6.32630033e-02
1529     7.64500000e-02   -5.90105089e-02   -6.05128733e-02
1530     7.65000000e-02   -6.05850523e-02   -5.70919825e-02
1531     7.65500000e-02   -6.20144537e-02   -5.28147991e-02
1532     7.66000000e-02   -6.32820436e-02   -4.74181805e-02
1533     7.66500000e-02   -6.43813212e-02   -4.05024543e-02
1534     7.67000000e-02   -6.53156263e-02   -3.14270255e-02
1535     7.67500000e-02   -6.60961244e-02   -1.92177514e-02
1536     7.68000000e-02   -6.67431407e-02   -3.09341461e-03
1537     7.68500000e-02   -6.72690120e-02    1.63699113e-02
1538     7.69000000e-02   -6.76916555e-02    3.40125500e-02
1539     7.69500000e-02   -6.80252865e-02    4.34114640e-02
1540     7.70000000e-02   -6.82904989e-02    4.60304053e-02
1541     7.70500000e-02   -6.84990512e-02    4.60427286e-02
1542     7.71000000e-02   -6.86606868e-02    4.54399912e-02
1543     7.71500000e-02   -6.87834010e-02    4.45857006e-02
1544     7.72000000e-02   -6.88737238e-02    4.35241019e-02
1545     7.72500000e-02   -6.89369857e-02    4.22701654e-02
1546     7.73000000e-02   -6.89775502e-02    4.08354029e-02
1547     7.73500000e-02   -6.89986253e-02    3.92282088e-02
1548     7.74000000e-02   -6.90027127e-02    3.74565259e-02
1549     7.74500000e-02   -6.89934192e-02    3.55466028e-02
1550     7.75000000e-02   -6.89727084e-02    3.35141578e-02
1551     7.75500000e-02   -6.89422238e-02    3.13752839e-02
1552     7.76000000e-02   -6.89033492e-02    2.91459397e-02
1553     7.76500000e-02   -6.88572520e-02    2.68415848e-02
1554     7.77000000e-02   -6.88049192e-02    2.44768660e-02
1555     7.77500000e-02   -6.87471903e-02    2.20653898e-02
1556     7.78000000e-02   -6.86846813e-02    1.96190538e-02
1557     7.78500000e-02   -6.86178760e-02    1.71490204e-02
1558     7.79000000e-02   -6.85475819e-02    1.46670219e-02
1559     7.79500000e-02   -6.84742287e-02    1.21812895e-02
1560     7.80000000e-02   -6.83981823e-02    9.69880690e-03
1561     7.80500000e-02   -6.83197582e-02    7.22537426e-03
1562     7.81000000e-02   -6.82392275e-02    4.76568914e-03
1563     7.81500000e-02   -6.81568230e-02    2.32343201e-03
1564     7.82000000e-02   -6.80727474e-02   -9.86468437e-05
1565     7.82500000e-02   -6.79871415e-02   -2.49810208e-03
1566     7.83000000e-02   -6.79001126e-02   -4.87273257e-03
1567     7.83500000e-02   -6.78118848e-02   -7.22379055e-03
1568     7.84000000e-02   -6.77225699e-02   -9.55169100e-03
1569     7.84500000e-02   -6.76322633e-02   -1.18575249e-02
1570     7.85000000e-02   -6.75410495e-02   -1.41431048e-02
1571     7.85500000e-02   -6.74490027e-02   -1.64110646e-02
1572     7.86000000e-02   -6.73561871e-02   -1.86650270e-02
1573     7.86500000e-02   -6.72626617e-02   -2.09098542e-02
1574     7.87000000e-02   -6.71684611e-02   -2.31521453e-02
1575     7.87500000e-02   -6.70736103e-02   -2.54018690e-02
1576     7.88000000e-02   -6.69781905e-02   -2.76710340e-02
1577     7.88500000e-02   -6.68822392e-02   -2.99751435e-02
1578     7.89000000e-02   -6.67857874e-02   -3.23341960e-02
1579     7.89500000e-02   -6.66888648e-02   -3.47736236e-02
1580     7.90000000e-02   -6.65914981e-02   -3.73251171e-02
1581     7.90500000e-02   -6.64937109e-02   -4.00269677e-02
1582     7.91000000e-02   -6.63955273e-02   -4.29231699e-02
1583     7.91500000e-02   -6.62969578e-02   -4.60664787e-02
1584     7.92000000e-02   -6.61980104e-02   -4.95109832e-02
1585     7.92500000e-02   -6.60987259e-02   -5.32469167e-02
1586     7.93000000e-02   -6.59991231e-02   -5.72225598e-02
1587     7.93500000e-02   -6.58992168e-02   -6.12968453e-02
1588     7.94000000e-02   -6.57990228e-02   -6.52311174e-02
1589     7.94500000e-02   -6.56985558e-02   -6.87347692e-02
1590     7.95000000e-02   -6.55978289e-02   -7.15665975e-02
1591     7.95500000e-02   -6.54968569e-02   -7.36324106e-02
1592     7.96000000e-02   -6.53956456e-02   -7.49904551e-02
1593     7.96500000e-02   -6.52942014e-02   -7.58032408e-02
1594     7.97000000e-02   -6.51925499e-02   -7.62868439e-02
1595     7.97500000e-02   -6.50907044e-02   -7.65685729e-02
1596     7.98000000e-02   -6.49886753e-02   -7.67315409e-02
1597     7.98500000e-02   -6.48864702e-02   -7.68251922e-02
1598     7.99000000e-02   -6.47841068e-02   -7.68806241e-02
1599     7.99500000e-02   -6.46815918e-02   -7.69130643e-02
1600     8.00000000e-02   -6.45789362e-02   -7.69322308e-02
1601     8.00500000e-02   -6.44761503e-02   -7.69436111e-02
1602     8.01000000e-02   -6.43732448e-02   -7.69503443e-02
1603     8.01500000e-02   -6.42702298e-02   -7.69542536e-02
1604     8.02000000e-02   -6.41671153e-02   -7.69564151e-02
1605     8.02500000e-02   -6.40639113e-02   -7.69574742e-02
1606     8.03000000e-02   -6.39606273e-02   -7.69578241e-02
1607     8.03500000e-02   -6.38572729e-02   -7.69577080e-02
1608     8.04000000e-02   -6.37538576e-02   -7.69572786e-02
1609     8.04500000e-02   -6.36503903e-02   -7.69566330e-02
1610     8.05000000e-02   -6.35468802e-02   -7.69558339e-02
1611     8.05500000e-02   -6.34433361e-02   -7.69549220e-02
1612     8.06000000e-02   -6.33397667e-02   -7.69539242e-02
1613     8.06500000e-02   -6.32361804e-02   -7.69528584e-02
1614     8.07000000e-02   -6.31325857e-02   -7.69517366e-02
1615     8.07500000e-02   -6.30289906e-02   -7.69505669e-02
1616     8.08000000e-02   -6.29254033e-02   -7.69493546e-02
1617     8.08500000e-02   -6.28218314e-02   -7.69481034e-02
1618     8.09000000e-02   -6.27182827e-02   -7.69468156e-02
1619     8.09500000e-02   -6.26147646e-02   -7.69454929e-02
1620     8.10000000e-02   -6.25112845e-02   -7.69441362e-02
1621     8.10500000e-02   -6.24078492e-02   -7.69427460e-02
1622     8.11000000e-02   -6.23044658e-02   -7.69413225e-02
1623     8.11500000e-02   -6.22011409e-02   -7.69398657e-02
1624     8.12000000e-02   -6.20978810e-02   -7.69383756e-02
1625     8.12500000e-02   -6.19946923e-02   -7.69368517e-02
1626     8.13000000e-02   -6.18915809e-02   -7.69352938e-02
1627     8.13500000e-02   -6.17885526e-02   -7.69337013e-02
1628     8.14000000e-02   -6.16856131e-02   -7.69320738e-02
1629     8.14500000e-02   -6.15827675e-02   -7.69304106e-02
1630     8.15000000e-02   -6.14800213e-02   -7.69287112e-02
1631     8.15500000e-02   -6.13773790e-02   -7.69269750e-02
1632     8.16000000e-02   -6.12748456e-02   -7.69252012e-02
1633     8.16500000e-02   -6.11724253e-02   -7.69233891e-02
1634     8.17000000e-02   -6.10701223e-02   -7.69215381e-02
1635     8.17500000e-02   -6.09679405e-02   -7.69196474e-02
1636     8.18000000e-02   -6.08658837e-02   -7.69177161e-02
1637     8.18500000e-02   -6.07639549e-02   -7.69157435e-02
1638     8.19000000e-02   -6.06621577e-02   -7.69137287e-02
1639     8.19500000e-02   -6.05604945e-02   -7.69116708e-02
1640     8.20000000e-02   -6.04589682e-02   -7.69095691e-02
1641     8.20500000e-02   -6.03575810e-02   -7.69074224e-02
1642     8.21000000e-02   -6.02563349e-02   -7.69052300e-02
1643     8.21500000e-02   -6.01552316e-02   -7.69029909e-02
1644     8.22000000e-02   -6.00542726e-02   -7.69007039e-02
1645     8.22500000e-02   -5.99534591e-02   -7.68983682e-02
1646     8.23000000e-02   -5.98527920e-02   -7.68959826e-02
1647     8.23500000e-02   -5.97522718e-02   -7.68935461e-02
1648     8.24000000e-02   -5.96518989e-02   -7.68910575e-02
1649     8.24500000e-02   -5.95516731e-02   -7.68885157e-02
1650     8.25000000e-02   -5.94515944e-02   -7.68859196e-02
1651     8.25500000e-02   -5.93516618e-02   -7.68832679e-02
1652     8.26000000e-02   -5.92518747e-02   -7.68805593e-02
1653     8.26500000e-02   -5.91522316e-02   -7.68777926e-02
1654     8.27000000e-02   -5.90527311e-02   -7.68749666e-02
1655     8.27500000e-02   -5.89533713e-02   -7.68720798e-02
1656     8.28000000e-02   -5.88541500e-02   -7.68691309e-02
1657     8.28500000e-02   -5.87550646e-02   -7.68661185e-02
1658     8.29000000e-02   -5.86561124e-02   -7.68630412e-02
1659     8.29500000e-02   -5.85572900e-02   -7.68598975e-02
1660     8.30000000e-02   -5.84585940e-02   -7.68566860e-02
1661     8.30500000e-02   -5.83600204e-02   -7.68534050e-02
1662     8.31000000e-02   -5.82615652e-02   -7.68500530e-02
1663     8.31500000e-02   -5.81632236e-02   -7.68466285e-02
1664     8.32000000e-02   -5.80649908e-02   -7.68431298e-02
1665     8.32500000e-02   -5.79668613e-02   -7.68395552e-02
1666     8.33000000e-02   -5.78688296e-02   -7.68359032e-02
1667     8.33500000e-02   -5.77708895e-02   -7.68321719e-02
1668     8.34000000e-02   -5.76730347e-02   -7.68283596e-02
1669     8.34500000e-02   -5.75752581e-02   -7.68244647e-02
1670     8.35000000e-02   -5.74775527e-02   -7.68204852e-02
1671     8.35500000e-02   -5.73799106e-02   -7.68164193e-02
1672     8.36000000e-02   -5.72823239e-02   -7.68122653e-02
1673     8.36500000e-02   -5.71847838e-02   -7.68080211e-02
1674     8.37000000e-02   -5.70872815e-02   -7.68036851e-02
1675     8.37500000e-02   -5.69898074e-02   -7.67992551e-02
1676     8.38000000e-02   -5.68923517e-02   -7.67947293e-02
1677     8.38500000e-02   -5.67949037e-02   -7.67901058e-02
1678     8.39000000e-02   -5.66974528e-02   -7.67853825e-02
1679     8.39500000e-02   -5.65999872e-02   -7.67805574e-02
1680     8.40000000e-02   -5.65024951e-02   -7.67756286e-02
1681     8.40500000e-02   -5.64049636e-02   -7.67705940e-02
1682     8.41000000e-02   -5.63073799e-02   -7.67654515e-02
1683     8.41500000e-02   -5.62097297e-02   -7.67601992e-02
1684     8.42000000e-02   -5.61119989e-02   -7.67548348e-02
1685     8.42500000e-02   -5.60141722e-02   -7.67493565e-02
1686     8.43000000e-02   -5.59162337e-02   -7.67437621e-02
1687     8.43500000e-02   -5.58181668e-02   -7.67380494e-02
1688     8.44000000e-02   -5.57199542e-02   -7.67322164e-02
1689     8.44500000e-02   -5.56215776e-02   -7.67262611e-02
1690     8.45000000e-02   -5.55230179e-02   -7.67201813e-02
1691     8.45500000e-02   -5.54242552e-02   -7.67139748e-02
1692     8.46000000e-02   -5.53252685e-02   -7.67076397e-02
1693     8.46500000e-02   -5.52260357e-02   -7.67011738e-02
1694     8.47000000e-02   -5.51265340e-02   -7.66945750e-02
1695     8.47500000e-02   -5.50267390e-02   -7.66878413e-02
1696     8.48000000e-02   -5.49266253e-02   -7.66809705e-02
1697     8.48500000e-02   -5.48261660e-02   -7.66739607e-02
1698     8.49000000e-02   -5.47253333e-02   -7.66668096e-02
1699     8.49500000e-02   -5.46240975e-02   -7.66595154e-02
1700     8.50000000e-02   -5.45224276e-02   -7.66520760e-02
1701     8.50500000e-02   -5.44202907e-02   -7.66444893e-02
1702     8.51000000e-02   -5.43176523e-02   -7.66367533e-02
1703     8.51500000e-02   -5.42144757e-02   -7.66288662e-02
1704     8.52000000e-02   -5.41107223e-02   -7.66208258e-02
1705     8.52500000e-02   -5.40063513e-02   -7.66126304e-02
1706     8.53000000e-02   -5.39013194e-02   -7.66042779e-02
1707     8.53500000e-02   -5.37955808e-02   -7.65957665e-02
1708     8.54000000e-02   -5.36890871e-02   -7.65870942e-02
1709     8.54500000e-02   -5.35817866e-02   -7.65782594e-02
1710     8.55000000e-02   -5.34736245e-02   -7.65692600e-02
1711     8.55500000e-02   -5.33645425e-02   -7.65600944e-02
1712     8.56000000e-02   -5.32544782e-02   -7.65507608e-02
1713     8.56500000e-02   -5.31433653e-02   -7.65412575e-02
1714     8.57000000e-02   -5.30311332e-02   -7.65315827e-02
1715     8.57500000e-02   -5.29177060e-02   -7.65217347e-02
1716     8.58000000e-02   -5.28030027e-02   -7.65117120e-02
1717     8.58500000e-02   -5.26869364e-02   -7.65015130e-02
1718     8.59000000e-02   -5.25694137e-02   -7.64911360e-02
1719     8.59500000e-02   -5.24503340e-02   -7.64805795e-02
1720     8.60000000e-02   -5.23295896e-02   -7.64698420e-02
1721     8.60500000e-02   -5.22070637e-02   -7.64589221e-02
1722     8.61000000e-02   -5.20826309e-02   -7.64478183e-02
1723     8.61500000e-02   -5.19561545e-02   -7.64365291e-02
1724     8.62000000e-02   -5.18274873e-02   -7.64250533e-02
1725     8.62500000e-02   -5.16964690e-02   -7.64133895e-02
1726     8.63000000e-02   -5.15629255e-02   -7.64015364e-02
1727     8.63500000e-02   -5.14266673e-02   -7.63894927e-02
1728     8.64000000e-02   -5.12874874e-02   -7.63772571e-02
1729     8.64500000e-02   -5.11451594e-02   -7.63648286e-02
1730     8.65000000e-02   -5.09994355e-02   -7.63522059e-02
1731     8.65500000e-02   -5.08500436e-02   -7.63393878e-02
1732     8.66000000e-02   -5.06966843e-02   -7.63263733e-02
1733     8.66500000e-02   -5.05390273e-02   -7.63131614e-02
1734     8.67000000e-02   -5.03767079e-02   -7.62997509e-02
1735     8.67500000e-02   -5.02093219e-02   -7.62861408e-02
1736     8.68000000e-02   -5.00364205e-02   -7.62723302e-02
1737     8.68500000e-02   -4.98575038e-02   -7.62583181e-02
1738     8.69000000e-02   -4.96720139e-02   -7.62441035e-02
1739     8.69500000e-02   -4.94793259e-02   -7.62296856e-02
1740     8.70000000e-02   -4.92787383e-02   -7.62150634e-02
1741     8.70500000e-02   -4.90694606e-02   -7.62002360e-02
1742     8.71000000e-02   -4.88506001e-02   -7.61852027e-02
1743     8.71500000e-02   -4.86211437e-02   -7.61699624e-02
1744     8.72000000e-02   -4.83799396e-02   -7.61545145e-02
1745     8.72500000e-02   -4.81256712e-02   -7.61388579e-02
1746     8.73000000e-02   -4.78568299e-02   -7.61229921e-02
1747     8.73500000e-02   -4.75716783e-02   -7.61069160e-02
1748     8.74000000e-02   -4.72682077e-02   -7.60906288e-02
1749     8.74500000e-02   -4.69440845e-02   -7.60741297e-02
1750     8.75000000e-02   -4.65965859e-02   -7.60574179e-02
1751     8.75500000e-02   -4.62225179e-02   -7.60404925e-02
1752     8.76000000e-02   -4.58181150e-02   -7.60233525e-02
1753     8.76500000e-02   -4.53789123e-02   -7.60059970e-02
1754     8.77000000e-02   -4.48995886e-02   -7.59884251e-02
1755     8.77500000e-02   -4.43737596e-02   -7.59706357e-02
1756     8.78000000e-02   -4.37937213e-02   -7.59526278e-02
1757     8.78500000e-02   -4.31501216e-02   -7.59344002e-02
1758     8.79000000e-02   -4.24315345e-02   -7.59159516e-02
1759     8.79500000e-02   -4.16239038e-02   -7.58972809e-02
1760     8.80000000e-02   -4.07098485e-02   -7.58783866e-02
1761     8.80500000e-02   -3.96677675e-02   -7.58592671e-02
1762     8.81000000e-02   -3.84706935e-02   -7.58399208e-02
1763     8.81500000e-02   -3.70848929e-02   -7.58203459e-02
1764     8.82000000e-02   -3.54682146e-02   -7.58005405e-02
1765     8.82500000e-02   -3.35683121e-02   -7.57805022e-02
1766     8.83000000e-02   -3.13211051e-02   -7.57602288e-02
1767     8.83500000e-02   -2.86503212e-02   -7.57397175e-02
1768     8.84000000e-02   -2.54698368e-02   -7.57189654e-02
1769     8.84500000e-02   -2.16918709e-02   -7.56979690e-02
1770     8.85000000e-02   -1.72456298e-02   -7.56767248e-02
1771     8.85500000e-02   -1.21111819e-02   -7.56552285e-02
1772     8.86000000e-02   -6.36827950e-03   -7.56334753e-02
1773     8.86500000e-02   -2.45072513e-04   -7.56114600e-02
1774     8.87000000e-02    5.86835703e-03   -7.55891763e-02
1775     8.87500000e-02    1.14787223e-02   -7.55666173e-02
1776     8.88000000e-02    1.61177901e-02   -7.55437750e-02
1777     8.88500000e-02    1.94776521e-02   -7.55206401e-02
1778     8.89000000e-02    2.14752301e-02   -7.54972019e-02
1779     8.89500000e-02    2.22214883e-02   -7.54734477e-02
1780     8.90000000e-02    2.19359046e-02   -7.54493626e-02
1781     8.90500000e-02    2.08632940e-02   -7.54249289e-02
