Index         TIME             {V(8)+4}           {V(5)+4}           {V(1)+4}           {V(3)+4}
262     5.2288660901e-08   6.7157663972e+00   6.7158434394e+00   6.8533688722e+00   6.6744997440e+00   
263     5.2309040428e-08   6.7158276146e+00   6.7159046662e+00   6.8533282725e+00   6.6745131349e+00   
264     5.2329419955e-08   6.7158866676e+00   6.7159637286e+00   6.8532878505e+00   6.6745254365e+00   
265     5.2349799482e-08   6.7159435561e+00   6.7160206264e+00   6.8532476063e+00   6.6745366488e+00   
266     5.2371009213e-08   6.7159985259e+00   6.7160756059e+00   6.8532060742e+00   6.6745461779e+00   
267     5.2392218943e-08   6.7160506095e+00   6.7161276992e+00   6.8531647816e+00   6.6745542365e+00   
268     5.2413428673e-08   6.7160998537e+00   6.7161769531e+00   6.8531237252e+00   6.6745608419e+00   
269     5.2434638404e-08   6.7161469369e+00   6.7162240459e+00   6.8530828484e+00   6.6745663339e+00   
270     5.2455848134e-08   6.7161918591e+00   6.7162689777e+00   6.8530421513e+00   6.6745707125e+00   
271     5.2477939019e-08   6.7162344156e+00   6.7163115440e+00   6.8530001190e+00   6.6745730841e+00   
272     5.2500029905e-08   6.7162740914e+00   6.7163512297e+00   6.8529583289e+00   6.6745739524e+00   
273     5.2522120790e-08   6.7163109351e+00   6.7163880834e+00   6.8529167773e+00   6.6745733358e+00   
274     5.2544211676e-08   6.7163456255e+00   6.7164227835e+00   6.8528754072e+00   6.6745715822e+00   
275     5.2566302561e-08   6.7163781624e+00   6.7164553302e+00   6.8528342185e+00   6.6745686918e+00   
276     5.2589331920e-08   6.7164078610e+00   6.7164850390e+00   6.8527916394e+00   6.6745634410e+00   
277     5.2612361279e-08   6.7164346896e+00   6.7165118778e+00   6.8527493048e+00   6.6745566546e+00   
278     5.2635390638e-08   6.7164586988e+00   6.7165358971e+00   6.8527072111e+00   6.6745483519e+00   
279     5.2658419997e-08   6.7164805661e+00   6.7165577745e+00   6.8526653004e+00   6.6745388893e+00   
280     5.2681449356e-08   6.7165002916e+00   6.7165775100e+00   6.8526235727e+00   6.6745282666e+00   
281     5.2705481904e-08   6.7165166745e+00   6.7165939035e+00   6.8525803903e+00   6.6745148954e+00   
282     5.2729514451e-08   6.7165302031e+00   6.7166074425e+00   6.8525374546e+00   6.6744999563e+00   
283     5.2753546999e-08   6.7165409298e+00   6.7166181796e+00   6.8524947619e+00   6.6744834701e+00   
284     5.2777579547e-08   6.7165495303e+00   6.7166267906e+00   6.8524522537e+00   6.6744658012e+00   
285     5.2801612094e-08   6.7165560046e+00   6.7166332752e+00   6.8524099298e+00   6.6744469496e+00   
286     5.2826721143e-08   6.7165585928e+00   6.7166358742e+00   6.8523660764e+00   6.6744249194e+00   
287     5.2851830191e-08   6.7165583472e+00   6.7166356394e+00   6.8523224718e+00   6.6744012895e+00   
288     5.2876939239e-08   6.7165553224e+00   6.7166326254e+00   6.8522791121e+00   6.6743760818e+00   
289     5.2902048287e-08   6.7165501908e+00   6.7166275046e+00   6.8522359380e+00   6.6743496689e+00   
290     5.2927157335e-08   6.7165429525e+00   6.7166202771e+00   6.8521929495e+00   6.6743220508e+00   
291     5.2953426200e-08   6.7165312365e+00   6.7166085722e+00   6.8521483448e+00   6.6742907746e+00   
292     5.2979695065e-08   6.7165167121e+00   6.7165940590e+00   6.8521039907e+00   6.6742578667e+00   
293     5.3005963930e-08   6.7164994360e+00   6.7165767941e+00   6.8520598831e+00   6.6742233505e+00   
294     5.3032232795e-08   6.7164800766e+00   6.7165574459e+00   6.8520159622e+00   6.6741876069e+00   
295     5.3058501660e-08   6.7164586338e+00   6.7165360143e+00   6.8519722280e+00   6.6741506358e+00   
296     5.3086025338e-08   6.7164320629e+00   6.7165094550e+00   6.8519267769e+00   6.6741094676e+00   
297     5.3113549016e-08   6.7164027138e+00   6.7164801176e+00   6.8518815780e+00   6.6740666357e+00   
298     5.3141072693e-08   6.7163706455e+00   6.7164480610e+00   6.8518366271e+00   6.6740221650e+00   
299     5.3168596371e-08   6.7163365212e+00   6.7164139483e+00   6.8517918637e+00   6.6739764448e+00   
300     5.3196120049e-08   6.7163003408e+00   6.7163777795e+00   6.8517472878e+00   6.6739294750e+00   
301     5.3225007228e-08   6.7162583105e+00   6.7163357615e+00   6.8517008783e+00   6.6738776982e+00   
302     5.3253894406e-08   6.7162135374e+00   6.7162910005e+00   6.8516547224e+00   6.6738242252e+00   
303     5.3282781585e-08   6.7161660823e+00   6.7162435577e+00   6.8516088156e+00   6.6737690830e+00   
304     5.3311668764e-08   6.7161166024e+00   6.7161940900e+00   6.8515630969e+00   6.6737126692e+00   
305     5.3340555943e-08   6.7160650978e+00   6.7161425975e+00   6.8515175663e+00   6.6736549838e+00   
306     5.3370931455e-08   6.7160069353e+00   6.7160844479e+00   6.8514700666e+00   6.6735917963e+00   
307     5.3401306967e-08   6.7159460701e+00   6.7160235955e+00   6.8514228216e+00   6.6735268800e+00   
308     5.3431682479e-08   6.7158825655e+00   6.7159601037e+00   6.8513758265e+00   6.6734602636e+00   
309     5.3462057991e-08   6.7158170714e+00   6.7158946224e+00   6.8513290198e+00   6.6733923537e+00   
310     5.3492433504e-08   6.7157495877e+00   6.7158271516e+00   6.8512824015e+00   6.6733231501e+00   
311     5.3524441341e-08   6.7156745341e+00   6.7157521115e+00   6.8512336564e+00   6.6732476468e+00   
312     5.3556449179e-08   6.7155968231e+00   6.7156744140e+00   6.8511851667e+00   6.6731703817e+00   
313     5.3588457017e-08   6.7155165204e+00   6.7155941249e+00   6.8511369272e+00   6.6730913854e+00   
314     5.3620464855e-08   6.7154342677e+00   6.7155118858e+00   6.8510888761e+00   6.6730110735e+00   
315     5.3652472692e-08   6.7153500651e+00   6.7154276967e+00   6.8510410135e+00   6.6729294459e+00   
316     5.3686279761e-08   6.7152572540e+00   6.7153349000e+00   6.8509908398e+00   6.6728405972e+00   
317     5.3720086829e-08   6.7151618364e+00   6.7152394968e+00   6.8509409218e+00   6.6727499528e+00   
318     5.3753893898e-08   6.7150638806e+00   6.7151415553e+00   6.8508912539e+00   6.6726575460e+00   
319     5.3787700966e-08   6.7149640188e+00   6.7150417080e+00   6.8508417740e+00   6.6725638015e+00   
320     5.3821508035e-08   6.7148622511e+00   6.7149399546e+00   6.8507924821e+00   6.6724687193e+00   
321     5.3857308873e-08   6.7147506829e+00   6.7148284018e+00   6.8507406628e+00   6.6723653436e+00   
322     5.3893109711e-08   6.7146365650e+00   6.7147142993e+00   6.8506890991e+00   6.6722601380e+00   
323     5.3928910549e-08   6.7145199685e+00   6.7145977181e+00   6.8506377847e+00   6.6721531382e+00   
324     5.3964711387e-08   6.7144015149e+00   6.7144792799e+00   6.8505866574e+00   6.6720447787e+00   
325     5.4000512225e-08   6.7142812043e+00   6.7143589847e+00   6.8505357172e+00   6.6719350595e+00   
326     5.4038535014e-08   6.7141497136e+00   6.7142275104e+00   6.8504819945e+00   6.6718157899e+00   
327     5.4076557802e-08   6.7140157367e+00   6.7140935499e+00   6.8504285262e+00   6.6716946553e+00   
328     5.4114580591e-08   6.7138793473e+00   6.7139571771e+00   6.8503753059e+00   6.6715716946e+00   
329     5.4152603380e-08   6.7137411553e+00   6.7138190016e+00   6.8503222711e+00   6.6714473521e+00   
330     5.4190626168e-08   6.7136011606e+00   6.7136790234e+00   6.8502694218e+00   6.6713216278e+00   
331     5.4231140465e-08   6.7134483751e+00   6.7135262557e+00   6.8502134868e+00   6.6711848683e+00   
332     5.4271654762e-08   6.7132931742e+00   6.7133710726e+00   6.8501578044e+00   6.6710462082e+00   
333     5.4312169059e-08   6.7131356348e+00   6.7132135510e+00   6.8501023675e+00   6.6709056895e+00   
334     5.4352683356e-08   6.7129763532e+00   6.7130542872e+00   6.8500471137e+00   6.6707637672e+00   
335     5.4393197653e-08   6.7128153293e+00   6.7128932812e+00   6.8499920430e+00   6.6706204412e+00   
336     5.4436524475e-08   6.7126396171e+00   6.7127175882e+00   6.8499335234e+00   6.6704643108e+00   
337     5.4479851296e-08   6.7124615688e+00   6.7125395593e+00   6.8498752532e+00   6.6703062436e+00   
338     5.4523178118e-08   6.7122812647e+00   6.7123592745e+00   6.8498172250e+00   6.6701462853e+00   
339     5.4566504940e-08   6.7120992856e+00   6.7121773149e+00   6.8497593765e+00   6.6699849018e+00   
340     5.4609831761e-08   6.7119156317e+00   6.7119936804e+00   6.8497017078e+00   6.6698220930e+00   
341     5.4656356903e-08   6.7117150319e+00   6.7117931016e+00   6.8496401508e+00   6.6696443521e+00   
342     5.4702882045e-08   6.7115121853e+00   6.7115902762e+00   6.8495788388e+00   6.6694646376e+00   
343     5.4749407187e-08   6.7113071758e+00   6.7113852878e+00   6.8495177634e+00   6.6692829997e+00   
344     5.4795932329e-08   6.7111005668e+00   6.7111787001e+00   6.8494568631e+00   6.6690999156e+00   
345     5.4842457471e-08   6.7108923585e+00   6.7109705131e+00   6.8493961378e+00   6.6689153852e+00   
346     5.4892649351e-08   6.7106644893e+00   6.7107426671e+00   6.8493309876e+00   6.6687133373e+00   
347     5.4942841230e-08   6.7104344748e+00   6.7105126757e+00   6.8492660757e+00   6.6685092790e+00   
348     5.4993033110e-08   6.7102024021e+00   6.7102806265e+00   6.8492013933e+00   6.6683032654e+00   
349     5.5043224990e-08   6.7099688154e+00   6.7100470632e+00   6.8491368794e+00   6.6680957857e+00   
350     5.5093416870e-08   6.7097337145e+00   6.7098119858e+00   6.8490725341e+00   6.6678868397e+00   
351     5.5147850793e-08   6.7094756493e+00   6.7095539463e+00   6.8490031003e+00   6.6676571987e+00   
352     5.5202284717e-08   6.7092155546e+00   6.7092938774e+00   6.8489338957e+00   6.6674255107e+00   
353     5.5256718641e-08   6.7089535217e+00   6.7090318704e+00   6.8488649104e+00   6.6671918367e+00   
354     5.5311152565e-08   6.7086900716e+00   6.7087684464e+00   6.8487960851e+00   6.6669566782e+00   
355     5.5365586488e-08   6.7084252044e+00   6.7085036053e+00   6.8487274197e+00   6.6667200352e+00   
356     5.5424978156e-08   6.7081333011e+00   6.7082117307e+00   6.8486528342e+00   6.6664587421e+00   
357     5.5484369824e-08   6.7078395024e+00   6.7079179610e+00   6.8485784650e+00   6.6661953667e+00   
358     5.5543761492e-08   6.7075439040e+00   6.7076223915e+00   6.8485043016e+00   6.6659299766e+00   
359     5.5603153159e-08   6.7072469999e+00   6.7073255166e+00   6.8484302866e+00   6.6656630862e+00   
360     5.5662544827e-08   6.7069487902e+00   6.7070273363e+00   6.8483564199e+00   6.6653946956e+00   
361     5.5727797290e-08   6.7066184545e+00   6.7066970330e+00   6.8482755754e+00   6.6650966628e+00   
362     5.5793049752e-08   6.7062863809e+00   6.7063649921e+00   6.8481949298e+00   6.6647965148e+00   
363     5.5858302215e-08   6.7059526695e+00   6.7060313135e+00   6.8481144713e+00   6.6644943272e+00   
364     5.5923554677e-08   6.7056177827e+00   6.7056964597e+00   6.8480341457e+00   6.6641906274e+00   
365     5.5988807140e-08   6.7052817205e+00   6.7053604307e+00   6.8479539530e+00   6.6638854155e+00   
366     5.6061077410e-08   6.7049070725e+00   6.7049858197e+00   6.8478654158e+00   6.6635441650e+00   
367     5.6133347681e-08   6.7045308749e+00   6.7046096594e+00   6.8477770533e+00   6.6632007708e+00   
368     5.6205617951e-08   6.7041532327e+00   6.7042320548e+00   6.8476888527e+00   6.6628553180e+00   
369     5.6277888222e-08   6.7037745696e+00   6.7038534294e+00   6.8476007641e+00   6.6625083474e+00   
370     5.6350158492e-08   6.7033948857e+00   6.7034737834e+00   6.8475127876e+00   6.6621598589e+00   
371     5.6430952499e-08   6.7029682910e+00   6.7030472315e+00   6.8474146712e+00   6.6617670069e+00   
372     5.6511746506e-08   6.7025403773e+00   6.7026193609e+00   6.8473166962e+00   6.6613719910e+00   
373     5.6592540513e-08   6.7021112542e+00   6.7021902812e+00   6.8472188483e+00   6.6609749077e+00   
374     5.6673334521e-08   6.7016812978e+00   6.7017603684e+00   6.8471210842e+00   6.6605763102e+00   
375     5.6754128528e-08   6.7012505079e+00   6.7013296224e+00   6.8470234039e+00   6.6601761986e+00   
376     5.6845434492e-08   6.7007619325e+00   6.7008410972e+00   6.8469131894e+00   6.6597207347e+00   
377     5.6936740456e-08   6.7002723280e+00   6.7003515431e+00   6.8468030696e+00   6.6592631011e+00   
378     5.7028046420e-08   6.6997818087e+00   6.6998610747e+00   6.8466930290e+00   6.6588034080e+00   
379     5.7119352384e-08   6.6992906893e+00   6.6993700065e+00   6.8465830336e+00   6.6583422195e+00   
380     5.7210658347e-08   6.6987989700e+00   6.6988783386e+00   6.8464730832e+00   6.6578795356e+00   
381     5.7315121534e-08   6.6982351690e+00   6.6983145972e+00   6.8463473762e+00   6.6573468821e+00   
382     5.7419584720e-08   6.6976707152e+00   6.6977502034e+00   6.8462216981e+00   6.6568120792e+00   
383     5.7524047906e-08   6.6971057272e+00   6.6971852760e+00   6.8460960323e+00   6.6562752534e+00   
384     5.7628511093e-08   6.6965404387e+00   6.6966200484e+00   6.8459703584e+00   6.6557369754e+00   
385     5.7732974279e-08   6.6959748498e+00   6.6960545207e+00   6.8458446763e+00   6.6551972454e+00   
386     5.7854070896e-08   6.6953186669e+00   6.6953984098e+00   6.8456989436e+00   6.6545683357e+00   
387     5.7975167514e-08   6.6946623362e+00   6.6947421517e+00   6.8455531467e+00   6.6539373446e+00   
388     5.8096264131e-08   6.6940059791e+00   6.6940858678e+00   6.8454072681e+00   6.6533044173e+00   
389     5.8217360749e-08   6.6933497183e+00   6.6934296806e+00   6.8452613075e+00   6.6526701222e+00   
390     5.8338457366e-08   6.6926935536e+00   6.6927735902e+00   6.8451152651e+00   6.6520344592e+00   
391     5.8480441940e-08   6.6919246202e+00   6.6920047448e+00   6.8449438145e+00   6.6512860843e+00   
392     5.8622426514e-08   6.6911562323e+00   6.6912364459e+00   6.8447721690e+00   6.6505357843e+00   
393     5.8764411088e-08   6.6903885096e+00   6.6904688131e+00   6.8446003118e+00   6.6497837239e+00   
394     5.8906395662e-08   6.6896214188e+00   6.6897018128e+00   6.8444282725e+00   6.6490304489e+00   
395     5.9048380236e-08   6.6888549600e+00   6.6889354450e+00   6.8442560509e+00   6.6482759594e+00   
396     5.9215248763e-08   6.6879558785e+00   6.6880364721e+00   6.8440531883e+00   6.6473865629e+00   
397     5.9382117289e-08   6.6870582729e+00   6.6871389762e+00   6.8438499602e+00   6.6464955527e+00   
398     5.9548985816e-08   6.6861622522e+00   6.6862430664e+00   6.8436463534e+00   6.6456031064e+00   
399     5.9715854342e-08   6.6852675685e+00   6.6853484943e+00   6.8434424381e+00   6.6447097075e+00   
400     5.9882722869e-08   6.6843742218e+00   6.6844552601e+00   6.8432382144e+00   6.6438153562e+00   
401     6.0074987970e-08   6.6833481862e+00   6.6834293560e+00   6.8430021809e+00   6.6427829276e+00   
402     6.0267253071e-08   6.6823247185e+00   6.6824060211e+00   6.8427656005e+00   6.6417494077e+00   
403     6.0459518173e-08   6.6813039032e+00   6.6813853401e+00   6.8425284686e+00   6.6407149673e+00   
404     6.0651783274e-08   6.6802852327e+00   6.6803668049e+00   6.8422909016e+00   6.6396799667e+00   
405     6.0844048376e-08   6.6792687072e+00   6.6793504157e+00   6.8420528994e+00   6.6386444061e+00   
406     6.1055543509e-08   6.6781552403e+00   6.6782371010e+00   6.8417901619e+00   6.6375042825e+00   
407     6.1267038642e-08   6.6770452894e+00   6.6771273037e+00   6.8415267588e+00   6.6363637239e+00   
408     6.1478533776e-08   6.6759389050e+00   6.6760210746e+00   6.8412626961e+00   6.6352228668e+00   
409     6.1690028909e-08   6.6748353467e+00   6.6749176727e+00   6.8409981242e+00   6.6340819013e+00   
410     6.1901524042e-08   6.6737346146e+00   6.6738170980e+00   6.8407330432e+00   6.6329408275e+00   
411     6.2123370476e-08   6.6725856872e+00   6.6726683382e+00   6.8404539965e+00   6.6317438456e+00   
412     6.2345216909e-08   6.6714408381e+00   6.6715236582e+00   6.8401742680e+00   6.6305470083e+00   
413     6.2567063343e-08   6.6703000893e+00   6.6703830799e+00   6.8398938716e+00   6.6293504090e+00   
414     6.2788909776e-08   6.6691625566e+00   6.6692457190e+00   6.8396129671e+00   6.6281540794e+00   
415     6.3010756210e-08   6.6680282400e+00   6.6681115754e+00   6.8393315544e+00   6.6269580196e+00   
416     6.3237531317e-08   6.6668748742e+00   6.6669583886e+00   6.8390429514e+00   6.6257360030e+00   
417     6.3464306425e-08   6.6657258473e+00   6.6658095422e+00   6.8387537190e+00   6.6245145334e+00   
418     6.3691081533e-08   6.6645811639e+00   6.6646650408e+00   6.8384638754e+00   6.6232936701e+00   
419     6.3917856641e-08   6.6634398707e+00   6.6635239306e+00   6.8381735711e+00   6.6220733332e+00   
420     6.4144631749e-08   6.6623019675e+00   6.6623862116e+00   6.8378828062e+00   6.6208535226e+00   
421     6.4374328790e-08   6.6611557716e+00   6.6612402043e+00   6.8375874640e+00   6.6196190493e+00   
422     6.4604025831e-08   6.6600140326e+00   6.6600986553e+00   6.8372915732e+00   6.6183853809e+00   
423     6.4833722873e-08   6.6588767461e+00   6.6589615602e+00   6.8369951529e+00   6.6171525555e+00   
424     6.5063419914e-08   6.6577429262e+00   6.6578279327e+00   6.8366983364e+00   6.6159204215e+00   
425     6.5293116955e-08   6.6566125730e+00   6.6566977729e+00   6.8364011236e+00   6.6146889787e+00   
426     6.5525144087e-08   6.6554772291e+00   6.6555626264e+00   6.8361001906e+00   6.6134463807e+00   
427     6.5757171219e-08   6.6543464019e+00   6.6544319978e+00   6.8357987970e+00   6.6122047559e+00   
428     6.5989198351e-08   6.6532200821e+00   6.6533058779e+00   6.8354969615e+00   6.6109641293e+00   
429     6.6221225483e-08   6.6520972672e+00   6.6521832638e+00   6.8351947976e+00   6.6097243035e+00   
430     6.6453252615e-08   6.6509779572e+00   6.6510641555e+00   6.8348923052e+00   6.6084852783e+00   
431     6.6687429048e-08   6.6498548138e+00   6.6499412176e+00   6.8345864326e+00   6.6072363024e+00   
