Index        TIME        {V(2)+11000.0}     {V(3)+1.0}
3542    6.95589018e-07   1.45100645e+03   3.32832411e+00   
3543    6.95607386e-07   1.44778665e+03   3.32027918e+00   
3544    6.95625753e-07   1.44457932e+03   3.31201441e+00   
3545    6.95644121e-07   1.44138450e+03   3.30354260e+00   
3546    6.95662488e-07   1.43820219e+03   3.29487292e+00   
3547    6.95680856e-07   1.43503241e+03   3.28601581e+00   
3548    6.95699223e-07   1.43187517e+03   3.27698301e+00   
3549    6.95715754e-07   1.42904438e+03   3.26870144e+00   
3550    6.95732285e-07   1.42622377e+03   3.26028911e+00   
3551    6.95748816e-07   1.42341335e+03   3.25175404e+00   
3552    6.95765346e-07   1.42061313e+03   3.24310454e+00   
3553    6.95781877e-07   1.41782312e+03   3.23434921e+00   
3554    6.95798408e-07   1.41504333e+03   3.22548849e+00   
3555    6.95814939e-07   1.41227377e+03   3.21653308e+00   
3556    6.95831470e-07   1.40951444e+03   3.20748973e+00   
3557    6.95848000e-07   1.40676537e+03   3.19836483e+00   
3558    6.95864531e-07   1.40402655e+03   3.18916441e+00   
3559    6.95881062e-07   1.40129801e+03   3.17989713e+00   
3560    6.95897593e-07   1.39857974e+03   3.17056747e+00   
3561    6.95914124e-07   1.39587175e+03   3.16118081e+00   
3562    6.95930654e-07   1.39317406e+03   3.15174210e+00   
3563    6.95947185e-07   1.39048667e+03   3.14225574e+00   
3564    6.95963716e-07   1.38780959e+03   3.13273168e+00   
3565    6.95980247e-07   1.38514283e+03   3.12317206e+00   
3566    6.95996778e-07   1.38248639e+03   3.11358136e+00   
3567    6.96013308e-07   1.37984029e+03   3.10396369e+00   
3568    6.96029839e-07   1.37720452e+03   3.09432282e+00   
3569    6.96050503e-07   1.37392437e+03   3.08224831e+00   
3570    6.96071166e-07   1.37066040e+03   3.07015291e+00   
3571    6.96091830e-07   1.36741261e+03   3.05804348e+00   
3572    6.96112493e-07   1.36418104e+03   3.04592634e+00   
3573    6.96133157e-07   1.36096568e+03   3.03380796e+00   
3574    6.96153820e-07   1.35776654e+03   3.02169347e+00   
3575    6.96174484e-07   1.35458365e+03   3.00958779e+00   
3576    6.96195147e-07   1.35141699e+03   2.99749531e+00   
3577    6.96215811e-07   1.34826660e+03   2.98542092e+00   
3578    6.96236474e-07   1.34513247e+03   2.97336786e+00   
3579    6.96257138e-07   1.34201462e+03   2.96133929e+00   
3580    6.96277801e-07   1.33891304e+03   2.94933791e+00   
3581    6.96298464e-07   1.33582776e+03   2.93736829e+00   
3582    6.96319128e-07   1.33275878e+03   2.92543189e+00   
3583    6.96339791e-07   1.32970610e+03   2.91353072e+00   
3584    6.96360455e-07   1.32666973e+03   2.90166639e+00   
3585    6.96381118e-07   1.32364969e+03   2.88984292e+00   
3586    6.96401782e-07   1.32064597e+03   2.87806083e+00   
3587    6.96422445e-07   1.31765859e+03   2.86632148e+00   
3588    6.96443109e-07   1.31468754e+03   2.85462595e+00   
3589    6.96463772e-07   1.31173284e+03   2.84297723e+00   
3590    6.96484436e-07   1.30879450e+03   2.83137560e+00   
3591    6.96505099e-07   1.30587251e+03   2.81982204e+00   
3592    6.96525763e-07   1.30296689e+03   2.80831733e+00   
3593    6.96550222e-07   1.29954863e+03   2.79476494e+00   
3594    6.96574682e-07   1.29615332e+03   2.78128447e+00   
3595    6.96599142e-07   1.29278097e+03   2.76787708e+00   
3596    6.96623601e-07   1.28943158e+03   2.75454370e+00   
3597    6.96648061e-07   1.28610517e+03   2.74128603e+00   
3598    6.96672520e-07   1.28280174e+03   2.72810446e+00   
3599    6.96696980e-07   1.27952131e+03   2.71499960e+00   
3600    6.96721440e-07   1.27626387e+03   2.70197187e+00   
3601    6.96745899e-07   1.27302944e+03   2.68902301e+00   
3602    6.96770359e-07   1.26981803e+03   2.67615293e+00   
3603    6.96794818e-07   1.26662965e+03   2.66336200e+00   
3604    6.96819278e-07   1.26346429e+03   2.65065048e+00   
3605    6.96843737e-07   1.26032198e+03   2.63801957e+00   
3606    6.96868197e-07   1.25720272e+03   2.62546918e+00   
3607    6.96892657e-07   1.25410651e+03   2.61299955e+00   
3608    6.96917116e-07   1.25103336e+03   2.60061088e+00   
3609    6.96941576e-07   1.24798329e+03   2.58830388e+00   
3610    6.96966035e-07   1.24495630e+03   2.57607853e+00   
3611    6.96990495e-07   1.24195239e+03   2.56393499e+00   
3612    6.97014955e-07   1.23897157e+03   2.55187338e+00   
3613    6.97039414e-07   1.23601386e+03   2.53989413e+00   
3614    6.97063874e-07   1.23307925e+03   2.52799723e+00   
3615    6.97088333e-07   1.23016776e+03   2.51618278e+00   
3616    6.97112793e-07   1.22727939e+03   2.50445083e+00   
3617    6.97151928e-07   1.22270610e+03   2.48585176e+00   
3618    6.97191064e-07   1.21819206e+03   2.46746455e+00   
3619    6.97230199e-07   1.21373728e+03   2.44928939e+00   
3620    6.97269334e-07   1.20934179e+03   2.43132641e+00   
3621    6.97308470e-07   1.20500561e+03   2.41357572e+00   
3622    6.97348217e-07   1.20066241e+03   2.39576579e+00   
3623    6.97387963e-07   1.19638046e+03   2.37817543e+00   
3624    6.97427710e-07   1.19215977e+03   2.36080469e+00   
3625    6.97467457e-07   1.18800037e+03   2.34365360e+00   
3626    6.97520453e-07   1.18254990e+03   2.32112620e+00   
3627    6.97573449e-07   1.17720850e+03   2.29898882e+00   
3628    6.97626445e-07   1.17197623e+03   2.27724151e+00   
3629    6.97679441e-07   1.16685315e+03   2.25588317e+00   
3630    6.97732437e-07   1.16183931e+03   2.23491401e+00   
3631    6.97785433e-07   1.15693478e+03   2.21433380e+00   
3632    6.97838429e-07   1.15213959e+03   2.19414157e+00   
3633    6.97891425e-07   1.14745382e+03   2.17433722e+00   
3634    6.97944421e-07   1.14287750e+03   2.15492037e+00   
3635    6.97997417e-07   1.13841069e+03   2.13589002e+00   
3636    6.98050413e-07   1.13405344e+03   2.11724588e+00   
3637    6.98103409e-07   1.12980580e+03   2.09898744e+00   
3638    6.98209401e-07   1.12163948e+03   2.06362315e+00   
3639    6.98315393e-07   1.11391208e+03   2.02979181e+00   
3640    6.98421385e-07   1.10662398e+03   1.99748786e+00   
3641    6.98501156e-07   1.10142873e+03   1.97417764e+00   
3642    6.98580927e-07   1.09648263e+03   1.95172580e+00   
3643    6.98660699e-07   1.09178584e+03   1.93012968e+00   
3644    6.98740470e-07   1.08733837e+03   1.90938235e+00   
3645    6.98820241e-07   1.08314039e+03   1.88948194e+00   
3646    6.98900013e-07   1.07919203e+03   1.87042500e+00   
3647    6.98979784e-07   1.07549331e+03   1.85220392e+00   
3648    6.99059555e-07   1.07204436e+03   1.83481583e+00   
3649    6.99139326e-07   1.06884528e+03   1.81825638e+00   
3650    6.99219098e-07   1.06589609e+03   1.80251706e+00   
3651    6.99298869e-07   1.06319688e+03   1.78759412e+00   
3652    6.99378640e-07   1.06074776e+03   1.77348232e+00   
3653    6.99458412e-07   1.05854870e+03   1.76017156e+00   
3654    6.99538183e-07   1.05659980e+03   1.74765731e+00   
3655    6.99617954e-07   1.05490112e+03   1.73593328e+00   
3656    6.99691010e-07   1.05356495e+03   1.72588035e+00   
3657    6.99764065e-07   1.05243868e+03   1.71647601e+00   
3658    6.99837120e-07   1.05152233e+03   1.70771375e+00   
3659    6.99910175e-07   1.05081590e+03   1.69958677e+00   
3660    6.99983230e-07   1.05031939e+03   1.69208629e+00   
3661    7.00056285e-07   1.05003281e+03   1.68520512e+00   
3662    7.00129340e-07   1.04995616e+03   1.67893507e+00   
3663    7.00202396e-07   1.05008943e+03   1.67326759e+00   
3664    7.00275451e-07   1.05043260e+03   1.66819317e+00   
3665    7.00348506e-07   1.05098566e+03   1.66370263e+00   
3666    7.00421561e-07   1.05174859e+03   1.65978617e+00   
3667    7.00494616e-07   1.05272136e+03   1.65643362e+00   
3668    7.00567671e-07   1.05390394e+03   1.65363390e+00   
3669    7.00640726e-07   1.05529629e+03   1.65137614e+00   
3670    7.00713781e-07   1.05689838e+03   1.64964888e+00   
3671    7.00786837e-07   1.05871014e+03   1.64844022e+00   
3672    7.00859892e-07   1.06073155e+03   1.64773786e+00   
3673    7.00932947e-07   1.06296253e+03   1.64752913e+00   
3674    7.01006002e-07   1.06540304e+03   1.64780093e+00   
3675    7.01079057e-07   1.06805300e+03   1.64853978e+00   
3676    7.01144242e-07   1.07059424e+03   1.64958282e+00   
3677    7.01209427e-07   1.07330213e+03   1.65097713e+00   
3678    7.01274611e-07   1.07617661e+03   1.65271251e+00   
3679    7.01339796e-07   1.07921763e+03   1.65477856e+00   
3680    7.01404981e-07   1.08242513e+03   1.65716649e+00   
3681    7.01470166e-07   1.08579903e+03   1.65986513e+00   
3682    7.01535350e-07   1.08933928e+03   1.66286391e+00   
3683    7.01600535e-07   1.09304580e+03   1.66615208e+00   
3684    7.01665720e-07   1.09691853e+03   1.66972149e+00   
3685    7.01730905e-07   1.10095737e+03   1.67356071e+00   
3686    7.01796089e-07   1.10516227e+03   1.67765933e+00   
3687    7.01861274e-07   1.10953314e+03   1.68200691e+00   
3688    7.01926459e-07   1.11406989e+03   1.68659627e+00   
3689    7.01991644e-07   1.11877244e+03   1.69141640e+00   
3690    7.02056828e-07   1.12364070e+03   1.69645774e+00   
3691    7.02122013e-07   1.12867459e+03   1.70171076e+00   
3692    7.02187198e-07   1.13387400e+03   1.70716946e+00   
3693    7.02252383e-07   1.13923884e+03   1.71282406e+00   
3694    7.02317568e-07   1.14476902e+03   1.71866634e+00   
3695    7.02382752e-07   1.15046444e+03   1.72468833e+00   
3696    7.02447937e-07   1.15632499e+03   1.73088510e+00   
3697    7.02513122e-07   1.16235056e+03   1.73724876e+00   
3698    7.02578307e-07   1.16854106e+03   1.74377285e+00   
3699    7.02643491e-07   1.17489636e+03   1.75045129e+00   
3700    7.02695639e-07   1.18009919e+03   1.75590220e+00   
3701    7.02747787e-07   1.18540738e+03   1.76144616e+00   
3702    7.02799935e-07   1.19082085e+03   1.76708083e+00   
3703    7.02852083e-07   1.19633955e+03   1.77280405e+00   
3704    7.02904230e-07   1.20196342e+03   1.77861385e+00   
3705    7.02956378e-07   1.20769239e+03   1.78450788e+00   
3706    7.03008526e-07   1.21352641e+03   1.79048472e+00   
3707    7.03060674e-07   1.21946540e+03   1.79654284e+00   
3708    7.03112822e-07   1.22550931e+03   1.80268091e+00   
3709    7.03164969e-07   1.23165807e+03   1.80889780e+00   
3710    7.03217117e-07   1.23791161e+03   1.81519140e+00   
3711    7.03269265e-07   1.24426985e+03   1.82156114e+00   
3712    7.03321413e-07   1.25073275e+03   1.82800606e+00   
3713    7.03373561e-07   1.25730021e+03   1.83452533e+00   
3714    7.03425708e-07   1.26397217e+03   1.84111824e+00   
3715    7.03477856e-07   1.27074857e+03   1.84778354e+00   
3716    7.03530004e-07   1.27762932e+03   1.85452085e+00   
3717    7.03582152e-07   1.28461435e+03   1.86132955e+00   
3718    7.03634300e-07   1.29170358e+03   1.86820908e+00   
3719    7.03686447e-07   1.29889694e+03   1.87515894e+00   
3720    7.03738595e-07   1.30619436e+03   1.88217876e+00   
3721    7.03790743e-07   1.31359575e+03   1.88926807e+00   
3722    7.03842891e-07   1.32110103e+03   1.89642649e+00   
3723    7.03895039e-07   1.32871012e+03   1.90365367e+00   
3724    7.03947187e-07   1.33642295e+03   1.91094924e+00   
3725    7.03999334e-07   1.34423942e+03   1.91831324e+00   
3726    7.04051482e-07   1.35215945e+03   1.92574525e+00   
3727    7.04103630e-07   1.36018297e+03   1.93324504e+00   
3728    7.04155778e-07   1.36830987e+03   1.94081240e+00   
3729    7.04207926e-07   1.37654008e+03   1.94844708e+00   
3730    7.04260073e-07   1.38487350e+03   1.95614919e+00   
3731    7.04312221e-07   1.39331006e+03   1.96391843e+00   
3732    7.04364369e-07   1.40184964e+03   1.97175465e+00   
3733    7.04416517e-07   1.41049217e+03   1.97965772e+00   
3734    7.04468665e-07   1.41923756e+03   1.98762748e+00   
3735    7.04520812e-07   1.42808570e+03   1.99566398e+00   
3736    7.04572960e-07   1.43703650e+03   2.00376703e+00   
3737    7.04625108e-07   1.44608987e+03   2.01193651e+00   
3738    7.04677256e-07   1.45524571e+03   2.02017232e+00   
3739    7.04729404e-07   1.46450391e+03   2.02847432e+00   
3740    7.04781551e-07   1.47386439e+03   2.03684257e+00   
3741    7.04833699e-07   1.48332705e+03   2.04527689e+00   
3742    7.04885847e-07   1.49289177e+03   2.05377718e+00   
3743    7.04937995e-07   1.50255845e+03   2.06234333e+00   
3744    7.04990143e-07   1.51232700e+03   2.07097523e+00   
3745    7.05042290e-07   1.52219731e+03   2.07967292e+00   
3746    7.05094438e-07   1.53216927e+03   2.08843623e+00   
3747    7.05146586e-07   1.54224277e+03   2.09726507e+00   
3748    7.05198734e-07   1.55241772e+03   2.10615933e+00   
3749    7.05250882e-07   1.56269398e+03   2.11511891e+00   
3750    7.05316066e-07   1.57568165e+03   2.12641020e+00   
3751    7.05381251e-07   1.58882724e+03   2.13780329e+00   
3752    7.05446436e-07   1.60213055e+03   2.14929800e+00   
3753    7.05511621e-07   1.61559135e+03   2.16089417e+00   
3754    7.05641990e-07   1.64298451e+03   2.18439012e+00   
3755    7.05772360e-07   1.67100490e+03   2.20828973e+00   
3756    7.05902729e-07   1.69965062e+03   2.23259159e+00   
3757    7.06033099e-07   1.72891976e+03   2.25729428e+00   
3758    7.06163468e-07   1.75881036e+03   2.28239616e+00   
3759    7.06293838e-07   1.78932041e+03   2.30789580e+00   
3760    7.06424207e-07   1.82044785e+03   2.33379166e+00   
3761    7.06554577e-07   1.85219061e+03   2.36008221e+00   
3762    7.06684946e-07   1.88454656e+03   2.38676573e+00   
3763    7.06815316e-07   1.91751352e+03   2.41384064e+00   
3764    7.06945685e-07   1.95108929e+03   2.44130528e+00   
3765    7.07076055e-07   1.98527159e+03   2.46915798e+00   
3766    7.07206425e-07   2.02005817e+03   2.49739698e+00   
3767    7.07336794e-07   2.05544666e+03   2.52602054e+00   
3768    7.07467164e-07   2.09143470e+03   2.55502688e+00   
3769    7.07597533e-07   2.12801987e+03   2.58441420e+00   
3770    7.07858272e-07   2.20297180e+03   2.64432459e+00   
3771    7.08119011e-07   2.28028234e+03   2.70573682e+00   
3772    7.08379750e-07   2.35993075e+03   2.76863557e+00   
3773    7.08640489e-07   2.44189564e+03   2.83300516e+00   
3774    7.08875154e-07   2.51762650e+03   2.89218203e+00   
3775    7.09109819e-07   2.59519944e+03   2.95252519e+00   
3776    7.09344485e-07   2.67459755e+03   3.01402232e+00   
3777    7.09579150e-07   2.75580352e+03   3.07666083e+00   
3778    7.09813815e-07   2.83879994e+03   3.14042832e+00   
3779    7.10048480e-07   2.92356862e+03   3.20531160e+00   
3780    7.10283145e-07   3.01009109e+03   3.27129742e+00   
3781    7.10517810e-07   3.09834849e+03   3.33837227e+00   
3782    7.10752475e-07   3.18832191e+03   3.40652261e+00   
3783    7.10987141e-07   3.27999162e+03   3.47573440e+00   
3784    7.11221806e-07   3.37333765e+03   3.54599345e+00   
3785    7.11456471e-07   3.46833964e+03   3.61728530e+00   
3786    7.11691136e-07   3.56497726e+03   3.68959552e+00   
3787    7.11925801e-07   3.66322930e+03   3.76290913e+00   
3788    7.12160466e-07   3.76307437e+03   3.83721104e+00   
3789    7.12395131e-07   3.86449070e+03   3.91248591e+00   
3790    7.12629797e-07   3.96745656e+03   3.98871845e+00   
3791    7.12864462e-07   4.07194938e+03   4.06589283e+00   
3792    7.13099127e-07   4.17794640e+03   4.14399308e+00   
3793    7.13333792e-07   4.28542449e+03   4.22300304e+00   
3794    7.13568457e-07   4.39436065e+03   4.30290664e+00   
3795    7.13803122e-07   4.50473099e+03   4.38368720e+00   
3796    7.14037787e-07   4.61651146e+03   4.46532800e+00   
3797    7.14272452e-07   4.72967768e+03   4.54781208e+00   
3798    7.14647917e-07   4.91356505e+03   4.68149832e+00   
3799    7.15023381e-07   5.10083497e+03   4.81722897e+00   
3800    7.15398845e-07   5.29138322e+03   4.95493199e+00   
3801    7.15774309e-07   5.48510376e+03   5.09453424e+00   
3802    7.16149774e-07   5.68188877e+03   5.23596150e+00   
3803    7.16525238e-07   5.88162897e+03   5.37913864e+00   
3804    7.16900702e-07   6.08421312e+03   5.52398944e+00   
3805    7.17276166e-07   6.28952851e+03   5.67043676e+00   
3806    7.17651630e-07   6.49746087e+03   5.81840256e+00   
3807    7.18027095e-07   6.70789447e+03   5.96780795e+00   
3808    7.18402559e-07   6.92071248e+03   6.11857341e+00   
3809    7.18778023e-07   7.13579635e+03   6.27061840e+00   
3810    7.19153487e-07   7.35302638e+03   6.42386177e+00   
3811    7.19528952e-07   7.57228164e+03   6.57822165e+00   
3812    7.19904416e-07   7.79344005e+03   6.73361555e+00   
3813    7.20279880e-07   8.01637907e+03   6.88996069e+00   
3814    7.20655344e-07   8.24097436e+03   7.04717335e+00   
3815    7.21030808e-07   8.46710094e+03   7.20516947e+00   
3816    7.21406273e-07   8.69463293e+03   7.36386450e+00   
3817    7.21781737e-07   8.92344366e+03   7.52317351e+00   
3818    7.22157201e-07   9.15340631e+03   7.68301155e+00   
3819    7.22532665e-07   9.38439266e+03   7.84329292e+00   
3820    7.22908129e-07   9.61627417e+03   8.00393182e+00   
3821    7.23283594e-07   9.84892178e+03   8.16484222e+00   
3822    7.23659058e-07   1.00822060e+04   8.32593794e+00   
3823    7.24034522e-07   1.03159974e+04   8.48713296e+00   
3824    7.24409986e-07   1.05501657e+04   8.64834084e+00   
3825    7.24785451e-07   1.07845807e+04   8.80947525e+00   
3826    7.25160915e-07   1.10191118e+04   8.97044988e+00   
3827    7.25536379e-07   1.12536286e+04   9.13117852e+00   
3828    7.25911843e-07   1.14880008e+04   9.29157521e+00   
3829    7.26287307e-07   1.17220979e+04   9.45155400e+00   
3830    7.26662772e-07   1.19557897e+04   9.61102922e+00   
3831    7.27038236e-07   1.21889461e+04   9.76991550e+00   
3832    7.27413700e-07   1.24214374e+04   9.92812776e+00   
3833    7.27789164e-07   1.26531344e+04   1.00855813e+01   
3834    7.28164629e-07   1.28839081e+04   1.02421919e+01   
3835    7.28540093e-07   1.31136302e+04   1.03978758e+01   
3836    7.28915557e-07   1.33421727e+04   1.05525496e+01   
3837    7.29291021e-07   1.35694087e+04   1.07061305e+01   
3838    7.29666485e-07   1.37952116e+04   1.08585365e+01   
3839    7.30041950e-07   1.40194559e+04   1.10096861e+01   
3840    7.30417414e-07   1.42420168e+04   1.11594984e+01   
3841    7.30792878e-07   1.44627706e+04   1.13078935e+01   
