Index        TIME          {V(2)+2.0}       {V(3)+2.0}       {V(4)+2.0}       {V(6)+2.0}       {V(7)+2.0}       {V(8)+2.0}       {V(13)+2.0}      {V(14)+2.0}      {V(17)+2.0}      {V(21)+2.0}      {V(22)+2.0}
399     3.35079719e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99987668e+00   3.52008460e+00   3.52008460e+00   6.98062523e+00   1.91977030e+00   5.69988716e+00   2.00006085e+00   2.00006085e+00   
400     3.35745377e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99989038e+00   3.53743935e+00   3.53743935e+00   6.98094425e+00   1.92293566e+00   5.70693223e+00   2.00004496e+00   2.00004496e+00   
401     3.35911792e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99989370e+00   3.54175737e+00   3.54175737e+00   6.98102325e+00   1.92372003e+00   5.70868862e+00   2.00004094e+00   2.00004094e+00   
402     3.35994999e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99989534e+00   3.54391358e+00   3.54391358e+00   6.98106256e+00   1.92411036e+00   5.70956508e+00   2.00003893e+00   2.00003893e+00   
403     3.36078206e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99989695e+00   3.54606779e+00   3.54606779e+00   6.98110167e+00   1.92449877e+00   5.71043960e+00   2.00003690e+00   2.00003690e+00   
404     3.36147232e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99989827e+00   3.54785312e+00   3.54785312e+00   6.98113400e+00   1.92481968e+00   5.71116378e+00   2.00003521e+00   2.00003521e+00   
405     3.36216257e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99989957e+00   3.54963672e+00   3.54963672e+00   6.98116619e+00   1.92513929e+00   5.71188664e+00   2.00003351e+00   2.00003351e+00   
406     3.36285282e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99990085e+00   3.55141848e+00   3.55141848e+00   6.98119826e+00   1.92545760e+00   5.71260818e+00   2.00003181e+00   2.00003181e+00   
407     3.36423333e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99990339e+00   3.55497647e+00   3.55497647e+00   6.98126210e+00   1.92609126e+00   5.71404839e+00   2.00002838e+00   2.00002838e+00   
408     3.36699435e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99990826e+00   3.56206748e+00   3.56206748e+00   6.98138829e+00   1.92734347e+00   5.71691333e+00   2.00002145e+00   2.00002145e+00   
409     3.36924048e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99991205e+00   3.56781070e+00   3.56781070e+00   6.98148953e+00   1.92834763e+00   5.71922905e+00   2.00001572e+00   2.00001572e+00   
410     3.37373274e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99991918e+00   3.57922450e+00   3.57922450e+00   6.98168819e+00   1.93031699e+00   5.72381962e+00   2.00000406e+00   2.00000406e+00   
411     3.37570865e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99992207e+00   3.58420946e+00   3.58420946e+00   6.98177349e+00   1.93116175e+00   5.72581556e+00   1.99999881e+00   1.99999881e+00   
412     3.37966047e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99992745e+00   3.59410872e+00   3.59410872e+00   6.98194040e+00   1.93281301e+00   5.72976637e+00   1.99998814e+00   1.99998814e+00   
413     3.38361228e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99993246e+00   3.60393112e+00   3.60393112e+00   6.98210373e+00   1.93442750e+00   5.73367821e+00   1.99997730e+00   1.99997730e+00   
414     3.38756410e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99993713e+00   3.61368009e+00   3.61368009e+00   6.98226357e+00   1.93600606e+00   5.73755115e+00   1.99996630e+00   1.99996630e+00   
415     3.39546773e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99994572e+00   3.63299806e+00   3.63299806e+00   6.98257551e+00   1.93908270e+00   5.74520833e+00   1.99994393e+00   1.99994393e+00   
416     3.40337137e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99995322e+00   3.65205986e+00   3.65205986e+00   6.98287529e+00   1.94203084e+00   5.75271731e+00   1.99992098e+00   1.99992098e+00   
417     3.41127500e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99995927e+00   3.67077475e+00   3.67077475e+00   6.98315743e+00   1.94479011e+00   5.76000127e+00   1.99989741e+00   1.99989741e+00   
418     3.41917863e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99996453e+00   3.68922796e+00   3.68922796e+00   6.98342878e+00   1.94743480e+00   5.76714861e+00   1.99987354e+00   1.99987354e+00   
419     3.43498590e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99997265e+00   3.72522956e+00   3.72522956e+00   6.98393322e+00   1.95230330e+00   5.78092386e+00   1.99982538e+00   1.99982538e+00   
420     3.44791170e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99997799e+00   3.75404333e+00   3.75404333e+00   6.98432264e+00   1.95602612e+00   5.79185187e+00   1.99978572e+00   1.99978572e+00   
421     3.46083751e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99998229e+00   3.78229259e+00   3.78229259e+00   6.98469107e+00   1.95950623e+00   5.80244582e+00   1.99974591e+00   1.99974591e+00   
422     3.47376331e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99998575e+00   3.81000435e+00   3.81000435e+00   6.98504038e+00   1.96276052e+00   5.81271646e+00   1.99970610e+00   1.99970610e+00   
423     3.49961492e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99999119e+00   3.86428757e+00   3.86428757e+00   6.98569969e+00   1.96879170e+00   5.83252304e+00   1.99962626e+00   1.99962626e+00   
424     3.51545647e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99999321e+00   3.89649651e+00   3.89649651e+00   6.98606441e+00   1.97200299e+00   5.84392658e+00   1.99957841e+00   1.99957841e+00   
425     3.53129803e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99999477e+00   3.92812044e+00   3.92812044e+00   6.98641022e+00   1.97497684e+00   5.85496185e+00   1.99953167e+00   1.99953167e+00   
426     3.54713959e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99999597e+00   3.95920645e+00   3.95920645e+00   6.98673912e+00   1.97773114e+00   5.86563834e+00   1.99948587e+00   1.99948587e+00   
427     3.57882271e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99999777e+00   4.02022121e+00   4.02022121e+00   6.98736248e+00   1.98277321e+00   5.88614214e+00   1.99939443e+00   1.99939443e+00   
428     3.61050582e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99999861e+00   4.07866091e+00   4.07866091e+00   6.98791444e+00   1.98683922e+00   5.90489195e+00   1.99930511e+00   1.99930511e+00   
429     3.63632159e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99999906e+00   4.12523402e+00   4.12523402e+00   6.98833823e+00   1.98978170e+00   5.91941678e+00   1.99923277e+00   1.99923277e+00   
430     3.66213735e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99999937e+00   4.17086341e+00   4.17086341e+00   6.98873914e+00   1.99238848e+00   5.93320163e+00   1.99916331e+00   1.99916331e+00   
431     3.68795311e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99999958e+00   4.21566417e+00   4.21566417e+00   6.98911984e+00   1.99469578e+00   5.94628267e+00   1.99909542e+00   1.99909542e+00   
432     3.73958464e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99999985e+00   4.30389622e+00   4.30389622e+00   6.98984026e+00   1.99868879e+00   5.97077867e+00   1.99895558e+00   1.99895558e+00   
433     3.75542885e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99999989e+00   4.33045096e+00   4.33045096e+00   6.99004625e+00   1.99968982e+00   5.97770889e+00   1.99891199e+00   1.99891199e+00   
434     3.76384170e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99999990e+00   4.34450145e+00   4.34450145e+00   6.99015410e+00   2.00019948e+00   5.98132625e+00   1.99888844e+00   1.99888844e+00   
435     3.77225455e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99999992e+00   4.35851528e+00   4.35851528e+00   6.99026048e+00   2.00068749e+00   5.98488060e+00   1.99886456e+00   1.99886456e+00   
436     3.77930489e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99999993e+00   4.37023545e+00   4.37023545e+00   6.99034863e+00   2.00108176e+00   5.98781562e+00   1.99884428e+00   1.99884428e+00   
437     3.78635523e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99999994e+00   4.38193428e+00   4.38193428e+00   6.99043581e+00   2.00146174e+00   5.99070770e+00   1.99882373e+00   1.99882373e+00   
438     3.80045591e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99999995e+00   4.40524979e+00   4.40524979e+00   6.99060648e+00   2.00217000e+00   5.99633701e+00   1.99878185e+00   1.99878185e+00   
439     3.81314652e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99999996e+00   4.42618612e+00   4.42618612e+00   6.99075735e+00   2.00276769e+00   6.00127944e+00   1.99874327e+00   1.99874327e+00   
440     3.82583713e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99999997e+00   4.44712077e+00   4.44712077e+00   6.99090571e+00   2.00333063e+00   6.00611673e+00   1.99870376e+00   1.99870376e+00   
441     3.85121836e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99999998e+00   4.48888369e+00   4.48888369e+00   6.99119434e+00   2.00438279e+00   6.01568402e+00   1.99862113e+00   1.99862113e+00   
442     3.87659958e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99999999e+00   4.53054496e+00   4.53054496e+00   6.99147688e+00   2.00540141e+00   6.02535045e+00   1.99853210e+00   1.99853210e+00   
443     3.90198080e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   1.99999999e+00   4.57199669e+00   4.57199669e+00   6.99175390e+00   2.00639618e+00   6.03518116e+00   1.99843552e+00   1.99843552e+00   
444     3.95274325e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000000e+00   4.65459920e+00   4.65459920e+00   6.99229626e+00   2.00836520e+00   6.05545607e+00   1.99821450e+00   1.99821450e+00   
445     3.99842945e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000000e+00   4.72727710e+00   4.72727710e+00   6.99275355e+00   2.00996334e+00   6.07433476e+00   1.99798375e+00   1.99798375e+00   
446     4.03954703e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000000e+00   4.79150476e+00   4.79150476e+00   6.99314694e+00   2.01131032e+00   6.09166882e+00   1.99773150e+00   1.99773150e+00   
447     4.05608507e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000000e+00   4.81708543e+00   4.81708543e+00   6.99330243e+00   2.01184334e+00   6.09872029e+00   1.99761278e+00   1.99761278e+00   
448     4.07262310e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000000e+00   4.84246397e+00   4.84246397e+00   6.99345498e+00   2.01236215e+00   6.10582957e+00   1.99748083e+00   1.99748083e+00   
449     4.08916114e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000000e+00   4.86764021e+00   4.86764021e+00   6.99360453e+00   2.01286544e+00   6.11298795e+00   1.99733277e+00   1.99733277e+00   
450     4.12223721e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000000e+00   4.91754314e+00   4.91754314e+00   6.99389679e+00   2.01384252e+00   6.12744053e+00   1.99699421e+00   1.99699421e+00   
451     4.15531329e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000000e+00   4.96681098e+00   4.96681098e+00   6.99417179e+00   2.01472906e+00   6.14212445e+00   1.99657773e+00   1.99657773e+00   
452     4.18838936e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000000e+00   5.01654494e+00   5.01654494e+00   6.99443649e+00   2.01560069e+00   6.15719144e+00   1.99605830e+00   1.99605830e+00   
453     4.22146543e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000000e+00   5.06811198e+00   5.06811198e+00   6.99469360e+00   2.01652186e+00   6.17300477e+00   1.99536816e+00   1.99536816e+00   
454     4.25454151e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000000e+00   5.12126152e+00   5.12126152e+00   6.99494723e+00   2.01751335e+00   6.18952175e+00   1.99467067e+00   1.99467067e+00   
455     4.26744471e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000000e+00   5.14243054e+00   5.14243054e+00   6.99504457e+00   2.01791949e+00   6.19622710e+00   1.99448877e+00   1.99448877e+00   
456     4.27563495e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000000e+00   5.15594972e+00   5.15594972e+00   6.99510597e+00   2.01818089e+00   6.20053879e+00   1.99442885e+00   1.99442885e+00   
457     4.28331495e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000000e+00   5.16871386e+00   5.16871386e+00   6.99516320e+00   2.01842913e+00   6.20463166e+00   1.99447750e+00   1.99447750e+00   
458     4.29099495e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000000e+00   5.18156620e+00   5.18156620e+00   6.99522007e+00   2.01868038e+00   6.20877458e+00   1.99468616e+00   1.99468616e+00   
459     4.29867495e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000000e+00   5.19450914e+00   5.19450914e+00   6.99527657e+00   2.01893465e+00   6.21296815e+00   1.99509713e+00   1.99509713e+00   
460     4.31403495e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000000e+00   5.22060960e+00   5.22060960e+00   6.99538874e+00   2.01945169e+00   6.22148077e+00   1.99656948e+00   1.99656948e+00   
461     4.32005983e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000000e+00   5.23097354e+00   5.23097353e+00   6.99543227e+00   2.01965852e+00   6.22488701e+00   1.99752612e+00   1.99752612e+00   
462     4.32425259e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000000e+00   5.23821490e+00   5.23821490e+00   6.99546245e+00   2.01980351e+00   6.22727371e+00   1.99830504e+00   1.99830504e+00   
463     4.32844535e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000000e+00   5.24548715e+00   5.24548715e+00   6.99549252e+00   2.01994952e+00   6.22967689e+00   1.99920666e+00   1.99920666e+00   
464     4.33184625e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000000e+00   5.25140616e+00   5.25140616e+00   6.99551685e+00   2.02006868e+00   6.23163719e+00   2.00002444e+00   2.00002444e+00   
465     4.33289438e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000000e+00   5.25323195e+00   5.25323195e+00   6.99552434e+00   2.02010549e+00   6.23224241e+00   2.00028498e+00   2.00028498e+00   
466     4.33394252e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000000e+00   5.25505975e+00   5.25505975e+00   6.99553182e+00   2.02014236e+00   6.23284870e+00   2.00055421e+00   2.00055421e+00   
467     4.33499066e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000000e+00   5.25688958e+00   5.25688958e+00   6.99553929e+00   2.02017931e+00   6.23345606e+00   2.00083229e+00   2.00083229e+00   
468     4.33708694e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000000e+00   5.26055374e+00   5.26055374e+00   6.99555423e+00   2.02025339e+00   6.23467331e+00   2.00140972e+00   2.00140972e+00   
469     4.33918322e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000000e+00   5.26423001e+00   5.26423001e+00   6.99556913e+00   2.02032785e+00   6.23589666e+00   2.00203991e+00   2.00203991e+00   
470     4.34127950e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000000e+00   5.26791442e+00   5.26791442e+00   6.99558400e+00   2.02040260e+00   6.23712432e+00   2.00270910e+00   2.00270910e+00   
471     4.34337578e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000000e+00   5.27160704e+00   5.27160704e+00   6.99559884e+00   2.02047762e+00   6.23835632e+00   2.00341863e+00   2.00341863e+00   
472     4.34756834e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000000e+00   5.27901083e+00   5.27901083e+00   6.99562847e+00   2.02062840e+00   6.24083064e+00   2.00493716e+00   2.00493716e+00   
473     4.35176090e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000000e+00   5.28644621e+00   5.28644621e+00   6.99565800e+00   2.02078033e+00   6.24332177e+00   2.00662273e+00   2.00662273e+00   
474     4.35595345e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000000e+00   5.29391513e+00   5.29391513e+00   6.99568743e+00   2.02093346e+00   6.24583059e+00   2.00849213e+00   2.00849213e+00   
475     4.36433857e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000000e+00   5.30895818e+00   5.30895818e+00   6.99574598e+00   2.02124348e+00   6.25090322e+00   2.01285264e+00   2.01285264e+00   
476     4.37135901e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000000e+00   5.32166255e+00   5.32166255e+00   6.99579469e+00   2.02150699e+00   6.25520742e+00   2.01718364e+00   2.01718364e+00   
477     4.37700221e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000000e+00   5.33194878e+00   5.33194878e+00   6.99583364e+00   2.02172148e+00   6.25870575e+00   2.02115495e+00   2.02115495e+00   
478     4.38828859e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000001e+00   5.35272834e+00   5.35272834e+00   6.99591101e+00   2.02215799e+00   6.26580909e+00   2.03060827e+00   2.03060827e+00   
479     4.39701938e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000001e+00   5.36899562e+00   5.36899562e+00   6.99597039e+00   2.02250275e+00   6.27140330e+00   2.03940237e+00   2.03940237e+00   
480     4.40575016e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000001e+00   5.38543718e+00   5.38543718e+00   6.99602936e+00   2.02285402e+00   6.27708693e+00   2.04964993e+00   2.04964993e+00   
481     4.41448095e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000001e+00   5.40205842e+00   5.40205842e+00   6.99608794e+00   2.02321207e+00   6.28286258e+00   2.06150606e+00   2.06150606e+00   
482     4.43194252e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000001e+00   5.43586978e+00   5.43586978e+00   6.99620397e+00   2.02395002e+00   6.29470407e+00   2.09093888e+00   2.09093888e+00   
483     4.44588434e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000001e+00   5.46342486e+00   5.46342486e+00   6.99629559e+00   2.02456111e+00   6.30444465e+00   2.12051848e+00   2.12051848e+00   
484     4.45982615e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000001e+00   5.49150060e+00   5.49150060e+00   6.99638634e+00   2.02519304e+00   6.31445197e+00   2.15649096e+00   2.15649096e+00   
485     4.47376796e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000001e+00   5.52011837e+00   5.52011837e+00   6.99647629e+00   2.02584708e+00   6.32473791e+00   2.19996624e+00   2.19996624e+00   
486     4.48770977e-08   2.00000000e+00   7.00000000e+00   7.00000000e+00   2.00000001e+00   5.54929871e+00   5.54929871e+00   6.99656548e+00   2.02652446e+00   6.33531439e+00   2.25245343e+00   2.25245343e+00   
