Index        TIME               V(OUT)               V(IN)               V(1)        
1383     2.2576025244e-05    7.7149756879e-01    4.2435120974e-01    0.0000000000e+00
1384     2.2576049576e-05    6.6592794238e-01    4.2184916631e-01    0.0000000000e+00
1385     2.2576073908e-05    5.7456909444e-01    4.1961459227e-01    0.0000000000e+00
1386     2.2576098240e-05    4.9514971236e-01    4.1765601096e-01    0.0000000000e+00
1387     2.2576122572e-05    4.2716619570e-01    4.1595153681e-01    0.0000000000e+00
1388     2.2576146905e-05    3.6861710376e-01    4.1447627226e-01    0.0000000000e+00
1389     2.2576171237e-05    3.1892904756e-01    4.1319088171e-01    0.0000000000e+00
1390     2.2576219901e-05    2.4011463198e-01    4.1102223727e-01    0.0000000000e+00
1391     2.2576268565e-05    1.8392471542e-01    4.0916372034e-01    0.0000000000e+00
1392     2.2576317230e-05    1.4379874475e-01    4.0735594007e-01    0.0000000000e+00
1393     2.2576365894e-05    1.1576489950e-01    4.0546220605e-01    0.0000000000e+00
1394     2.2576463223e-05    8.1457015012e-02    4.0136102370e-01    0.0000000000e+00
1395     2.2576657880e-05    4.9700584116e-02    3.8760539127e-01    0.0000000000e+00
1396     2.2576833072e-05    3.3834251917e-02    3.6533420137e-01    0.0000000000e+00
1397     2.2576990744e-05    2.4150451674e-02    3.3935224212e-01    0.0000000000e+00
1398     2.2577148417e-05    1.7956591434e-02    3.1177666670e-01    0.0000000000e+00
1399     2.2577463762e-05    1.1270713111e-02    2.5827328883e-01    0.0000000000e+00
1400     2.2577779107e-05    7.4329248146e-03    2.1019530654e-01    0.0000000000e+00
1401     2.2578094452e-05    4.9052950326e-03    1.6863159098e-01    0.0000000000e+00
1402     2.2578409797e-05    3.1745079461e-03    1.3381953610e-01    0.0000000000e+00
1403     2.2579040487e-05    1.4317317320e-03    8.1891214109e-02    0.0000000000e+00
1404     2.2579671177e-05    6.0449586935e-04    4.8929358659e-02    0.0000000000e+00
1405     2.2580301867e-05    3.6744941279e-04    2.8852941383e-02    0.0000000000e+00
1406     2.2581563247e-05    3.7037044140e-05    9.0312161890e-03    0.0000000000e+00
1407     2.2582824627e-05    6.7598324133e-05    2.7684152392e-03    0.0000000000e+00
1408     2.2585347386e-05   -4.3177590771e-05   -7.8082048588e-05    0.0000000000e+00
1409     2.2587870146e-05    4.2361225334e-05    2.2943660584e-07    0.0000000000e+00
1410     2.2592915666e-05   -4.2300702415e-05    1.1661702995e-06    0.0000000000e+00
1411     2.2597961186e-05    4.2259572468e-05   -1.6279246526e-06    0.0000000000e+00
1412     2.2608052225e-05   -4.2236595694e-05    1.7123628603e-06    0.0000000000e+00
1413     2.2628234304e-05    4.2230356427e-05   -1.7378397097e-06    0.0000000000e+00
1414     2.2668598462e-05   -4.2222418924e-05    1.7476141952e-06    0.0000000000e+00
1415     2.2749326778e-05    4.2223355830e-05   -1.7518729436e-06    0.0000000000e+00
1416     2.2910783410e-05   -4.2218938386e-05    1.7538573695e-06    0.0000000000e+00
1417     2.3211783410e-05    4.2221578293e-05   -1.7548835793e-06    0.0000000000e+00
1418     2.3512783410e-05   -4.2217699203e-05    1.7558837327e-06    0.0000000000e+00
1419     2.3813783410e-05    4.2220340534e-05   -1.7568582681e-06    0.0000000000e+00
1420     2.4075000000e-05   -4.2216368748e-05    1.7579500335e-06    0.0000000000e+00
1421     2.4075031250e-05    3.5604239562e-05    1.0566927728e-03    3.1250000000e-02
1422     2.4075093750e-05    2.3149804488e-04    6.6855941345e-03    9.3750000001e-02
1423     2.4075156250e-05    4.7010069563e-04    1.3983187065e-02    1.5625000000e-01
1424     2.4075281250e-05    1.0460012661e-03    3.7876484188e-02    2.8125000000e-01
1425     2.4075406250e-05    1.5530355717e-03    7.2988420084e-02    4.0625000000e-01
1426     2.4075656250e-05    2.1584328604e-03    1.7124741242e-01    6.5625000000e-01
1427     2.4075906250e-05    2.3829919069e-03    3.0078143694e-01    9.0625000000e-01
1428     2.4076156250e-05    2.4200536260e-03    4.5492316630e-01    1.1562500000e+00
1429     2.4076406250e-05    2.3859273846e-03    6.2855319528e-01    1.4062500000e+00
1430     2.4076906250e-05    2.3771524929e-03    1.0210076661e+00    1.9062500000e+00
1431     2.4077406250e-05    2.9186855011e-03    1.4791724202e+00    2.4062500000e+00
1432     2.4077906250e-05    2.1511084243e-03    1.9708257712e+00    2.9062500000e+00
1433     2.4078406250e-05   -2.5415562035e-03    2.4492982379e+00    3.4062500000e+00
1434     2.4078856250e-05   -9.3346751585e-03    2.8661711481e+00    3.8562500000e+00
1435     2.4079251967e-05   -1.9009175127e-02    3.2146420321e+00    4.2519669601e+00
1436     2.4079293342e-05   -2.0482027714e-02    3.2504772754e+00    4.2933421617e+00
1437     2.4079334717e-05   -2.2396821747e-02    3.2874695582e+00    4.3347173633e+00
1438     2.4079417468e-05   -3.0249747635e-02    3.3801453726e+00    4.4174677665e+00
1439     2.4079500218e-05   -4.2635306685e-02    3.4982315870e+00    4.5002181697e+00
1440     2.4079582969e-05   -5.5521703788e-02    3.6173839736e+00    4.5829685728e+00
1441     2.4079665719e-05   -7.3688346135e-02    3.7418338310e+00    4.6657189760e+00
1442     2.4079740194e-05   -9.2587966965e-02    3.8439141001e+00    4.7401943389e+00
1443     2.4079814670e-05   -1.0458825572e-01    3.9302512820e+00    4.8146697018e+00
1444     2.4079889145e-05   -1.1315003729e-01    4.0063686277e+00    4.8891450646e+00
1445     2.4079963620e-05   -1.1866168001e-01    4.0759644732e+00    4.9636204275e+00
1446     2.4080000000e-05   -1.1952813371e-01    4.1086835505e+00    5.0000000000e+00
1447     2.4080007448e-05   -1.1943141795e-01    4.1153663812e+00    5.0000000000e+00
1448     2.4080012936e-05   -1.1932768807e-01    4.1202567277e+00    5.0000000000e+00
1449     2.4080023912e-05   -1.1904496480e-01    4.1299777313e+00    5.0000000000e+00
1450     2.4080045866e-05   -1.1795714995e-01    4.1490902644e+00    5.0000000000e+00
1451     2.4080089772e-05   -1.1342239478e-01    4.1860662412e+00    5.0000000000e+00
1452     2.4080177585e-05   -9.3173540945e-02    4.2552768563e+00    5.0000000000e+00
1453     2.4080265398e-05   -5.4705263675e-02    4.3185722372e+00    5.0000000000e+00
1454     2.4080353211e-05    7.5393851499e-03    4.3764546060e+00    5.0000000000e+00
1455     2.4080441024e-05    1.0220910695e-01    4.4293851955e+00    5.0000000000e+00
1456     2.4080528837e-05    2.4738469228e-01    4.4725866163e+00    5.0000000000e+00
1457     2.4080607868e-05    4.5521056203e-01    4.5006927626e+00    5.0000000000e+00
1458     2.4080616605e-05    4.8564733976e-01    4.5032614937e+00    5.0000000000e+00
1459     2.4080625342e-05    5.1823258679e-01    4.5057403954e+00    5.0000000000e+00
1460     2.4080642816e-05    5.9674877976e-01    4.5103298961e+00    5.0000000000e+00
1461     2.4080660290e-05    7.0466544052e-01    4.5142307640e+00    5.0000000000e+00
1462     2.4080677764e-05    8.4051569888e-01    4.5175227666e+00    5.0000000000e+00
1463     2.4080695238e-05    9.8516290503e-01    4.5206111280e+00    5.0000000000e+00
1464     2.4080712712e-05    1.1387531131e+00    4.5234691236e+00    5.0000000000e+00
1465     2.4080730186e-05    1.3009099948e+00    4.5261663502e+00    5.0000000000e+00
1466     2.4080747660e-05    1.4707430089e+00    4.5287213041e+00    5.0000000000e+00
1467     2.4080782608e-05    1.8319203811e+00    4.5335278890e+00    5.0000000000e+00
1468     2.4080817555e-05    2.2171839903e+00    4.5380806553e+00    5.0000000000e+00
1469     2.4080852503e-05    2.5916169483e+00    4.5433956999e+00    5.0000000000e+00
1470     2.4080883956e-05    2.8635789757e+00    4.5500780106e+00    5.0000000000e+00
1471     2.4080909481e-05    3.0329924747e+00    4.5565374176e+00    5.0000000000e+00
1472     2.4080935006e-05    3.1782760018e+00    4.5633203347e+00    5.0000000000e+00
1473     2.4080986056e-05    3.4255388768e+00    4.5770101350e+00    5.0000000000e+00
1474     2.4081037105e-05    3.6299721050e+00    4.5903428533e+00    5.0000000000e+00
1475     2.4081088155e-05    3.8026818339e+00    4.6029842867e+00    5.0000000000e+00
1476     2.4081139204e-05    3.9482197199e+00    4.6148634230e+00    5.0000000000e+00
1477     2.4081190254e-05    4.0712162664e+00    4.6259970732e+00    5.0000000000e+00
1478     2.4081241303e-05    4.1746124247e+00    4.6364623481e+00    5.0000000000e+00
1479     2.4081292353e-05    4.2617210447e+00    4.6463606396e+00    5.0000000000e+00
1480     2.4081343403e-05    4.3351139380e+00    4.6558779271e+00    5.0000000000e+00
1481     2.4081394452e-05    4.3976598196e+00    4.6652019136e+00    5.0000000000e+00
1482     2.4081445502e-05    4.4509360761e+00    4.6743997811e+00    5.0000000000e+00
1483     2.4081547601e-05    4.5358971614e+00    4.6925121709e+00    5.0000000000e+00
1484     2.4081649700e-05    4.5979709258e+00    4.7102957485e+00    5.0000000000e+00
1485     2.4081751799e-05    4.6439940230e+00    4.7277554871e+00    5.0000000000e+00
1486     2.4081853898e-05    4.6782118945e+00    4.7447819681e+00    5.0000000000e+00
1487     2.4081955998e-05    4.7041713695e+00    4.7613053040e+00    5.0000000000e+00
1488     2.4082160196e-05    4.7404312807e+00    4.7927120428e+00    5.0000000000e+00
1489     2.4082364394e-05    4.7632636242e+00    4.8216276120e+00    5.0000000000e+00
1490     2.4082568593e-05    4.7779986058e+00    4.8476927331e+00    5.0000000000e+00
1491     2.4082772791e-05    4.7877182924e+00    4.8707468082e+00    5.0000000000e+00
1492     2.4083181188e-05    4.7984119914e+00    4.9082750673e+00    5.0000000000e+00
1493     2.4083589584e-05    4.8028303681e+00    4.9357399833e+00    5.0000000000e+00
1494     2.4083997981e-05    4.8045579615e+00    4.9553014664e+00    5.0000000000e+00
1495     2.4084814774e-05    4.8057860383e+00    4.9791282710e+00    5.0000000000e+00
1496     2.4085631567e-05    4.8059078466e+00    4.9903338037e+00    5.0000000000e+00
1497     2.4087265154e-05    4.8060570907e+00    4.9985207241e+00    5.0000000000e+00
1498     2.4088898741e-05    4.8060194018e+00    4.9997741498e+00    5.0000000000e+00
1499     2.4092165914e-05    4.8060741503e+00    5.0000427396e+00    5.0000000000e+00
1500     2.4095433087e-05    4.8060220037e+00    4.9999920496e+00    5.0000000000e+00
1501     2.4101967433e-05    4.8060736656e+00    5.0000038104e+00    5.0000000000e+00
1502     2.4115036126e-05    4.8060220744e+00    4.9999973555e+00    5.0000000000e+00
1503     2.4141173511e-05    4.8060736436e+00    5.0000021990e+00    5.0000000000e+00
1504     2.4193448281e-05    4.8060220832e+00    4.9999979964e+00    5.0000000000e+00
1505     2.4297997822e-05    4.8060736397e+00    5.0000019120e+00    5.0000000000e+00
1506     2.4507096904e-05    4.8060220851e+00    4.9999981324e+00    5.0000000000e+00
1507     2.4808096904e-05    4.8060736386e+00    5.0000018374e+00    5.0000000000e+00
1508     2.5109096904e-05    4.8060220859e+00    4.9999981925e+00    5.0000000000e+00
1509     2.5410096904e-05    4.8060736378e+00    5.0000017782e+00    5.0000000000e+00
1510     2.5580000000e-05    4.8060220870e+00    4.9999982728e+00    5.0000000000e+00
1511     2.5580031250e-05    4.8060029730e+00    4.9991043128e+00    4.9687500000e+00
1512     2.5580093750e-05    4.8057796952e+00    4.9940014799e+00    4.9062500000e+00
1513     2.5580156250e-05    4.8055086764e+00    4.9872914329e+00    4.8437500000e+00
1514     2.5580281250e-05    4.8048584209e+00    4.9647781980e+00    4.7187500000e+00
1515     2.5580406250e-05    4.8042864294e+00    4.9311660906e+00    4.5937500000e+00
1516     2.5580656250e-05    4.8036790986e+00    4.8358866755e+00    4.3437500000e+00
1517     2.5580906250e-05    4.8036254712e+00    4.7090129068e+00    4.0937500000e+00
1518     2.5581156250e-05    4.8038382490e+00    4.5570426962e+00    3.8437500000e+00
1519     2.5581406250e-05    4.8041235342e+00    4.3851035472e+00    3.5937500000e+00
1520     2.5581656250e-05    4.8043914594e+00    4.1972589762e+00    3.3437500000e+00
1521     2.5582156250e-05    4.8032707686e+00    3.7221762948e+00    2.8437500000e+00
1522     2.5582585957e-05    4.8038640884e+00    3.2513167304e+00    2.4140434121e+00
1523     2.5583015663e-05    4.8114048181e+00    2.8260928075e+00    1.9843368242e+00
1524     2.5583381867e-05    4.8213475069e+00    2.4670677518e+00    1.6181333809e+00
1525     2.5583748070e-05    4.8373559029e+00    2.1144529552e+00    1.2519299375e+00
1526     2.5583799455e-05    4.8403868596e+00    2.0650828183e+00    1.2005452295e+00
1527     2.5583850839e-05    4.8436525192e+00    2.0157744326e+00    1.1491605215e+00
1528     2.5583953609e-05    4.8522331605e+00    1.9149534537e+00    1.0463911055e+00
1529     2.5584056378e-05    4.8659761415e+00    1.8036720044e+00    9.4362168949e-01
1530     2.5584159148e-05    4.8843340474e+00    1.6839314285e+00    8.4085227347e-01
1531     2.5584261917e-05    4.9031046368e+00    1.5658058261e+00    7.3808285746e-01
1532     2.5584364687e-05    4.9238057850e+00    1.4469953714e+00    6.3531344144e-01
1533     2.5584467456e-05    4.9457619138e+00    1.3271585032e+00    5.3254402542e-01
1534     2.5584570225e-05    4.9650247917e+00    1.2122614688e+00    4.2977460940e-01
1535     2.5584672995e-05    4.9809335641e+00    1.1065667341e+00    3.2700519339e-01
1536     2.5584775764e-05    4.9907801375e+00    1.0074763309e+00    2.2423577737e-01
1537     2.5584878534e-05    4.9903333377e+00    9.1114865435e-01    1.2146636135e-01
1538     2.5584981303e-05    4.9758517401e+00    8.1436564242e-01    1.8696945335e-02
1539     2.5585000000e-05    4.9714962080e+00    7.9672124459e-01   -7.9936057773e-13
1540     2.5585010277e-05    4.9687627953e+00    7.8712064420e-01    0.0000000000e+00
1541     2.5585017585e-05    4.9667267175e+00    7.8036081602e-01    0.0000000000e+00
1542     2.5585032201e-05    4.9624585683e+00    7.6696064982e-01    0.0000000000e+00
1543     2.5585061434e-05    4.9527157811e+00    7.4084866438e-01    0.0000000000e+00
1544     2.5585119899e-05    4.9280518435e+00    6.9125398230e-01    0.0000000000e+00
1545     2.5585236828e-05    4.8548376944e+00    6.0173308258e-01    0.0000000000e+00
1546     2.5585353758e-05    4.7431039544e+00    5.2442971885e-01    0.0000000000e+00
1547     2.5585470688e-05    4.5753995932e+00    4.7177142522e-01    0.0000000000e+00
1548     2.5585573783e-05    4.3617093832e+00    4.4443118309e-01    0.0000000000e+00
1549     2.5585586272e-05    4.3301783127e+00    4.4182626510e-01    0.0000000000e+00
1550     2.5585611250e-05    4.2627552164e+00    4.3688525374e-01    0.0000000000e+00
1551     2.5585636227e-05    4.1854375958e+00    4.3242612533e-01    0.0000000000e+00
1552     2.5585661205e-05    4.0910066679e+00    4.2858534097e-01    0.0000000000e+00
1553     2.5585686183e-05    3.9493802501e+00    4.2616766758e-01    0.0000000000e+00
1554     2.5585708437e-05    3.7503146143e+00    4.2620326721e-01    0.0000000000e+00
1555     2.5585727507e-05    3.5525601148e+00    4.2720267326e-01    0.0000000000e+00
1556     2.5585746578e-05    3.3525933491e+00    4.2846042944e-01    0.0000000000e+00
1557     2.5585765649e-05    3.1410224567e+00    4.2988210720e-01    0.0000000000e+00
1558     2.5585784719e-05    2.9225026770e+00    4.3137170347e-01    0.0000000000e+00
1559     2.5585803790e-05    2.6961130271e+00    4.3293592734e-01    0.0000000000e+00
1560     2.5585822860e-05    2.4634525805e+00    4.3450496294e-01    0.0000000000e+00
1561     2.5585861001e-05    1.9883832713e+00    4.3749444101e-01    0.0000000000e+00
1562     2.5585867085e-05    1.9151927099e+00    4.3785837966e-01    0.0000000000e+00
1563     2.5585879251e-05    1.7833227778e+00    4.3827243369e-01    0.0000000000e+00
1564     2.5585891417e-05    1.6651414982e+00    4.3816003251e-01    0.0000000000e+00
1565     2.5585903583e-05    1.5551161709e+00    4.3761195131e-01    0.0000000000e+00
1566     2.5585927915e-05    1.3578952225e+00    4.3561449392e-01    0.0000000000e+00
1567     2.5585952247e-05    1.1829536704e+00    4.3293013104e-01    0.0000000000e+00
1568     2.5585976579e-05    1.0286683603e+00    4.3000062261e-01    0.0000000000e+00
1569     2.5586000911e-05    8.9155970560e-01    4.2709645340e-01    0.0000000000e+00
1570     2.5586025244e-05    7.7149756887e-01    4.2435120974e-01    0.0000000000e+00
1571     2.5586049576e-05    6.6592794245e-01    4.2184916631e-01    0.0000000000e+00
1572     2.5586073908e-05    5.7456909452e-01    4.1961459227e-01    0.0000000000e+00
1573     2.5586098240e-05    4.9514971243e-01    4.1765601097e-01    0.0000000000e+00
1574     2.5586122572e-05    4.2716619577e-01    4.1595153682e-01    0.0000000000e+00
1575     2.5586146905e-05    3.6861710382e-01    4.1447627226e-01    0.0000000000e+00
1576     2.5586171237e-05    3.1892904762e-01    4.1319088172e-01    0.0000000000e+00
1577     2.5586219901e-05    2.4011463203e-01    4.1102223728e-01    0.0000000000e+00
1578     2.5586268565e-05    1.8392471546e-01    4.0916372034e-01    0.0000000000e+00
1579     2.5586317230e-05    1.4379874477e-01    4.0735594007e-01    0.0000000000e+00
1580     2.5586365894e-05    1.1576489952e-01    4.0546220605e-01    0.0000000000e+00
1581     2.5586463223e-05    8.1457015024e-02    4.0136102370e-01    0.0000000000e+00
1582     2.5586657880e-05    4.9700584124e-02    3.8760539128e-01    0.0000000000e+00
1583     2.5586833072e-05    3.3834251924e-02    3.6533420139e-01    0.0000000000e+00
1584     2.5586990744e-05    2.4150451678e-02    3.3935224214e-01    0.0000000000e+00
1585     2.5587148417e-05    1.7956591436e-02    3.1177666672e-01    0.0000000000e+00
1586     2.5587463762e-05    1.1270713113e-02    2.5827328885e-01    0.0000000000e+00
1587     2.5587779107e-05    7.4329248161e-03    2.1019530656e-01    0.0000000000e+00
1588     2.5588094452e-05    4.9052950337e-03    1.6863159101e-01    0.0000000000e+00
1589     2.5588409797e-05    3.1745079469e-03    1.3381953612e-01    0.0000000000e+00
1590     2.5589040487e-05    1.4317317324e-03    8.1891214125e-02    0.0000000000e+00
1591     2.5589671177e-05    6.0449586957e-04    4.8929358671e-02    0.0000000000e+00
1592     2.5590301867e-05    3.6744941291e-04    2.8852941391e-02    0.0000000000e+00
1593     2.5591563247e-05    3.7037044172e-05    9.0312161926e-03    0.0000000000e+00
1594     2.5592824627e-05    6.7598324148e-05    2.7684152406e-03    0.0000000000e+00
1595     2.5595347386e-05   -4.3177590773e-05   -7.8082048530e-05    0.0000000000e+00
1596     2.5597870146e-05    4.2361225337e-05    2.2943660431e-07    0.0000000000e+00
1597     2.5602915666e-05   -4.2300702418e-05    1.1661702974e-06    0.0000000000e+00
1598     2.5607961186e-05    4.2259572471e-05   -1.6279246498e-06    0.0000000000e+00
1599     2.5618052225e-05   -4.2236595696e-05    1.7123628572e-06    0.0000000000e+00
1600     2.5638234304e-05    4.2230356430e-05   -1.7378397066e-06    0.0000000000e+00
1601     2.5678598462e-05   -4.2222418926e-05    1.7476141919e-06    0.0000000000e+00
1602     2.5759326778e-05    4.2223355833e-05   -1.7518729403e-06    0.0000000000e+00
1603     2.5920783410e-05   -4.2218938388e-05    1.7538573662e-06    0.0000000000e+00
1604     2.6221783410e-05    4.2221578296e-05   -1.7548835760e-06    0.0000000000e+00
1605     2.6522783410e-05   -4.2217699205e-05    1.7558837293e-06    0.0000000000e+00
1606     2.6823783410e-05    4.2220340537e-05   -1.7568582647e-06    0.0000000000e+00
1607     2.7085000000e-05   -4.2216368751e-05    1.7579500301e-06    0.0000000000e+00
1608     2.7085031250e-05    3.5604239562e-05    1.0566927728e-03    3.1250000000e-02
1609     2.7085093750e-05    2.3149804488e-04    6.6855941345e-03    9.3750000001e-02
1610     2.7085156250e-05    4.7010069563e-04    1.3983187065e-02    1.5625000000e-01
1611     2.7085281250e-05    1.0460012661e-03    3.7876484188e-02    2.8125000000e-01
1612     2.7085406250e-05    1.5530355717e-03    7.2988420084e-02    4.0625000000e-01
1613     2.7085656250e-05    2.1584328604e-03    1.7124741242e-01    6.5625000000e-01
1614     2.7085906250e-05    2.3829919069e-03    3.0078143694e-01    9.0625000000e-01
1615     2.7086156250e-05    2.4200536260e-03    4.5492316630e-01    1.1562500000e+00
1616     2.7086406250e-05    2.3859273846e-03    6.2855319528e-01    1.4062500000e+00
1617     2.7086906250e-05    2.3771524929e-03    1.0210076661e+00    1.9062500000e+00
1618     2.7087406250e-05    2.9186855011e-03    1.4791724202e+00    2.4062500000e+00
1619     2.7087906250e-05    2.1511084243e-03    1.9708257712e+00    2.9062500000e+00
1620     2.7088406250e-05   -2.5415562035e-03    2.4492982379e+00    3.4062500000e+00
1621     2.7088856250e-05   -9.3346751585e-03    2.8661711481e+00    3.8562500000e+00
1622     2.7089251967e-05   -1.9009175127e-02    3.2146420321e+00    4.2519669601e+00
1623     2.7089293342e-05   -2.0482027714e-02    3.2504772754e+00    4.2933421617e+00
1624     2.7089334717e-05   -2.2396821747e-02    3.2874695582e+00    4.3347173633e+00
1625     2.7089417468e-05   -3.0249747635e-02    3.3801453726e+00    4.4174677665e+00
1626     2.7089500218e-05   -4.2635306685e-02    3.4982315870e+00    4.5002181697e+00
1627     2.7089582969e-05   -5.5521703788e-02    3.6173839736e+00    4.5829685728e+00
1628     2.7089665719e-05   -7.3688346135e-02    3.7418338310e+00    4.6657189760e+00
1629     2.7089740194e-05   -9.2587966965e-02    3.8439141001e+00    4.7401943389e+00
1630     2.7089814670e-05   -1.0458825572e-01    3.9302512820e+00    4.8146697018e+00
1631     2.7089889145e-05   -1.1315003729e-01    4.0063686277e+00    4.8891450646e+00
1632     2.7089963620e-05   -1.1866168001e-01    4.0759644732e+00    4.9636204275e+00
1633     2.7090000000e-05   -1.1952813371e-01    4.1086835505e+00    5.0000000000e+00
1634     2.7090007448e-05   -1.1943141795e-01    4.1153663812e+00    5.0000000000e+00
1635     2.7090012936e-05   -1.1932768807e-01    4.1202567277e+00    5.0000000000e+00
1636     2.7090023912e-05   -1.1904496480e-01    4.1299777313e+00    5.0000000000e+00
1637     2.7090045866e-05   -1.1795714995e-01    4.1490902644e+00    5.0000000000e+00
1638     2.7090089772e-05   -1.1342239478e-01    4.1860662412e+00    5.0000000000e+00
1639     2.7090177585e-05   -9.3173540945e-02    4.2552768563e+00    5.0000000000e+00
1640     2.7090265398e-05   -5.4705263675e-02    4.3185722372e+00    5.0000000000e+00
1641     2.7090353211e-05    7.5393851499e-03    4.3764546060e+00    5.0000000000e+00
1642     2.7090441024e-05    1.0220910695e-01    4.4293851955e+00    5.0000000000e+00
1643     2.7090528837e-05    2.4738469228e-01    4.4725866163e+00    5.0000000000e+00
1644     2.7090607868e-05    4.5521056203e-01    4.5006927626e+00    5.0000000000e+00
1645     2.7090616605e-05    4.8564733976e-01    4.5032614937e+00    5.0000000000e+00
1646     2.7090625342e-05    5.1823258679e-01    4.5057403954e+00    5.0000000000e+00
1647     2.7090642816e-05    5.9674877976e-01    4.5103298961e+00    5.0000000000e+00
1648     2.7090660290e-05    7.0466544052e-01    4.5142307640e+00    5.0000000000e+00
1649     2.7090677764e-05    8.4051569888e-01    4.5175227666e+00    5.0000000000e+00
1650     2.7090695238e-05    9.8516290503e-01    4.5206111280e+00    5.0000000000e+00
1651     2.7090712712e-05    1.1387531131e+00    4.5234691236e+00    5.0000000000e+00
1652     2.7090730186e-05    1.3009099948e+00    4.5261663502e+00    5.0000000000e+00
1653     2.7090747660e-05    1.4707430089e+00    4.5287213041e+00    5.0000000000e+00
1654     2.7090782608e-05    1.8319203811e+00    4.5335278890e+00    5.0000000000e+00
1655     2.7090817555e-05    2.2171839903e+00    4.5380806553e+00    5.0000000000e+00
1656     2.7090852503e-05    2.5916169483e+00    4.5433956999e+00    5.0000000000e+00
1657     2.7090883956e-05    2.8635789757e+00    4.5500780106e+00    5.0000000000e+00
1658     2.7090909481e-05    3.0329924747e+00    4.5565374176e+00    5.0000000000e+00
1659     2.7090935006e-05    3.1782760018e+00    4.5633203347e+00    5.0000000000e+00
1660     2.7090986056e-05    3.4255388768e+00    4.5770101350e+00    5.0000000000e+00
1661     2.7091037105e-05    3.6299721050e+00    4.5903428533e+00    5.0000000000e+00
1662     2.7091088155e-05    3.8026818339e+00    4.6029842867e+00    5.0000000000e+00
1663     2.7091139204e-05    3.9482197199e+00    4.6148634230e+00    5.0000000000e+00
1664     2.7091190254e-05    4.0712162664e+00    4.6259970732e+00    5.0000000000e+00
1665     2.7091241303e-05    4.1746124247e+00    4.6364623481e+00    5.0000000000e+00
1666     2.7091292353e-05    4.2617210447e+00    4.6463606396e+00    5.0000000000e+00
1667     2.7091343403e-05    4.3351139380e+00    4.6558779271e+00    5.0000000000e+00
1668     2.7091394452e-05    4.3976598196e+00    4.6652019136e+00    5.0000000000e+00
1669     2.7091445502e-05    4.4509360761e+00    4.6743997811e+00    5.0000000000e+00
1670     2.7091547601e-05    4.5358971614e+00    4.6925121709e+00    5.0000000000e+00
1671     2.7091649700e-05    4.5979709258e+00    4.7102957485e+00    5.0000000000e+00
1672     2.7091751799e-05    4.6439940230e+00    4.7277554871e+00    5.0000000000e+00
1673     2.7091853898e-05    4.6782118945e+00    4.7447819681e+00    5.0000000000e+00
1674     2.7091955998e-05    4.7041713695e+00    4.7613053040e+00    5.0000000000e+00
1675     2.7092160196e-05    4.7404312807e+00    4.7927120428e+00    5.0000000000e+00
1676     2.7092364394e-05    4.7632636242e+00    4.8216276120e+00    5.0000000000e+00
1677     2.7092568593e-05    4.7779986058e+00    4.8476927331e+00    5.0000000000e+00
1678     2.7092772791e-05    4.7877182924e+00    4.8707468082e+00    5.0000000000e+00
1679     2.7093181188e-05    4.7984119914e+00    4.9082750673e+00    5.0000000000e+00
1680     2.7093589584e-05    4.8028303681e+00    4.9357399833e+00    5.0000000000e+00
1681     2.7093997981e-05    4.8045579615e+00    4.9553014664e+00    5.0000000000e+00
1682     2.7094814774e-05    4.8057860383e+00    4.9791282710e+00    5.0000000000e+00
1683     2.7095631567e-05    4.8059078466e+00    4.9903338037e+00    5.0000000000e+00
1684     2.7097265154e-05    4.8060570907e+00    4.9985207241e+00    5.0000000000e+00
1685     2.7098898741e-05    4.8060194018e+00    4.9997741498e+00    5.0000000000e+00
1686     2.7102165914e-05    4.8060741503e+00    5.0000427396e+00    5.0000000000e+00
1687     2.7105433087e-05    4.8060220037e+00    4.9999920496e+00    5.0000000000e+00
1688     2.7111967433e-05    4.8060736656e+00    5.0000038104e+00    5.0000000000e+00
1689     2.7125036126e-05    4.8060220744e+00    4.9999973555e+00    5.0000000000e+00
1690     2.7151173511e-05    4.8060736436e+00    5.0000021990e+00    5.0000000000e+00
1691     2.7203448281e-05    4.8060220832e+00    4.9999979964e+00    5.0000000000e+00
1692     2.7307997822e-05    4.8060736397e+00    5.0000019120e+00    5.0000000000e+00
1693     2.7517096904e-05    4.8060220851e+00    4.9999981324e+00    5.0000000000e+00
1694     2.7818096904e-05    4.8060736386e+00    5.0000018374e+00    5.0000000000e+00
1695     2.8119096904e-05    4.8060220859e+00    4.9999981925e+00    5.0000000000e+00
1696     2.8420096904e-05    4.8060736378e+00    5.0000017782e+00    5.0000000000e+00
1697     2.8590000000e-05    4.8060220870e+00    4.9999982728e+00    5.0000000000e+00
1698     2.8590031250e-05    4.8060029730e+00    4.9991043128e+00    4.9687500000e+00
1699     2.8590093750e-05    4.8057796952e+00    4.9940014799e+00    4.9062500000e+00
1700     2.8590156250e-05    4.8055086764e+00    4.9872914329e+00    4.8437500000e+00
1701     2.8590281250e-05    4.8048584209e+00    4.9647781980e+00    4.7187500000e+00
1702     2.8590406250e-05    4.8042864294e+00    4.9311660906e+00    4.5937500000e+00
1703     2.8590656250e-05    4.8036790986e+00    4.8358866755e+00    4.3437500000e+00
1704     2.8590906250e-05    4.8036254712e+00    4.7090129068e+00    4.0937500000e+00
1705     2.8591156250e-05    4.8038382490e+00    4.5570426962e+00    3.8437500000e+00
