Index         TIME             V(3)         {V(2)-V(27)}   {V(3)-(V(2)-V(27))}
343     4.97845996e-04   -4.31608381e-01  -4.31608381e-01  0.00000000e+00   
344     4.98801342e-04   -2.40749415e-01  -2.40749415e-01  0.00000000e+00   
345     5.00712033e-04   1.43109330e-01   1.43109330e-01   0.00000000e+00   
346     5.02622725e-04   5.24659644e-01   5.24659644e-01   0.00000000e+00   
347     5.04533417e-04   8.97732257e-01   8.97732257e-01   0.00000000e+00   
348     5.06444108e-04   1.25624443e+00   1.25624443e+00   0.00000000e+00   
349     5.08354800e-04   1.59426214e+00   1.59426214e+00   0.00000000e+00   
350     5.10265492e-04   1.90606078e+00   1.90606078e+00   0.00000000e+00   
351     5.12176183e-04   2.18618400e+00   2.18618400e+00   0.00000000e+00   
352     5.14086875e-04   2.42949992e+00   2.42949992e+00   0.00000000e+00   
353     5.15997567e-04   2.63125433e+00   2.63125433e+00   0.00000000e+00   
354     5.17908259e-04   2.78712025e+00   2.78712025e+00   0.00000000e+00   
355     5.19818950e-04   2.89324357e+00   2.89324357e+00   0.00000000e+00   
356     5.21729642e-04   2.94628409e+00   2.94628409e+00   0.00000000e+00   
357     5.23640334e-04   2.94345180e+00   2.94345180e+00   0.00000000e+00   
358     5.25551025e-04   2.88253785e+00   2.88253785e+00   0.00000000e+00   
359     5.27262558e-04   2.77733077e+00   2.77733077e+00   0.00000000e+00   
360     5.28974090e-04   2.62350004e+00   2.62350004e+00   0.00000000e+00   
361     5.30685623e-04   2.42073197e+00   2.42073197e+00   0.00000000e+00   
362     5.32397155e-04   2.16912951e+00   2.16912951e+00   0.00000000e+00   
363     5.34108688e-04   1.86921402e+00   1.86921402e+00   0.00000000e+00   
364     5.35591674e-04   1.57099489e+00   1.57099489e+00   0.00000000e+00   
365     5.37074660e-04   1.23806331e+00   1.23806331e+00   0.00000000e+00   
366     5.38384885e-04   9.15901145e-01   9.15901145e-01   0.00000000e+00   
367     5.39695110e-04   5.68388207e-01   5.68388207e-01   0.00000000e+00   
368     5.40749907e-04   2.70899021e-01   2.70899021e-01   0.00000000e+00   
369     5.41611176e-04   1.67152963e-02   1.67152963e-02   0.00000000e+00   
370     5.41786895e-04   -3.63546861e-02  -3.63546861e-02  0.00000000e+00   
371     5.41962613e-04   -8.98279097e-02  -8.98279097e-02  0.00000000e+00   
372     5.42138332e-04   -1.43701227e-01  -1.43701227e-01  0.00000000e+00   
373     5.42489769e-04   -2.52635357e-01  -2.52635357e-01  0.00000000e+00   
374     5.42841207e-04   -3.63131118e-01  -3.63131118e-01  0.00000000e+00   
375     5.43192644e-04   -4.75161936e-01  -4.75161936e-01  0.00000000e+00   
376     5.43895518e-04   -7.03719420e-01  -7.03719420e-01  0.00000000e+00   
377     5.44598393e-04   -9.38083208e-01  -9.38083208e-01  0.00000000e+00   
378     5.45301267e-04   -1.17801937e+00  -1.17801937e+00  0.00000000e+00   
379     5.46004142e-04   -1.42328491e+00  -1.42328491e+00  0.00000000e+00   
380     5.46707017e-04   -1.67362807e+00  -1.67362807e+00  0.00000000e+00   
381     5.48112766e-04   -2.18849812e+00  -2.18849812e+00  0.00000000e+00   
382     5.49518515e-04   -2.72045150e+00  -2.72045150e+00  0.00000000e+00   
383     5.50924264e-04   -3.26718999e+00  -3.26718999e+00  0.00000000e+00   
384     5.52330013e-04   -3.82630617e+00  -3.82630617e+00  0.00000000e+00   
385     5.53735762e-04   -4.39529506e+00  -4.39529506e+00  0.00000000e+00   
386     5.55141511e-04   -4.97156624e+00  -4.97156624e+00  0.00000000e+00   
387     5.56547260e-04   -5.55245648e+00  -5.55245648e+00  0.00000000e+00   
388     5.57953009e-04   -6.13524275e+00  -6.13524275e+00  0.00000000e+00   
389     5.59358758e-04   -6.71715563e+00  -6.71715563e+00  0.00000000e+00   
390     5.60764507e-04   -7.29539292e+00  -7.29539292e+00  0.00000000e+00   
391     5.62170256e-04   -7.86713350e+00  -7.86713350e+00  0.00000000e+00   
392     5.63576005e-04   -8.42955136e+00  -8.42955136e+00  0.00000000e+00   
393     5.64981754e-04   -8.97982962e+00  -8.97982962e+00  1.77635684e-15   
394     5.66387503e-04   -9.51517465e+00  -9.51517465e+00  0.00000000e+00   
395     5.67793252e-04   -1.00328301e+01  -1.00328301e+01  0.00000000e+00   
396     5.69199002e-04   -1.05300905e+01  -1.05300905e+01  0.00000000e+00   
397     5.70604751e-04   -1.10043155e+01  -1.10043155e+01  0.00000000e+00   
398     5.72010500e-04   -1.14529425e+01  -1.14529425e+01  0.00000000e+00   
399     5.73416249e-04   -1.18735004e+01  -1.18735004e+01  0.00000000e+00   
400     5.74821998e-04   -1.22636215e+01  -1.22636215e+01  0.00000000e+00   
401     5.76227747e-04   -1.26210543e+01  -1.26210543e+01  0.00000000e+00   
402     5.77633496e-04   -1.29436749e+01  -1.29436749e+01  0.00000000e+00   
403     5.79039245e-04   -1.32294977e+01  -1.32294977e+01  0.00000000e+00   
404     5.80444994e-04   -1.34766863e+01  -1.34766863e+01  0.00000000e+00   
405     5.81850743e-04   -1.36835628e+01  -1.36835628e+01  0.00000000e+00   
406     5.83256492e-04   -1.38486170e+01  -1.38486170e+01  0.00000000e+00   
407     5.84662241e-04   -1.39705141e+01  -1.39705141e+01  0.00000000e+00   
408     5.86067990e-04   -1.40481026e+01  -1.40481026e+01  0.00000000e+00   
409     5.87473739e-04   -1.40804203e+01  -1.40804203e+01  0.00000000e+00   
410     5.88879488e-04   -1.40666999e+01  -1.40666999e+01  0.00000000e+00   
411     5.90285237e-04   -1.40063737e+01  -1.40063737e+01  0.00000000e+00   
412     5.91690986e-04   -1.38990771e+01  -1.38990771e+01  0.00000000e+00   
413     5.93096736e-04   -1.37446511e+01  -1.37446511e+01  0.00000000e+00   
414     5.94502485e-04   -1.35431447e+01  -1.35431447e+01  0.00000000e+00   
415     5.95908234e-04   -1.32948144e+01  -1.32948144e+01  0.00000000e+00   
416     5.97313983e-04   -1.30001248e+01  -1.30001248e+01  0.00000000e+00   
417     5.98719732e-04   -1.26597470e+01  -1.26597470e+01  0.00000000e+00   
418     6.00125481e-04   -1.22745559e+01  -1.22745559e+01  0.00000000e+00   
419     6.01531230e-04   -1.18456273e+01  -1.18456273e+01  0.00000000e+00   
420     6.02936979e-04   -1.13742334e+01  -1.13742334e+01  0.00000000e+00   
421     6.04342728e-04   -1.08618375e+01  -1.08618375e+01  0.00000000e+00   
422     6.05748477e-04   -1.03100879e+01  -1.03100879e+01  0.00000000e+00   
423     6.07154226e-04   -9.72081069e+00  -9.72081069e+00  0.00000000e+00   
424     6.08559975e-04   -9.09600204e+00  -9.09600204e+00  0.00000000e+00   
425     6.09965724e-04   -8.43781910e+00  -8.43781910e+00  0.00000000e+00   
426     6.11371473e-04   -7.74857063e+00  -7.74857063e+00  0.00000000e+00   
427     6.12777222e-04   -7.03070662e+00  -7.03070662e+00  0.00000000e+00   
428     6.14182971e-04   -6.28680736e+00  -6.28680736e+00  0.00000000e+00   
429     6.15588720e-04   -5.51957175e+00  -5.51957175e+00  0.00000000e+00   
430     6.16994470e-04   -4.73180515e+00  -4.73180515e+00  0.00000000e+00   
431     6.18400219e-04   -3.92640661e+00  -3.92640661e+00  0.00000000e+00   
432     6.19805968e-04   -3.10635571e+00  -3.10635571e+00  0.00000000e+00   
433     6.21211717e-04   -2.27469899e+00  -2.27469899e+00  0.00000000e+00   
434     6.22617466e-04   -1.43453607e+00  -1.43453607e+00  0.00000000e+00   
435     6.24023215e-04   -5.89005425e-01  -5.89005425e-01  0.00000000e+00   
436     6.25428964e-04   2.58729873e-01   2.58729873e-01   5.55111512e-17   
437     6.26834713e-04   1.10549669e+00   1.10549669e+00   0.00000000e+00   
438     6.28240462e-04   1.94812631e+00   1.94812631e+00   2.22044605e-16   
439     6.29646211e-04   2.78346896e+00   2.78346896e+00   0.00000000e+00   
440     6.31051960e-04   3.60840817e+00   3.60840817e+00   0.00000000e+00   
441     6.32457709e-04   4.41987506e+00   4.41987506e+00   0.00000000e+00   
442     6.33863458e-04   5.21486232e+00   5.21486232e+00   0.00000000e+00   
443     6.35269207e-04   5.99043792e+00   5.99043792e+00   0.00000000e+00   
444     6.36674956e-04   6.74375846e+00   6.74375846e+00   0.00000000e+00   
445     6.38080705e-04   7.47208206e+00   7.47208206e+00   0.00000000e+00   
446     6.39486454e-04   8.17278080e+00   8.17278080e+00   0.00000000e+00   
447     6.40892204e-04   8.84335257e+00   8.84335257e+00   0.00000000e+00   
448     6.42297953e-04   9.48143230e+00   9.48143230e+00   0.00000000e+00   
449     6.43703702e-04   1.00848025e+01   1.00848025e+01   0.00000000e+00   
450     6.45109451e-04   1.06514034e+01   1.06514034e+01   0.00000000e+00   
451     6.46515200e-04   1.11793414e+01   1.11793414e+01   0.00000000e+00   
452     6.47920949e-04   1.16668982e+01   1.16668982e+01   0.00000000e+00   
453     6.49326698e-04   1.21125375e+01   1.21125375e+01   0.00000000e+00   
454     6.50732447e-04   1.25149120e+01   1.25149120e+01   0.00000000e+00   
455     6.52138196e-04   1.28728688e+01   1.28728688e+01   0.00000000e+00   
456     6.53543945e-04   1.31854542e+01   1.31854542e+01   0.00000000e+00   
457     6.54949694e-04   1.34519173e+01   1.34519173e+01   0.00000000e+00   
458     6.56355443e-04   1.36717131e+01   1.36717131e+01   0.00000000e+00   
459     6.57761192e-04   1.38445036e+01   1.38445036e+01   0.00000000e+00   
460     6.59166941e-04   1.39701591e+01   1.39701591e+01   0.00000000e+00   
461     6.60572690e-04   1.40487576e+01   1.40487576e+01   0.00000000e+00   
462     6.61978439e-04   1.40805839e+01   1.40805839e+01   0.00000000e+00   
463     6.63384188e-04   1.40661270e+01   1.40661270e+01   0.00000000e+00   
464     6.64789938e-04   1.40060767e+01   1.40060767e+01   0.00000000e+00   
465     6.66195687e-04   1.39013200e+01   1.39013200e+01   0.00000000e+00   
466     6.67601436e-04   1.37529354e+01   1.37529354e+01   0.00000000e+00   
467     6.69007185e-04   1.35621870e+01   1.35621870e+01   0.00000000e+00   
468     6.70412934e-04   1.33305176e+01   1.33305176e+01   0.00000000e+00   
469     6.71818683e-04   1.30595407e+01   1.30595407e+01   0.00000000e+00   
470     6.73224432e-04   1.27510321e+01   1.27510321e+01   0.00000000e+00   
471     6.74630181e-04   1.24069204e+01   1.24069204e+01   0.00000000e+00   
472     6.76035930e-04   1.20292770e+01   1.20292770e+01   0.00000000e+00   
473     6.77441679e-04   1.16203050e+01   1.16203050e+01   0.00000000e+00   
474     6.78847428e-04   1.11823281e+01   1.11823281e+01   0.00000000e+00   
475     6.80253177e-04   1.07177786e+01   1.07177786e+01   0.00000000e+00   
476     6.81658926e-04   1.02291851e+01   1.02291851e+01   0.00000000e+00   
477     6.83064675e-04   9.71915920e+00   9.71915920e+00   0.00000000e+00   
478     6.84470424e-04   9.19038255e+00   9.19038255e+00   0.00000000e+00   
479     6.85876173e-04   8.64559331e+00   8.64559331e+00   0.00000000e+00   
480     6.87281922e-04   8.08757226e+00   8.08757226e+00   0.00000000e+00   
481     6.88687672e-04   7.51912888e+00   7.51912888e+00   0.00000000e+00   
482     6.91499170e-04   6.36227222e+00   6.36227222e+00   0.00000000e+00   
483     6.93783918e-04   5.41533295e+00   5.41533295e+00   0.00000000e+00   
484     6.96068667e-04   4.47509122e+00   4.47509122e+00   0.00000000e+00   
485     6.98353415e-04   3.55309246e+00   3.55309246e+00   0.00000000e+00   
486     7.00638163e-04   2.66038726e+00   2.66038726e+00   0.00000000e+00   
487     7.02922912e-04   1.80738942e+00   1.80738942e+00   0.00000000e+00   
488     7.05207660e-04   1.00374317e+00   1.00374317e+00   0.00000000e+00   
489     7.06949059e-04   4.29807186e-01   4.29807186e-01   0.00000000e+00   
490     7.07765994e-04   1.73200881e-01   1.73200881e-01   0.00000000e+00   
491     7.08295029e-04   1.15620866e-02   1.15620866e-02   0.00000000e+00   
492     7.08442263e-04   -3.27744007e-02  -3.27744007e-02  0.00000000e+00   
493     7.08589497e-04   -7.68249415e-02  -7.68249415e-02  0.00000000e+00   
494     7.08736732e-04   -1.20587736e-01  -1.20587736e-01  0.00000000e+00   
495     7.09031201e-04   -2.07242986e-01  -2.07242986e-01  0.00000000e+00   
496     7.09325670e-04   -2.92726144e-01  -2.92726144e-01  0.00000000e+00   
497     7.09620139e-04   -3.77023527e-01  -3.77023527e-01  0.00000000e+00   
498     7.10209077e-04   -5.42007826e-01  -5.42007826e-01  0.00000000e+00   
499     7.10798015e-04   -7.02092868e-01  -7.02092868e-01  0.00000000e+00   
500     7.11386953e-04   -8.57180897e-01  -8.57180897e-01  0.00000000e+00   
501     7.11975891e-04   -1.00717950e+00  -1.00717950e+00  0.00000000e+00   
502     7.12564829e-04   -1.15200167e+00  -1.15200167e+00  0.00000000e+00   
503     7.13153766e-04   -1.29156588e+00  -1.29156588e+00  0.00000000e+00   
504     7.13742704e-04   -1.42579614e+00  -1.42579614e+00  0.00000000e+00   
505     7.14920580e-04   -1.67797887e+00  -1.67797887e+00  0.00000000e+00   
506     7.16098456e-04   -1.90805473e+00  -1.90805473e+00  0.00000000e+00   
507     7.17276332e-04   -2.11562027e+00  -2.11562027e+00  0.00000000e+00   
508     7.18454208e-04   -2.30036480e+00  -2.30036480e+00  0.00000000e+00   
509     7.19632084e-04   -2.46207108e+00  -2.46207108e+00  0.00000000e+00   
510     7.20809960e-04   -2.60061577e+00  -2.60061577e+00  0.00000000e+00   
511     7.21987836e-04   -2.71596940e+00  -2.71596940e+00  0.00000000e+00   
512     7.23165711e-04   -2.80819611e+00  -2.80819611e+00  0.00000000e+00   
513     7.24343587e-04   -2.87745303e+00  -2.87745303e+00  0.00000000e+00   
514     7.25521463e-04   -2.92398928e+00  -2.92398928e+00  0.00000000e+00   
515     7.26699339e-04   -2.94814466e+00  -2.94814466e+00  0.00000000e+00   
516     7.27877215e-04   -2.95034805e+00  -2.95034805e+00  0.00000000e+00   
517     7.29055091e-04   -2.93111545e+00  -2.93111545e+00  0.00000000e+00   
518     7.30232967e-04   -2.89104768e+00  -2.89104768e+00  0.00000000e+00   
519     7.31410843e-04   -2.83082784e+00  -2.83082784e+00  0.00000000e+00   
520     7.32588718e-04   -2.75121845e+00  -2.75121845e+00  0.00000000e+00   
521     7.33766594e-04   -2.65305826e+00  -2.65305826e+00  0.00000000e+00   
522     7.34944470e-04   -2.53725883e+00  -2.53725883e+00  0.00000000e+00   
523     7.36122346e-04   -2.40480085e+00  -2.40480085e+00  0.00000000e+00   
524     7.37300222e-04   -2.25673020e+00  -2.25673020e+00  0.00000000e+00   
525     7.38478098e-04   -2.09415378e+00  -2.09415378e+00  0.00000000e+00   
526     7.39655974e-04   -1.91823507e+00  -1.91823507e+00  0.00000000e+00   
527     7.40833850e-04   -1.73018959e+00  -1.73018959e+00  0.00000000e+00   
528     7.42011725e-04   -1.53128011e+00  -1.53128011e+00  0.00000000e+00   
529     7.43189601e-04   -1.32281164e+00  -1.32281164e+00  0.00000000e+00   
530     7.44367477e-04   -1.10612639e+00  -1.10612639e+00  0.00000000e+00   
531     7.45545353e-04   -8.82598495e-01  -8.82598495e-01  0.00000000e+00   
532     7.46723229e-04   -6.53628667e-01  -6.53628667e-01  0.00000000e+00   
533     7.47901105e-04   -4.20638749e-01  -4.20638749e-01  0.00000000e+00   
534     7.49078981e-04   -1.85066187e-01  -1.85066187e-01  0.00000000e+00   
535     7.50256856e-04   5.16415504e-02   5.16415504e-02   0.00000000e+00   
536     7.51434732e-04   2.88032592e-01   2.88032592e-01   0.00000000e+00   
537     7.52612608e-04   5.22656293e-01   5.22656293e-01   0.00000000e+00   
538     7.53790484e-04   7.54068867e-01   7.54068867e-01   0.00000000e+00   
539     7.54968360e-04   9.80838991e-01   9.80838991e-01   0.00000000e+00   
540     7.56146236e-04   1.20155336e+00   1.20155336e+00   0.00000000e+00   
541     7.57324112e-04   1.41482219e+00   1.41482219e+00   0.00000000e+00   
542     7.58501988e-04   1.61928462e+00   1.61928462e+00   0.00000000e+00   
543     7.59679863e-04   1.81361402e+00   1.81361402e+00   0.00000000e+00   
544     7.60857739e-04   1.99652319e+00   1.99652319e+00   0.00000000e+00   
545     7.62035615e-04   2.16676937e+00   2.16676937e+00   0.00000000e+00   
546     7.63213491e-04   2.32315915e+00   2.32315915e+00   0.00000000e+00   
547     7.64391367e-04   2.46455318e+00   2.46455318e+00   0.00000000e+00   
548     7.65569243e-04   2.58987064e+00   2.58987064e+00   0.00000000e+00   
549     7.66747119e-04   2.69809358e+00   2.69809358e+00   0.00000000e+00   
550     7.67924995e-04   2.78827101e+00   2.78827101e+00   0.00000000e+00   
551     7.69102870e-04   2.85952265e+00   2.85952265e+00   0.00000000e+00   
552     7.70280746e-04   2.91104262e+00   2.91104262e+00   0.00000000e+00   
553     7.71458622e-04   2.94210265e+00   2.94210265e+00   0.00000000e+00   
554     7.72636498e-04   2.95205521e+00   2.95205521e+00   0.00000000e+00   
555     7.73814374e-04   2.94033615e+00   2.94033615e+00   0.00000000e+00   
556     7.74992250e-04   2.90646723e+00   2.90646723e+00   0.00000000e+00   
557     7.76170126e-04   2.85005818e+00   2.85005818e+00   0.00000000e+00   
558     7.77348002e-04   2.77080857e+00   2.77080857e+00   0.00000000e+00   
559     7.78525877e-04   2.66850926e+00   2.66850926e+00   0.00000000e+00   
560     7.79703753e-04   2.54304358e+00   2.54304358e+00   0.00000000e+00   
561     7.80881629e-04   2.39438817e+00   2.39438817e+00   0.00000000e+00   
562     7.82059505e-04   2.22261340e+00   2.22261340e+00   0.00000000e+00   
563     7.83237381e-04   2.02788360e+00   2.02788360e+00   0.00000000e+00   
564     7.84415257e-04   1.81045684e+00   1.81045684e+00   0.00000000e+00   
565     7.85593133e-04   1.57068436e+00   1.57068436e+00   0.00000000e+00   
566     7.86771009e-04   1.30900976e+00   1.30900976e+00   0.00000000e+00   
567     7.87948884e-04   1.02596774e+00   1.02596774e+00   0.00000000e+00   
568     7.89126760e-04   7.22182599e-01   7.22182599e-01   0.00000000e+00   
569     7.90304636e-04   3.98366343e-01   3.98366343e-01   0.00000000e+00   
570     7.91259578e-04   1.21680936e-01   1.21680936e-01   0.00000000e+00   
571     7.91701261e-04   -1.04412073e-02  -1.04412073e-02  0.00000000e+00   
572     7.91841291e-04   -5.28650702e-02  -5.28650702e-02  0.00000000e+00   
573     7.91981321e-04   -9.55443952e-02  -9.55443952e-02  0.00000000e+00   
574     7.92261381e-04   -1.81663028e-01  -1.81663028e-01  0.00000000e+00   
575     7.92541441e-04   -2.68784141e-01  -2.68784141e-01  0.00000000e+00   
576     7.92821501e-04   -3.56894520e-01  -3.56894520e-01  0.00000000e+00   
577     7.93381621e-04   -5.36028980e-01  -5.36028980e-01  0.00000000e+00   
578     7.93941741e-04   -7.18955781e-01  -7.18955781e-01  0.00000000e+00   
579     7.94501861e-04   -9.05560455e-01  -9.05560455e-01  0.00000000e+00   
580     7.95061981e-04   -1.09572478e+00  -1.09572478e+00  0.00000000e+00   
581     7.96182221e-04   -1.48624121e+00  -1.48624121e+00  0.00000000e+00   
582     7.97302461e-04   -1.88948754e+00  -1.88948754e+00  0.00000000e+00   
583     7.98422701e-04   -2.30439208e+00  -2.30439208e+00  0.00000000e+00   
