Index      TIME           V(OUT)           V(IN)           V(1)
324     1.5205888881e-06   1.0892043065e-07   1.1935190045e-05   0.0000000000e+00   
325     1.5209657415e-06   8.3107989959e-08   9.0645370164e-06   0.0000000000e+00   
326     1.5217194484e-06   5.1507070184e-08   5.5495426551e-06   0.0000000000e+00   
327     1.5224731553e-06   3.2162435903e-08   3.3975676300e-06   0.0000000000e+00   
328     1.5232268622e-06   2.0320153300e-08   2.0800729595e-06   0.0000000000e+00   
329     1.5247342759e-06   9.8723757490e-09   9.1763316594e-07   0.0000000000e+00   
330     1.5262416896e-06   5.2635114449e-09   4.0481748969e-07   0.0000000000e+00   
331     1.5292565171e-06   2.6549801671e-09   1.1456339115e-07   0.0000000000e+00   
332     1.5322713446e-06   1.9167796647e-09   3.2421434397e-08   0.0000000000e+00   
333     1.5383009996e-06   1.6734389794e-09   5.3437750252e-09   0.0000000000e+00   
334     1.5503603095e-06   1.6297290883e-09   4.7993888417e-10   0.0000000000e+00   
335     1.5744789294e-06   1.6256188206e-09   2.2565635066e-11   0.0000000000e+00   
336     1.6227161691e-06   1.6254209132e-09   5.4327018712e-13   0.0000000000e+00   
337     1.7191906486e-06   1.6254160891e-09   6.6177439041e-15   0.0000000000e+00   
338     1.9121396077e-06   1.6254160304e-09   3.8893070783e-17   0.0000000000e+00   
339     2.2131396077e-06   1.6254159389e-09   -1.0224101407e-14  0.0000000000e+00   
340     2.5141396077e-06   1.6254158474e-09   -2.0487095885e-14  0.0000000000e+00   
341     2.8151396077e-06   1.6254157559e-09   -3.0750090363e-14  0.0000000000e+00   
342     3.0050000000e-06   1.6254156981e-09   -3.7223632416e-14  0.0000000000e+00   
343     3.0050250000e-06   2.3067468956e-05   6.9505089559e-04   2.5000000000e-02   
344     3.0050314118e-06   3.0735045987e-05   9.1596713011e-04   3.1411757892e-02   
345     3.0050378235e-06   4.0274965973e-05   1.1780202746e-03   3.7823515784e-02   
346     3.0050442353e-06   5.1728586636e-05   1.4801591506e-03   4.4235273676e-02   
347     3.0050506470e-06   6.5081587457e-05   1.8215519476e-03   5.0647031569e-02   
348     3.0050570588e-06   8.0280622605e-05   2.2015079501e-03   5.7058789461e-02   
349     3.0050634705e-06   9.7245593858e-05   2.6194398345e-03   6.3470547353e-02   
350     3.0050698823e-06   1.1587878580e-04   3.0748391342e-03   6.9882305245e-02   
351     3.0050762941e-06   1.3607165708e-04   3.5672582678e-03   7.6294063137e-02   
352     3.0050827058e-06   1.5770985873e-04   4.0962969057e-03   8.2705821029e-02   
353     3.0050891176e-06   1.8067690782e-04   4.6615915297e-03   8.9117578921e-02   
354     3.0050955293e-06   2.0485684264e-04   5.2628074145e-03   9.5529336813e-02   
355     3.0051019411e-06   2.3013610769e-04   5.8996324650e-03   1.0194109471e-01   
356     3.0051147646e-06   2.8425231984e-04   7.3134561152e-03   1.1476461049e-01   
357     3.0051275881e-06   3.4116912219e-04   8.8653584506e-03   1.2758812627e-01   
358     3.0051404116e-06   4.0021475277e-04   1.0553356176e-02   1.4041164206e-01   
359     3.0051532352e-06   4.6080011579e-04   1.2375547525e-02   1.5323515784e-01   
360     3.0051660587e-06   5.2241319644e-04   1.4330093204e-02   1.6605867362e-01   
361     3.0051788822e-06   5.8461217462e-04   1.6415203925e-02   1.7888218941e-01   
362     3.0052045292e-06   7.0871367772e-04   2.1093919914e-02   2.0452922098e-01   
363     3.0052301763e-06   8.3059233874e-04   2.6267948916e-02   2.3017625254e-01   
364     3.0052558233e-06   9.4887102008e-04   3.1924530503e-02   2.5582328411e-01   
365     3.0052814703e-06   1.0625938639e-03   3.8051310265e-02   2.8147031568e-01   
366     3.0053071173e-06   1.1711260998e-03   4.4636316978e-02   3.0711734725e-01   
367     3.0053327644e-06   1.2740761580e-03   5.1667942930e-02   3.3276437881e-01   
368     3.0053584114e-06   1.3712354524e-03   5.9134927271e-02   3.5841141038e-01   
369     3.0053840584e-06   1.4625319914e-03   6.7026341360e-02   3.8405844195e-01   
370     3.0054097055e-06   1.5479947383e-03   7.5331575511e-02   4.0970547352e-01   
371     3.0054609995e-06   1.6965719042e-03   9.3516514494e-02   4.6099953665e-01   
372     3.0055122936e-06   1.8244443349e-03   1.1320058461e-01   5.1229359979e-01   
373     3.0055635877e-06   1.9334606063e-03   1.3431219188e-01   5.6358766292e-01   
374     3.0056148817e-06   2.0255132143e-03   1.5678357850e-01   6.1488172606e-01   
375     3.0056661758e-06   2.1024481516e-03   1.8055059342e-01   6.6617578920e-01   
376     3.0057174699e-06   2.1660147882e-03   2.0555246741e-01   7.1746985233e-01   
377     3.0057687639e-06   2.2178405301e-03   2.3173160500e-01   7.6876391547e-01   
378     3.0058200580e-06   2.2594206042e-03   2.5903339207e-01   8.2005797860e-01   
379     3.0058713520e-06   2.2921169247e-03   2.8740601754e-01   8.7135204174e-01   
380     3.0059739402e-06   2.3292070062e-03   3.4805411302e-01   9.7394016801e-01   
381     3.0060765283e-06   2.3463031489e-03   4.1226989717e-01   1.0765282943e+00   
382     3.0061791164e-06   2.3497203467e-03   4.7974646367e-01   1.1791164206e+00   
383     3.0062817045e-06   2.3443703583e-03   5.5020539538e-01   1.2817045468e+00   
384     3.0063842927e-06   2.3341146965e-03   6.2339390166e-01   1.3842926731e+00   
385     3.0065894689e-06   2.3034954577e-03   7.7896387809e-01   1.5894689256e+00   
386     3.0067946452e-06   2.2849814060e-03   9.4234324620e-01   1.7946451782e+00   
387     3.0069185204e-06   2.3278052455e-03   1.0449900483e+00   1.9185204451e+00   
388     3.0069991249e-06   2.4284066960e-03   1.1149836514e+00   1.9991248684e+00   
389     3.0070709050e-06   2.5715252955e-03   1.1801032411e+00   2.0709050334e+00   
390     3.0071426852e-06   2.7473625756e-03   1.2479285325e+00   2.1426851984e+00   
391     3.0071670245e-06   2.8234437934e-03   1.2716193383e+00   2.1670244871e+00   
392     3.0071803122e-06   2.8691198892e-03   1.2846894115e+00   2.1803122274e+00   
393     3.0072068877e-06   2.9612423913e-03   1.3110675630e+00   2.2068877080e+00   
394     3.0072109662e-06   2.9757183038e-03   1.3151564144e+00   2.2109662153e+00   
395     3.0072133591e-06   2.9842669242e-03   1.3175479596e+00   2.2133591011e+00   
396     3.0072157520e-06   2.9928120761e-03   1.3199355844e+00   2.2157519869e+00   
397     3.0072205378e-06   3.0095827778e-03   1.3247019194e+00   2.2205377586e+00   
398     3.0072241462e-06   3.0219355934e-03   1.3282900500e+00   2.2241462205e+00   
399     3.0072277547e-06   3.0339140758e-03   1.3318736751e+00   2.2277546824e+00   
400     3.0072349716e-06   3.0560133182e-03   1.3390281839e+00   2.2349716062e+00   
401     3.0072403587e-06   3.0713448371e-03   1.3443594699e+00   2.2403587039e+00   
402     3.0072457458e-06   3.0854417412e-03   1.3496833345e+00   2.2457458016e+00   
403     3.0072565200e-06   3.1087137975e-03   1.3603108158e+00   2.2565199970e+00   
404     3.0072645493e-06   3.1233193562e-03   1.3682150774e+00   2.2645492532e+00   
405     3.0072725785e-06   3.1352848366e-03   1.3761064974e+00   2.2725785093e+00   
406     3.0072806078e-06   3.1447540823e-03   1.3839859439e+00   2.2806077655e+00   
407     3.0072966663e-06   3.1553589654e-03   1.3997121390e+00   2.2966662778e+00   
408     3.0073096706e-06   3.1590699688e-03   1.4124166888e+00   2.3096705781e+00   
409     3.0073226749e-06   3.1585571667e-03   1.4250940266e+00   2.3226748784e+00   
410     3.0073486835e-06   3.1460679198e-03   1.4503766141e+00   2.3486834791e+00   
411     3.0073683468e-06   3.1312710721e-03   1.4694282730e+00   2.3683468390e+00   
412     3.0073880102e-06   3.1124308807e-03   1.4884254934e+00   2.3880101988e+00   
413     3.0074076736e-06   3.0907371235e-03   1.5073724819e+00   2.4076735587e+00   
414     3.0074470003e-06   3.0439172932e-03   1.5451356084e+00   2.4470002784e+00   
415     3.0074788173e-06   3.0047017012e-03   1.5755602217e+00   2.4788173476e+00   
416     3.0075106344e-06   2.9651017027e-03   1.6058707528e+00   2.5106344167e+00   
417     3.0075424515e-06   2.9252614134e-03   1.6360773596e+00   2.5424514858e+00   
418     3.0075751681e-06   2.8794106918e-03   1.6670968209e+00   2.5751681466e+00   
419     3.0076078848e-06   2.8280302210e-03   1.6981553256e+00   2.6078848073e+00   
420     3.0076406015e-06   2.7696255525e-03   1.7292671992e+00   2.6406014680e+00   
421     3.0077060348e-06   2.6159870714e-03   1.7916266932e+00   2.7060347894e+00   
422     3.0077714681e-06   2.4093444264e-03   1.8540752718e+00   2.7714681109e+00   
423     3.0078369014e-06   2.1417079713e-03   1.9165607689e+00   2.8369014323e+00   
424     3.0078947557e-06   1.8536987494e-03   1.9718065757e+00   2.8947557172e+00   
425     3.0079526100e-06   1.5150992996e-03   2.0270183308e+00   2.9526100022e+00   
426     3.0080034457e-06   1.1784115570e-03   2.0754890767e+00   3.0034457095e+00   
427     3.0080542814e-06   8.0433976600e-04   2.1238977119e+00   3.0542814167e+00   
428     3.0080969878e-06   4.6371757029e-04   2.1645134416e+00   3.0969877868e+00   
429     3.0081348377e-06   1.4150090046e-04   2.2004623946e+00   3.1348377248e+00   
430     3.0081555728e-06   -4.1521441755e-05  2.2201422307e+00   3.1555727863e+00   
431     3.0081697332e-06   -1.6958892297e-04  2.2335744378e+00   3.1697331539e+00   
432     3.0081838935e-06   -3.0066365507e-04  2.2469980338e+00   3.1838935215e+00   
433     3.0081980539e-06   -4.3466493897e-04  2.2604127701e+00   3.1980538892e+00   
434     3.0082122143e-06   -5.7151499724e-04  2.2738184216e+00   3.2122142568e+00   
435     3.0082405350e-06   -8.5525005736e-04  2.3005898314e+00   3.2405349921e+00   
436     3.0082688557e-06   -1.1487055558e-03  2.3273226509e+00   3.2688557273e+00   
437     3.0082971765e-06   -1.4517020361e-03  2.3540148321e+00   3.2971764626e+00   
438     3.0083254972e-06   -1.7641187532e-03  2.3806643542e+00   3.3254971979e+00   
439     3.0083538179e-06   -2.0858750369e-03  2.4072692652e+00   3.3538179332e+00   
440     3.0084104594e-06   -2.7605611210e-03  2.4602877814e+00   3.4104594037e+00   
441     3.0084671009e-06   -3.4685750031e-03  2.5131097906e+00   3.4671008742e+00   
442     3.0085237423e-06   -4.2120449312e-03  2.5657195570e+00   3.5237423448e+00   
443     3.0085803838e-06   -4.9929866312e-03  2.6181015741e+00   3.5803838153e+00   
444     3.0086370253e-06   -5.8135198808e-03  2.6702401544e+00   3.6370252858e+00   
445     3.0086936668e-06   -6.6760820888e-03  2.7221190894e+00   3.6936667564e+00   
446     3.0087503082e-06   -7.5836234965e-03  2.7737213844e+00   3.7503082269e+00   
447     3.0088069497e-06   -8.5398083383e-03  2.8250290276e+00   3.8069496974e+00   
448     3.0088635912e-06   -9.5492604194e-03  2.8760228067e+00   3.8635911680e+00   
449     3.0089202326e-06   -1.0617910428e-02  2.9266822342e+00   3.9202326385e+00   
450     3.0089768741e-06   -1.1753545285e-02  2.9769857481e+00   3.9768741090e+00   
451     3.0090335156e-06   -1.2966763829e-02  3.0269116214e+00   4.0335155796e+00   
452     3.0090901571e-06   -1.4272813748e-02  3.0764408062e+00   4.0901570501e+00   
453     3.0091467985e-06   -1.5695585783e-02  3.1255656281e+00   4.1467985206e+00   
454     3.0092034400e-06   -1.7277591688e-02  3.1743197613e+00   4.2034399912e+00   
455     3.0092600815e-06   -1.9111529084e-02  3.2229036484e+00   4.2600814617e+00   
456     3.0093167229e-06   -2.1523217299e-02  3.2725698623e+00   4.3167229323e+00   
457     3.0093367262e-06   -2.2677830724e-02  3.2912551241e+00   4.3367261698e+00   
458     3.0093481962e-06   -2.3629754369e-02  3.3037818747e+00   4.3481961659e+00   
459     3.0093596662e-06   -2.5111268591e-02  3.3194505634e+00   4.3596661621e+00   
460     3.0093677920e-06   -2.6395174680e-02  3.3313141434e+00   4.3677919832e+00   
461     3.0093759178e-06   -2.7767706183e-02  3.3428258396e+00   4.3759178044e+00   
462     3.0093840436e-06   -2.9150301710e-02  3.3542747370e+00   4.3840436255e+00   
463     3.0093921694e-06   -3.0506707360e-02  3.3656849506e+00   4.3921694466e+00   
464     3.0094002953e-06   -3.1821816256e-02  3.3770588054e+00   4.4002952678e+00   
465     3.0094165469e-06   -3.4270101614e-02  3.3996647879e+00   4.4165469100e+00   
466     3.0094327986e-06   -3.6553090875e-02  3.4221318791e+00   4.4327985523e+00   
467     3.0094653018e-06   -4.0622631359e-02  3.4669246976e+00   4.4653018368e+00   
468     3.0094978051e-06   -4.4662028878e-02  3.5121574954e+00   4.4978051213e+00   
469     3.0095303084e-06   -4.9162510210e-02  3.5579863418e+00   4.5303084058e+00   
470     3.0095628117e-06   -5.4313973351e-02  3.6044377674e+00   4.5628116904e+00   
471     3.0095953150e-06   -6.0357194080e-02  3.6515360396e+00   4.5953149749e+00   
472     3.0096278183e-06   -6.7661450009e-02  3.6993075750e+00   4.6278182594e+00   
473     3.0096603215e-06   -7.6344432003e-02  3.7477000801e+00   4.6603215439e+00   
474     3.0096928248e-06   -8.4792262401e-02  3.7939159739e+00   4.6928248284e+00   
475     3.0097253281e-06   -9.1700247766e-02  3.8361074436e+00   4.7253281130e+00   
476     3.0097518215e-06   -9.6470564945e-02  3.8682409174e+00   4.7518214524e+00   
477     3.0097783148e-06   -1.0059000522e-01  3.8987134964e+00   4.7783147919e+00   
478     3.0098048081e-06   -1.0422724145e-01  3.9277821091e+00   4.8048081314e+00   
479     3.0098313015e-06   -1.0751381926e-01  3.9556508953e+00   4.8313014709e+00   
480     3.0098577948e-06   -1.1049671069e-01  3.9824833313e+00   4.8577948104e+00   
481     3.0099107815e-06   -1.1469172800e-01  4.0335953802e+00   4.9107814893e+00   
482     3.0099580947e-06   -1.1628880182e-01  4.0768567621e+00   4.9580947416e+00   
483     3.0100000000e-06   -1.1554645531e-01  4.1144215977e+00   5.0000000000e+00   
484     3.0100473133e-06   -1.1142750266e-01  4.1548772983e+00   5.0000000000e+00   
485     3.0100946265e-06   -1.0343481433e-01  4.1934759055e+00   5.0000000000e+00   
486     3.0101288985e-06   -9.5263267537e-02  4.2204939580e+00   5.0000000000e+00   
487     3.0101631706e-06   -8.4462952594e-02  4.2466022873e+00   5.0000000000e+00   
488     3.0101899642e-06   -7.4234490879e-02  4.2664721996e+00   5.0000000000e+00   
489     3.0102086625e-06   -6.6150679446e-02  4.2800799698e+00   5.0000000000e+00   
490     3.0102273609e-06   -5.7077059346e-02  4.2934338086e+00   5.0000000000e+00   
491     3.0102365099e-06   -5.2380652056e-02  4.2999075199e+00   5.0000000000e+00   
492     3.0102387971e-06   -5.1189355814e-02  4.3015221863e+00   5.0000000000e+00   
493     3.0102408256e-06   -5.0119845762e-02  4.3029511954e+00   5.0000000000e+00   
494     3.0102448825e-06   -4.7929784269e-02  4.3057974727e+00   5.0000000000e+00   
495     3.0102489393e-06   -4.5687616042e-02  4.3086320541e+00   5.0000000000e+00   
496     3.0102570531e-06   -4.0995528635e-02  4.3142548241e+00   5.0000000000e+00   
497     3.0102651669e-06   -3.6088504681e-02  4.3198315668e+00   5.0000000000e+00   
498     3.0102732806e-06   -3.0961440543e-02  4.3253626569e+00   5.0000000000e+00   
499     3.0102813944e-06   -2.5609094745e-02  4.3308484663e+00   5.0000000000e+00   
500     3.0102895081e-06   -2.0025956584e-02  4.3362893634e+00   5.0000000000e+00   
501     3.0102976219e-06   -1.4206237550e-02  4.3416857139e+00   5.0000000000e+00   
502     3.0103057357e-06   -8.1438582043e-03  4.3470378800e+00   5.0000000000e+00   
503     3.0103138494e-06   -1.8324299161e-03  4.3523462211e+00   5.0000000000e+00   
504     3.0103181967e-06   1.6251226901e-03   4.3551778332e+00   5.0000000000e+00   
505     3.0103225439e-06   5.1576399702e-03   4.3579969732e+00   5.0000000000e+00   
506     3.0103268912e-06   8.7660582835e-03   4.3608036962e+00   5.0000000000e+00   
507     3.0103291273e-06   1.0643261613e-02   4.3622441221e+00   5.0000000000e+00   
508     3.0103313634e-06   1.2541211261e-02   4.3636812772e+00   5.0000000000e+00   
509     3.0103358357e-06   1.6418401939e-02   4.3665425685e+00   5.0000000000e+00   
510     3.0103403079e-06   2.0379801914e-02   4.3693908957e+00   5.0000000000e+00   
511     3.0103447801e-06   2.4427064550e-02   4.3722263168e+00   5.0000000000e+00   
512     3.0103537246e-06   3.2862368114e-02   4.3778460181e+00   5.0000000000e+00   
513     3.0103626690e-06   4.1659200718e-02   4.3834150163e+00   5.0000000000e+00   
514     3.0103716135e-06   5.0831719825e-02   4.3889337619e+00   5.0000000000e+00   
515     3.0103805580e-06   6.0394510137e-02   4.3944027024e+00   5.0000000000e+00   
516     3.0103895024e-06   7.0363126327e-02   4.3998222811e+00   5.0000000000e+00   
517     3.0103984469e-06   8.0754211230e-02   4.4051929367e+00   5.0000000000e+00   
518     3.0104163358e-06   1.0324401294e-01   4.4157421473e+00   5.0000000000e+00   
519     3.0104342247e-06   1.2766375166e-01   4.4261025126e+00   5.0000000000e+00   
520     3.0104521137e-06   1.5424326000e-01   4.4361941100e+00   5.0000000000e+00   
521     3.0104700026e-06   1.8336308823e-01   4.4456589072e+00   5.0000000000e+00   
522     3.0104878915e-06   2.1535255362e-01   4.4543075281e+00   5.0000000000e+00   
523     3.0105057804e-06   2.5045715586e-01   4.4622611224e+00   5.0000000000e+00   
524     3.0105236694e-06   2.8902696576e-01   4.4696130065e+00   5.0000000000e+00   
525     3.0105415583e-06   3.3155769989e-01   4.4764391988e+00   5.0000000000e+00   
526     3.0105594472e-06   3.7877883479e-01   4.4828011170e+00   5.0000000000e+00   
527     3.0105773361e-06   4.3184613934e-01   4.4887447911e+00   5.0000000000e+00   
528     3.0105952251e-06   4.9284046146e-01   4.4942937424e+00   5.0000000000e+00   
