Index        TIME                V(1)                I(V1)       
423      2.8940520045e-07   -6.1760265729e+00    6.1760265729e-01
424      2.8995371926e-07   -5.9013530816e+00    5.9013530816e-01
425      2.9050223807e-07   -5.6196706655e+00    5.6196706655e-01
426      2.9105075688e-07   -5.3313138736e+00    5.3313138736e-01
427      2.9159927569e-07   -5.0366251816e+00    5.0366251816e-01
428      2.9214779450e-07   -4.7359545858e+00    4.7359545858e-01
429      2.9269631331e-07   -4.4296591868e+00    4.4296591868e-01
430      2.9324483212e-07   -4.1181027659e+00    4.1181027659e-01
431      2.9379335093e-07   -3.8016553527e+00    3.8016553527e-01
432      2.9434186973e-07   -3.4806927858e+00    3.4806927858e-01
433      2.9489038854e-07   -3.1555962663e+00    3.1555962663e-01
434      2.9543890735e-07   -2.8267519051e+00    2.8267519051e-01
435      2.9598742616e-07   -2.4945502646e+00    2.4945502646e-01
436      2.9708446378e-07   -1.8216568621e+00    1.8216568621e-01
437      2.9818150140e-07   -1.1401118405e+00    1.1401118405e-01
438      2.9927853902e-07   -4.5315207062e-01    4.5315207062e-02
439      3.0037557664e-07    2.3595986044e-01   -2.3595986044e-02
440      3.0111584432e-07    7.0053142477e-01   -7.0053142477e-02
441      3.0178208523e-07    1.1173788680e+00   -1.1173788680e-01
442      3.0238170205e-07    1.4908884325e+00   -1.4908884325e-01
443      3.0298131888e-07    1.8622820679e+00   -1.8622820679e-01
444      3.0352097401e-07    2.1942915006e+00   -2.1942915006e-01
445      3.0406062915e-07    2.5237783525e+00   -2.5237783525e-01
446      3.0460028429e-07    2.8503638421e+00   -2.8503638421e-01
447      3.0513993943e-07    3.1736725232e+00   -3.1736725232e-01
448      3.0567959457e-07    3.4933327166e+00   -3.4933327166e-01
449      3.0621924971e-07    3.8089769378e+00   -3.8089769378e-01
450      3.0675890485e-07    4.1202423186e+00   -4.1202423186e-01
451      3.0729855999e-07    4.4267710252e+00   -4.4267710252e-01
452      3.0783821513e-07    4.7282106689e+00   -4.7282106689e-01
453      3.0837787027e-07    5.0242147115e+00   -5.0242147115e-01
454      3.0891752541e-07    5.3144428635e+00   -5.3144428635e-01
455      3.0945718055e-07    5.5985614757e+00   -5.5985614757e-01
456      3.0999683569e-07    5.8762439222e+00   -5.8762439222e-01
457      3.1053649083e-07    6.1471709764e+00   -6.1471709764e-01
458      3.1107614597e-07    6.4110311777e+00   -6.4110311777e-01
459      3.1161580111e-07    6.6675211895e+00   -6.6675211895e-01
460      3.1215545624e-07    6.9163461483e+00   -6.9163461483e-01
461      3.1269511138e-07    7.1572200021e+00   -7.1572200021e-01
462      3.1323476652e-07    7.3898658400e+00   -7.3898658400e-01
463      3.1377442166e-07    7.6140162097e+00   -7.6140162097e-01
464      3.1431407680e-07    7.8294134257e+00   -7.8294134257e-01
465      3.1485373194e-07    8.0358098649e+00   -8.0358098649e-01
466      3.1539338708e-07    8.2329682519e+00   -8.2329682519e-01
467      3.1593304222e-07    8.4206619314e+00   -8.4206619314e-01
468      3.1647269736e-07    8.5986751285e+00   -8.5986751285e-01
469      3.1701235250e-07    8.7668031975e+00   -8.7668031975e-01
470      3.1755200764e-07    8.9248528566e+00   -8.9248528566e-01
471      3.1809166278e-07    9.0726424103e+00   -9.0726424103e-01
472      3.1863131792e-07    9.2100019580e+00   -9.2100019580e-01
473      3.1917097306e-07    9.3367735897e+00   -9.3367735897e-01
474      3.1971062820e-07    9.4528115676e+00   -9.4528115676e-01
475      3.2025028334e-07    9.5579824930e+00   -9.5579824930e-01
476      3.2078993847e-07    9.6521654604e+00   -9.6521654604e-01
477      3.2132959361e-07    9.7352521960e+00   -9.7352521960e-01
478      3.2186924875e-07    9.8071471824e+00   -9.8071471824e-01
479      3.2240890389e-07    9.8677677685e+00   -9.8677677685e-01
480      3.2294855903e-07    9.9170442641e+00   -9.9170442641e-01
481      3.2348821417e-07    9.9549200204e+00   -9.9549200204e-01
482      3.2402786931e-07    9.9813514951e+00   -9.9813514951e-01
483      3.2456752445e-07    9.9963083023e+00   -9.9963083023e-01
484      3.2510717959e-07    9.9997732474e+00   -9.9997732474e-01
485      3.2564683473e-07    9.9917423472e+00   -9.9917423472e-01
486      3.2618648987e-07    9.9722248340e+00   -9.9722248340e-01
487      3.2672614501e-07    9.9412431454e+00   -9.9412431454e-01
488      3.2726580015e-07    9.8988328982e+00   -9.8988328982e-01
489      3.2780545529e-07    9.8450428478e+00   -9.8450428478e-01
490      3.2834511043e-07    9.7799348317e+00   -9.7799348317e-01
491      3.2888476557e-07    9.7035836988e+00   -9.7035836988e-01
492      3.2942442070e-07    9.6160772232e+00   -9.6160772232e-01
493      3.2996407584e-07    9.5175160032e+00   -9.5175160032e-01
494      3.3050373098e-07    9.4080133460e+00   -9.4080133460e-01
495      3.3104338612e-07    9.2876951368e+00   -9.2876951368e-01
496      3.3158304126e-07    9.1566996947e+00   -9.1566996947e-01
497      3.3212269640e-07    9.0151776136e+00   -9.0151776136e-01
498      3.3266235154e-07    8.8632915888e+00   -8.8632915888e-01
499      3.3320200668e-07    8.7012162299e+00   -8.7012162299e-01
500      3.3374166182e-07    8.5291378605e+00   -8.5291378605e-01
501      3.3428131696e-07    8.3472543039e+00   -8.3472543039e-01
502      3.3482097210e-07    8.1557746551e+00   -8.1557746551e-01
503      3.3536062724e-07    7.9549190414e+00   -7.9549190414e-01
504      3.3590028238e-07    7.7449183683e+00   -7.7449183683e-01
505      3.3643993752e-07    7.5260140550e+00   -7.5260140550e-01
506      3.3697959266e-07    7.2984577561e+00   -7.2984577561e-01
507      3.3751924780e-07    7.0625110727e+00   -7.0625110727e-01
508      3.3805890293e-07    6.8184452517e+00   -6.8184452517e-01
509      3.3859855807e-07    6.5665408738e+00   -6.5665408738e-01
510      3.3913821321e-07    6.3070875308e+00   -6.3070875308e-01
511      3.3967786835e-07    6.0403834931e+00   -6.0403834931e-01
512      3.4021752349e-07    5.7667353665e+00   -5.7667353665e-01
513      3.4075717863e-07    5.4864577398e+00   -5.4864577398e-01
514      3.4129683377e-07    5.1998728231e+00   -5.1998728231e-01
515      3.4183648891e-07    4.9073100774e+00   -4.9073100774e-01
516      3.4237614405e-07    4.6091058361e+00   -4.6091058361e-01
517      3.4291579919e-07    4.3056029177e+00   -4.3056029177e-01
518      3.4345545433e-07    3.9971502326e+00   -3.9971502326e-01
519      3.4399510947e-07    3.6841023812e+00   -3.6841023812e-01
520      3.4453476461e-07    3.3668192467e+00   -3.3668192467e-01
521      3.4561407489e-07    2.7210105859e+00   -2.7210105859e-01
522      3.4669338516e-07    2.0626931107e+00   -2.0626931107e-01
523      3.4777269544e-07    1.3948931861e+00   -1.3948931861e-01
524      3.4885200572e-07    7.2068076899e-01   -7.2068076899e-02
525      3.4993131600e-07    4.3155295313e-02   -4.3155295313e-03
526      3.5006622979e-07   -4.1613281698e-02    4.1613281698e-03
527      3.5020114357e-07   -1.2637886850e-01    1.2637886850e-02
528      3.5033605736e-07   -2.1113537408e-01    2.1113537408e-02
529      3.5060588493e-07   -3.8059678123e-01    3.8059678123e-02
530      3.5114554006e-07   -7.1914274267e-01    7.1914274267e-02
531      3.5168519520e-07   -1.0568619700e+00    1.0568619700e-01
532      3.5222485034e-07   -1.3933662176e+00    1.3933662176e-01
533      3.5276450548e-07   -1.7282686366e+00    1.7282686366e-01
534      3.5330416062e-07   -2.0611842196e+00    2.0611842196e-01
535      3.5384381576e-07   -2.3917302435e+00    2.3917302435e-01
536      3.5438347090e-07   -2.7195267088e+00    2.7195267088e-01
537      3.5492312604e-07   -3.0441967774e+00    3.0441967774e-01
538      3.5546278118e-07   -3.3653672052e+00    3.3653672052e-01
539      3.5600243632e-07   -3.6826687711e+00    3.6826687711e-01
540      3.5654209146e-07   -3.9957367019e+00    3.9957367019e-01
541      3.5708174660e-07   -4.3042110914e+00    4.3042110914e-01
542      3.5762140174e-07   -4.6077373143e+00    4.6077373143e-01
543      3.5816105688e-07   -4.9059664334e+00    4.9059664334e-01
544      3.5870071202e-07   -5.1985556015e+00    5.1985556015e-01
545      3.5924036716e-07   -5.4851684550e+00    5.4851684550e-01
546      3.5978002229e-07   -5.7654755006e+00    5.7654755006e-01
547      3.6031967743e-07   -6.0391544944e+00    6.0391544944e-01
548      3.6085933257e-07   -6.3058908123e+00    6.3058908123e-01
549      3.6139898771e-07   -6.5653778111e+00    6.5653778111e-01
550      3.6193864285e-07   -6.8173171820e+00    6.8173171820e-01
551      3.6247829799e-07   -7.0614192928e+00    7.0614192928e-01
552      3.6301795313e-07   -7.2974035211e+00    7.2974035211e-01
553      3.6355760827e-07   -7.5249985768e+00    7.5249985768e-01
554      3.6409726341e-07   -7.7439428145e+00    7.7439428145e-01
555      3.6463691855e-07   -7.9539845333e+00    7.9539845333e-01
556      3.6517657369e-07   -8.1548822672e+00    8.1548822672e-01
557      3.6571622883e-07   -8.3464050620e+00    8.3464050620e-01
558      3.6625588397e-07   -8.5283327409e+00    8.5283327409e-01
559      3.6679553911e-07   -8.7004561582e+00    8.7004561582e-01
560      3.6733519425e-07   -8.8625774387e+00    8.8625774387e-01
561      3.6787484939e-07   -9.0145102063e+00    9.0145102063e-01
562      3.6841450452e-07   -9.1560797973e+00    9.1560797973e-01
563      3.6895415966e-07   -9.2871234619e+00    9.2871234619e-01
564      3.6949381480e-07   -9.4074905508e+00    9.4074905508e-01
565      3.7003346994e-07   -9.5170426889e+00    9.5170426889e-01
566      3.7057312508e-07   -9.6156539337e+00    9.6156539337e-01
567      3.7111278022e-07   -9.7032109209e+00    9.7032109209e-01
568      3.7165243536e-07   -9.7796129938e+00    9.7796129938e-01
569      3.7219209050e-07   -9.8447723200e+00    9.8447723200e-01
570      3.7273174564e-07   -9.8986139915e+00    9.8986139915e-01
571      3.7327140078e-07   -9.9410761114e+00    9.9410761114e-01
572      3.7381105592e-07   -9.9721098647e+00    9.9721098647e-01
573      3.7435071106e-07   -9.9916795748e+00    9.9916795748e-01
574      3.7489036620e-07   -9.9997627441e+00    9.9997627441e-01
575      3.7543002134e-07   -9.9963500801e+00    9.9963500801e-01
576      3.7596967648e-07   -9.9814455061e+00    9.9814455061e-01
577      3.7650933162e-07   -9.9550661564e+00    9.9550661564e-01
578      3.7704898675e-07   -9.9172423572e+00    9.9172423572e-01
579      3.7758864189e-07   -9.8680175909e+00    9.8680175909e-01
580      3.7812829703e-07   -9.8074484470e+00    9.8074484470e-01
581      3.7866795217e-07   -9.7356045563e+00    9.7356045563e-01
582      3.7920760731e-07   -9.6525685114e+00    9.6525685114e-01
583      3.7974726245e-07   -9.5584357714e+00    9.5584357714e-01
584      3.8028691759e-07   -9.4533145522e+00    9.4533145522e-01
585      3.8082657273e-07   -9.3373257024e+00    9.3373257024e-01
586      3.8136622787e-07   -9.2106025639e+00    9.2106025639e-01
587      3.8190588301e-07   -9.0732908191e+00    9.0732908191e-01
588      3.8244553815e-07   -8.9255483229e+00    8.9255483229e-01
589      3.8298519329e-07   -8.7675449217e+00    8.7675449217e-01
590      3.8352484843e-07   -8.5994622579e+00    8.5994622579e-01
591      3.8406450357e-07   -8.4214935611e+00    8.4214935611e-01
592      3.8460415871e-07   -8.2338434259e+00    8.2338434259e-01
593      3.8514381385e-07   -8.0367275771e+00    8.0367275771e-01
594      3.8568346898e-07   -7.8303726210e+00    7.8303726210e-01
595      3.8622312412e-07   -7.6150157855e+00    7.6150157855e-01
596      3.8676277926e-07   -7.3909046471e+00    7.3909046471e-01
597      3.8730243440e-07   -7.1582968463e+00    7.1582968463e-01
598      3.8784208954e-07   -6.9174597916e+00    6.9174597916e-01
599      3.8838174468e-07   -6.6686703518e+00    6.6686703518e-01
600      3.8892139982e-07   -6.4122145377e+00    6.4122145377e-01
601      3.8946105496e-07   -6.1483871739e+00    6.1483871739e-01
602      3.9000071010e-07   -5.8774915590e+00    5.8774915590e-01
603      3.9054036524e-07   -5.5998391174e+00    5.5998391174e-01
604      3.9108002038e-07   -5.3157490414e+00    5.3157490414e-01
605      3.9161967552e-07   -5.0255479239e+00    5.0255479239e-01
606      3.9215933066e-07   -4.7295693833e+00    4.7295693833e-01
607      3.9269898580e-07   -4.4281536795e+00    4.4281536795e-01
608      3.9323864094e-07   -4.1216473233e+00    4.1216473233e-01
609      3.9377829608e-07   -3.8104026776e+00    3.8104026776e-01
610      3.9431795121e-07   -3.4947775526e+00    3.4947775526e-01
611      3.9485760635e-07   -3.1751347942e+00    3.1751347942e-01
612      3.9593691663e-07   -2.5252704326e+00    2.5252704326e-01
613      3.9701622691e-07   -1.8637970978e+00    1.8637970978e-01
614      3.9809553719e-07   -1.1937556625e+00    1.1937556625e-01
615      3.9917484747e-07   -5.1822638819e-01    5.1822638819e-02
616      4.0025415775e-07    1.5968523542e-01   -1.5968523542e-02
617      4.0089479369e-07    5.6191932220e-01   -5.6191932220e-02
618      4.0153542963e-07    9.6324308148e-01   -9.6324308148e-02
619      4.0217606557e-07    1.3630063558e+00   -1.3630063558e-01
620      4.0281670151e-07    1.7605615156e+00   -1.7605615156e-01
621      4.0345733746e-07    2.1552645088e+00   -2.1552645088e-01
622      4.0409797340e-07    2.5464759036e+00   -2.5464759036e-01
623      4.0473860934e-07    2.9335619250e+00   -2.9335619250e-01
624      4.0537924528e-07    3.3158954811e+00   -3.3158954811e-01
625      4.0601988122e-07    3.6928571791e+00   -3.6928571791e-01
626      4.0666051717e-07    4.0638363288e+00   -4.0638363288e-01
627      4.0730115311e-07    4.4282319321e+00   -4.4282319321e-01
628      4.0794178905e-07    4.7854536562e+00   -4.7854536562e-01
629      4.0858242499e-07    5.1349227903e+00   -5.1349227903e-01
630      4.0922306093e-07    5.4760731833e+00   -5.4760731833e-01
631      4.0986369687e-07    5.8083521603e+00   -5.8083521603e-01
632      4.1050433282e-07    6.1312214186e+00   -6.1312214186e-01
633      4.1114496876e-07    6.4441578997e+00   -6.4441578997e-01
634      4.1178560470e-07    6.7466546362e+00   -6.7466546362e-01
635      4.1242624064e-07    7.0382215737e+00   -7.0382215737e-01
636      4.1306687658e-07    7.3183863643e+00   -7.3183863643e-01
637      4.1370751253e-07    7.5866951319e+00   -7.5866951319e-01
638      4.1434814847e-07    7.8427132077e+00   -7.8427132077e-01
639      4.1498878441e-07    8.0860258340e+00   -8.0860258340e-01
640      4.1562942035e-07    8.3162388366e+00   -8.3162388366e-01
641      4.1627005629e-07    8.5329792629e+00   -8.5329792629e-01
642      4.1691069223e-07    8.7358959864e+00   -8.7358959864e-01
643      4.1755132818e-07    8.9246602755e+00   -8.9246602755e-01
644      4.1819196412e-07    9.0989663258e+00   -9.0989663258e-01
645      4.1883260006e-07    9.2585317559e+00   -9.2585317559e-01
646      4.1947323600e-07    9.4030980648e+00   -9.4030980648e-01
647      4.2011387194e-07    9.5324310502e+00   -9.5324310502e-01
648      4.2075450789e-07    9.6463211885e+00   -9.6463211885e-01
649      4.2139514383e-07    9.7445839740e+00   -9.7445839740e-01
650      4.2203577977e-07    9.8270602179e+00   -9.8270602179e-01
651      4.2267641571e-07    9.8936163059e+00   -9.8936163059e-01
652      4.2331705165e-07    9.9441444151e+00   -9.9441444151e-01
653      4.2395768759e-07    9.9785626882e+00   -9.9785626882e-01
654      4.2459832354e-07    9.9968153665e+00   -9.9968153665e-01
655      4.2523895948e-07    9.9988728801e+00   -9.9988728801e-01
656      4.2587959542e-07    9.9847318958e+00   -9.9847318958e-01
657      4.2652023136e-07    9.9544153225e+00   -9.9544153225e-01
658      4.2716086730e-07    9.9079722738e+00   -9.9079722738e-01
659      4.2780150324e-07    9.8454779892e+00   -9.8454779892e-01
660      4.2844213919e-07    9.7670337113e+00   -9.7670337113e-01
661      4.2908277513e-07    9.6727665224e+00   -9.6727665224e-01
662      4.2972341107e-07    9.5628291385e+00   -9.5628291385e-01
663      4.3036404701e-07    9.4373996616e+00   -9.4373996616e-01
664      4.3100468295e-07    9.2966812916e+00   -9.2966812916e-01
665      4.3164531890e-07    9.1409019968e+00   -9.1409019968e-01
666      4.3228595484e-07    8.9703141446e+00   -8.9703141446e-01
667      4.3292659078e-07    8.7851940930e+00   -8.7851940930e-01
668      4.3356722672e-07    8.5858417424e+00   -8.5858417424e-01
669      4.3420786266e-07    8.3725800501e+00   -8.3725800501e-01
670      4.3484849860e-07    8.1457545069e+00   -8.1457545069e-01
671      4.3548913455e-07    7.9057325776e+00   -7.9057325776e-01
672      4.3612977049e-07    7.6529031054e+00   -7.6529031054e-01
673      4.3677040643e-07    7.3876756823e+00   -7.3876756823e-01
674      4.3741104237e-07    7.1104799853e+00   -7.1104799853e-01
675      4.3805167831e-07    6.8217650804e+00   -6.8217650804e-01
676      4.3869231426e-07    6.5219986951e+00   -6.5219986951e-01
677      4.3933295020e-07    6.2116664607e+00   -6.2116664607e-01
678      4.3997358614e-07    5.8912711254e+00   -5.8912711254e-01
679      4.4061422208e-07    5.5613317401e+00   -5.5613317401e-01
680      4.4125485802e-07    5.2223828172e+00   -5.2223828172e-01
