Index       TIME              V(1)              I(L1)             V(3)              V(2)              I(VS)      
3490     1.65791667e-02    0.00000000e+00    0.00000000e+00    7.45819830e-02    4.54378417e-02   -2.91441412e-05
3491     1.65839286e-02    0.00000000e+00    0.00000000e+00    7.90640762e-02    4.59784925e-02   -3.30855837e-05
3492     1.65886905e-02    0.00000000e+00    0.00000000e+00    8.35454616e-02    4.65791807e-02   -3.69662809e-05
3493     1.65934524e-02    0.00000000e+00    0.00000000e+00    8.80260991e-02    4.72378407e-02   -4.07882585e-05
3494     1.65982143e-02    0.00000000e+00    0.00000000e+00    3.36398366e-02    4.70330159e-02    1.33931793e-05
3495     1.66029762e-02    0.00000000e+00    0.00000000e+00    2.80498926e-03    4.63455366e-02    4.35405473e-05
3496     1.66077381e-02    0.00000000e+00    0.00000000e+00    7.29294695e-03    4.57351293e-02    3.84421823e-05
3497     1.66125000e-02    0.00000000e+00    0.00000000e+00    1.17808394e-02    4.52013108e-02    3.34204714e-05
3498     1.66172619e-02    0.00000000e+00    0.00000000e+00    1.62686263e-02    4.47431056e-02    2.84744792e-05
3499     1.66220238e-02    0.00000000e+00    0.00000000e+00    2.07562676e-02    4.43591585e-02    2.36028908e-05
3500     1.66267857e-02    0.00000000e+00    0.00000000e+00    2.52437231e-02    4.40483090e-02    1.88045858e-05
3501     1.66315476e-02    0.00000000e+00    0.00000000e+00    2.97309527e-02    4.38100209e-02    1.40790682e-05
3502     1.66363095e-02    0.00000000e+00    0.00000000e+00    3.42179160e-02    4.36444509e-02    9.42653491e-06
3503     1.66410714e-02    0.00000000e+00    0.00000000e+00    3.87045731e-02    4.35522136e-02    4.84764051e-06
3504     1.66458333e-02    0.00000000e+00    0.00000000e+00    4.31908836e-02    4.35340028e-02    3.43119163e-07
3505     1.66505952e-02    0.00000000e+00    0.00000000e+00    4.76768076e-02    4.35902217e-02   -4.08658586e-06
3506     1.66553571e-02    0.00000000e+00    0.00000000e+00    5.21623047e-02    4.37207174e-02   -8.44158723e-06
3507     1.66601190e-02    0.00000000e+00    0.00000000e+00    5.66473348e-02    4.39246593e-02   -1.27226755e-05
3508     1.66648810e-02    0.00000000e+00    0.00000000e+00    6.11318579e-02    4.42005532e-02   -1.69313047e-05
3509     1.66696429e-02    0.00000000e+00    0.00000000e+00    6.56158337e-02    4.45463594e-02   -2.10694743e-05
3510     1.66744048e-02    0.00000000e+00    0.00000000e+00    7.00992221e-02    4.49596727e-02   -2.51395494e-05
3511     1.66791667e-02    0.00000000e+00    0.00000000e+00    7.45819830e-02    4.54379231e-02   -2.91440599e-05
3512     1.66839286e-02    0.00000000e+00    0.00000000e+00    7.90640762e-02    4.59785660e-02   -3.30855101e-05
3513     1.66886905e-02    0.00000000e+00    0.00000000e+00    8.35454616e-02    4.65792404e-02   -3.69662212e-05
3514     1.66934524e-02    0.00000000e+00    0.00000000e+00    8.80260991e-02    4.72378815e-02   -4.07882176e-05
3515     1.66982143e-02    0.00000000e+00    0.00000000e+00    3.36398366e-02    4.70330349e-02    1.33931984e-05
3516     1.67029762e-02    0.00000000e+00    0.00000000e+00    2.80498926e-03    4.63455328e-02    4.35405435e-05
3517     1.67077381e-02    0.00000000e+00    0.00000000e+00    7.29294695e-03    4.57351034e-02    3.84421565e-05
3518     1.67125000e-02    0.00000000e+00    0.00000000e+00    1.17808394e-02    4.52012650e-02    3.34204257e-05
3519     1.67172619e-02    0.00000000e+00    0.00000000e+00    1.62686263e-02    4.47430435e-02    2.84744171e-05
3520     1.67220238e-02    0.00000000e+00    0.00000000e+00    2.07562676e-02    4.43590848e-02    2.36028171e-05
3521     1.67267857e-02    0.00000000e+00    0.00000000e+00    2.52437231e-02    4.40482298e-02    1.88045066e-05
3522     1.67315476e-02    0.00000000e+00    0.00000000e+00    2.97309527e-02    4.38099432e-02    1.40789905e-05
3523     1.67363095e-02    0.00000000e+00    0.00000000e+00    3.42179160e-02    4.36443821e-02    9.42646605e-06
3524     1.67410714e-02    0.00000000e+00    0.00000000e+00    3.87045731e-02    4.35521604e-02    4.84758732e-06
3525     1.67458333e-02    0.00000000e+00    0.00000000e+00    4.31908836e-02    4.35339707e-02    3.43087089e-07
3526     1.67505952e-02    0.00000000e+00    0.00000000e+00    4.76768076e-02    4.35902141e-02   -4.08659344e-06
3527     1.67553571e-02    0.00000000e+00    0.00000000e+00    5.21623047e-02    4.37207353e-02   -8.44156942e-06
3528     1.67601190e-02    0.00000000e+00    0.00000000e+00    5.66473348e-02    4.39247009e-02   -1.27226340e-05
3529     1.67648810e-02    0.00000000e+00    0.00000000e+00    6.11318579e-02    4.42006144e-02   -1.69312435e-05
3530     1.67696429e-02    0.00000000e+00    0.00000000e+00    6.56158337e-02    4.45464345e-02   -2.10693992e-05
3531     1.67744048e-02    0.00000000e+00    0.00000000e+00    7.00992221e-02    4.49597547e-02   -2.51394674e-05
3532     1.67791667e-02    0.00000000e+00    0.00000000e+00    7.45819830e-02    4.54380044e-02   -2.91439785e-05
3533     1.67839286e-02    0.00000000e+00    0.00000000e+00    7.90640762e-02    4.59786396e-02   -3.30854365e-05
3534     1.67886905e-02    0.00000000e+00    0.00000000e+00    8.35454616e-02    4.65793000e-02   -3.69661616e-05
3535     1.67934524e-02    0.00000000e+00    0.00000000e+00    8.80260991e-02    4.72379224e-02   -4.07881768e-05
3536     1.67982143e-02    0.00000000e+00    0.00000000e+00    3.36398366e-02    4.70330540e-02    1.33932174e-05
3537     1.68029762e-02    0.00000000e+00    0.00000000e+00    2.80498926e-03    4.63455290e-02    4.35405397e-05
3538     1.68077381e-02    0.00000000e+00    0.00000000e+00    7.29294695e-03    4.57350775e-02    3.84421306e-05
3539     1.68125000e-02    0.00000000e+00    0.00000000e+00    1.17808394e-02    4.52012193e-02    3.34203799e-05
3540     1.68172619e-02    0.00000000e+00    0.00000000e+00    1.62686263e-02    4.47429813e-02    2.84743550e-05
3541     1.68220238e-02    0.00000000e+00    0.00000000e+00    2.07562676e-02    4.43590111e-02    2.36027435e-05
3542     1.68267857e-02    0.00000000e+00    0.00000000e+00    2.52437231e-02    4.40481505e-02    1.88044274e-05
3543     1.68315476e-02    0.00000000e+00    0.00000000e+00    2.97309527e-02    4.38098655e-02    1.40789128e-05
3544     1.68363095e-02    0.00000000e+00    0.00000000e+00    3.42179160e-02    4.36443132e-02    9.42639719e-06
3545     1.68410714e-02    0.00000000e+00    0.00000000e+00    3.87045731e-02    4.35521072e-02    4.84753413e-06
3546     1.68458333e-02    0.00000000e+00    0.00000000e+00    4.31908836e-02    4.35339386e-02    3.43055015e-07
3547     1.68505952e-02    0.00000000e+00    0.00000000e+00    4.76768076e-02    4.35902065e-02   -4.08660101e-06
3548     1.68553571e-02    0.00000000e+00    0.00000000e+00    5.21623047e-02    4.37207531e-02   -8.44155160e-06
3549     1.68601190e-02    0.00000000e+00    0.00000000e+00    5.66473348e-02    4.39247424e-02   -1.27225924e-05
3550     1.68648810e-02    0.00000000e+00    0.00000000e+00    6.11318579e-02    4.42006757e-02   -1.69311822e-05
3551     1.68696429e-02    0.00000000e+00    0.00000000e+00    6.56158337e-02    4.45465096e-02   -2.10693240e-05
3552     1.68744048e-02    0.00000000e+00    0.00000000e+00    7.00992221e-02    4.49598366e-02   -2.51393855e-05
3553     1.68791667e-02    0.00000000e+00    0.00000000e+00    7.45819830e-02    4.54380858e-02   -2.91438972e-05
3554     1.68839286e-02    0.00000000e+00    0.00000000e+00    7.90640762e-02    4.59787132e-02   -3.30853629e-05
3555     1.68886905e-02    0.00000000e+00    0.00000000e+00    8.35454616e-02    4.65793596e-02   -3.69661020e-05
3556     1.68934524e-02    0.00000000e+00    0.00000000e+00    8.80260991e-02    4.72379632e-02   -4.07881359e-05
3557     1.68982143e-02    0.00000000e+00    0.00000000e+00    3.36398366e-02    4.70330730e-02    1.33932364e-05
3558     1.69029762e-02    0.00000000e+00    0.00000000e+00    2.80498926e-03    4.63455252e-02    4.35405359e-05
3559     1.69077381e-02    0.00000000e+00    0.00000000e+00    7.29294695e-03    4.57350517e-02    3.84421047e-05
3560     1.69125000e-02    0.00000000e+00    0.00000000e+00    1.17808394e-02    4.52011736e-02    3.34203342e-05
3561     1.69172619e-02    0.00000000e+00    0.00000000e+00    1.62686263e-02    4.47429192e-02    2.84742929e-05
3562     1.69220238e-02    0.00000000e+00    0.00000000e+00    2.07562676e-02    4.43589374e-02    2.36026698e-05
3563     1.69267857e-02    0.00000000e+00    0.00000000e+00    2.52437231e-02    4.40480713e-02    1.88043482e-05
3564     1.69315476e-02    0.00000000e+00    0.00000000e+00    2.97309527e-02    4.38097878e-02    1.40788351e-05
3565     1.69363095e-02    0.00000000e+00    0.00000000e+00    3.42179160e-02    4.36442444e-02    9.42632833e-06
3566     1.69410714e-02    0.00000000e+00    0.00000000e+00    3.87045731e-02    4.35520540e-02    4.84748094e-06
3567     1.69458333e-02    0.00000000e+00    0.00000000e+00    4.31908836e-02    4.35339066e-02    3.43022941e-07
3568     1.69505952e-02    0.00000000e+00    0.00000000e+00    4.76768076e-02    4.35901990e-02   -4.08660859e-06
3569     1.69553571e-02    0.00000000e+00    0.00000000e+00    5.21623047e-02    4.37207709e-02   -8.44153378e-06
3570     1.69601190e-02    0.00000000e+00    0.00000000e+00    5.66473348e-02    4.39247839e-02   -1.27225509e-05
3571     1.69648810e-02    0.00000000e+00    0.00000000e+00    6.11318579e-02    4.42007369e-02   -1.69311210e-05
3572     1.69696429e-02    0.00000000e+00    0.00000000e+00    6.56158337e-02    4.45465847e-02   -2.10692489e-05
3573     1.69744048e-02    0.00000000e+00    0.00000000e+00    7.00992221e-02    4.49599186e-02   -2.51393035e-05
3574     1.69791667e-02    0.00000000e+00    0.00000000e+00    7.45819830e-02    4.54381671e-02   -2.91438158e-05
3575     1.69839286e-02    0.00000000e+00    0.00000000e+00    7.90640762e-02    4.59787868e-02   -3.30852894e-05
3576     1.69886905e-02    0.00000000e+00    0.00000000e+00    8.35454616e-02    4.65794192e-02   -3.69660424e-05
3577     1.69934524e-02    0.00000000e+00    0.00000000e+00    8.80260991e-02    4.72380040e-02   -4.07880951e-05
3578     1.69982143e-02    0.00000000e+00    0.00000000e+00    3.36398366e-02    4.70330921e-02    1.33932555e-05
3579     1.70029762e-02    0.00000000e+00    0.00000000e+00    2.80498926e-03    4.63455214e-02    4.35405321e-05
3580     1.70077381e-02    0.00000000e+00    0.00000000e+00    7.29294695e-03    4.57350258e-02    3.84420789e-05
3581     1.70125000e-02    0.00000000e+00    0.00000000e+00    1.17808394e-02    4.52011279e-02    3.34202885e-05
3582     1.70172619e-02    0.00000000e+00    0.00000000e+00    1.62686263e-02    4.47428571e-02    2.84742308e-05
3583     1.70220238e-02    0.00000000e+00    0.00000000e+00    2.07562676e-02    4.43588637e-02    2.36025961e-05
3584     1.70267857e-02    0.00000000e+00    0.00000000e+00    2.52437231e-02    4.40479921e-02    1.88042690e-05
3585     1.70315476e-02    0.00000000e+00    0.00000000e+00    2.97309527e-02    4.38097101e-02    1.40787574e-05
3586     1.70363095e-02    0.00000000e+00    0.00000000e+00    3.42179160e-02    4.36441755e-02    9.42625948e-06
3587     1.70410714e-02    0.00000000e+00    0.00000000e+00    3.87045731e-02    4.35520008e-02    4.84742775e-06
3588     1.70458333e-02    0.00000000e+00    0.00000000e+00    4.31908836e-02    4.35338745e-02    3.42990867e-07
3589     1.70505952e-02    0.00000000e+00    0.00000000e+00    4.76768076e-02    4.35901914e-02   -4.08661617e-06
3590     1.70553571e-02    0.00000000e+00    0.00000000e+00    5.21623047e-02    4.37207887e-02   -8.44151597e-06
3591     1.70601190e-02    0.00000000e+00    0.00000000e+00    5.66473348e-02    4.39248255e-02   -1.27225094e-05
3592     1.70648810e-02    0.00000000e+00    0.00000000e+00    6.11318579e-02    4.42007982e-02   -1.69310597e-05
3593     1.70696429e-02    0.00000000e+00    0.00000000e+00    6.56158337e-02    4.45466599e-02   -2.10691738e-05
3594     1.70744048e-02    0.00000000e+00    0.00000000e+00    7.00992221e-02    4.49600005e-02   -2.51392216e-05
3595     1.70791667e-02    0.00000000e+00    0.00000000e+00    7.45819830e-02    4.54382485e-02   -2.91437345e-05
3596     1.70839286e-02    0.00000000e+00    0.00000000e+00    7.90640762e-02    4.59788604e-02   -3.30852158e-05
3597     1.70886905e-02    0.00000000e+00    0.00000000e+00    8.35454616e-02    4.65794788e-02   -3.69659828e-05
3598     1.70934524e-02    0.00000000e+00    0.00000000e+00    8.80260991e-02    4.72380449e-02   -4.07880542e-05
3599     1.70982143e-02    0.00000000e+00    0.00000000e+00    3.36398366e-02    4.70331111e-02    1.33932745e-05
3600     1.71029762e-02    0.00000000e+00    0.00000000e+00    2.80498926e-03    4.63455176e-02    4.35405283e-05
3601     1.71077381e-02    0.00000000e+00    0.00000000e+00    7.29294695e-03    4.57350000e-02    3.84420530e-05
3602     1.71125000e-02    0.00000000e+00    0.00000000e+00    1.17808394e-02    4.52010821e-02    3.34202428e-05
3603     1.71172619e-02    0.00000000e+00    0.00000000e+00    1.62686263e-02    4.47427950e-02    2.84741687e-05
3604     1.71220238e-02    0.00000000e+00    0.00000000e+00    2.07562676e-02    4.43587900e-02    2.36025224e-05
3605     1.71267857e-02    0.00000000e+00    0.00000000e+00    2.52437231e-02    4.40479129e-02    1.88041898e-05
3606     1.71315476e-02    0.00000000e+00    0.00000000e+00    2.97309527e-02    4.38096324e-02    1.40786797e-05
3607     1.71363095e-02    0.00000000e+00    0.00000000e+00    3.42179160e-02    4.36441066e-02    9.42619062e-06
3608     1.71410714e-02    0.00000000e+00    0.00000000e+00    3.87045731e-02    4.35519476e-02    4.84737456e-06
3609     1.71458333e-02    0.00000000e+00    0.00000000e+00    4.31908836e-02    4.35338424e-02    3.42958793e-07
3610     1.71505952e-02    0.00000000e+00    0.00000000e+00    4.76768076e-02    4.35901838e-02   -4.08662374e-06
3611     1.71553571e-02    0.00000000e+00    0.00000000e+00    5.21623047e-02    4.37208065e-02   -8.44149815e-06
3612     1.71601190e-02    0.00000000e+00    0.00000000e+00    5.66473348e-02    4.39248670e-02   -1.27224678e-05
3613     1.71648810e-02    0.00000000e+00    0.00000000e+00    6.11318579e-02    4.42008594e-02   -1.69309985e-05
3614     1.71696429e-02    0.00000000e+00    0.00000000e+00    6.56158337e-02    4.45467350e-02   -2.10690987e-05
3615     1.71744048e-02    0.00000000e+00    0.00000000e+00    7.00992221e-02    4.49600825e-02   -2.51391396e-05
3616     1.71791667e-02    0.00000000e+00    0.00000000e+00    7.45819830e-02    4.54383298e-02   -2.91436531e-05
3617     1.71839286e-02    0.00000000e+00    0.00000000e+00    7.90640762e-02    4.59789340e-02   -3.30851422e-05
3618     1.71886905e-02    0.00000000e+00    0.00000000e+00    8.35454616e-02    4.65795384e-02   -3.69659232e-05
3619     1.71934524e-02    0.00000000e+00    0.00000000e+00    8.80260991e-02    4.72380857e-02   -4.07880134e-05
3620     1.71982143e-02    0.00000000e+00    0.00000000e+00    3.36398366e-02    4.70331302e-02    1.33932936e-05
3621     1.72029762e-02    0.00000000e+00    0.00000000e+00    2.80498926e-03    4.63455138e-02    4.35405245e-05
3622     1.72077381e-02    0.00000000e+00    0.00000000e+00    7.29294695e-03    4.57349741e-02    3.84420271e-05
3623     1.72125000e-02    0.00000000e+00    0.00000000e+00    1.17808394e-02    4.52010364e-02    3.34201970e-05
3624     1.72172619e-02    0.00000000e+00    0.00000000e+00    1.62686263e-02    4.47427329e-02    2.84741066e-05
3625     1.72220238e-02    0.00000000e+00    0.00000000e+00    2.07562676e-02    4.43587163e-02    2.36024487e-05
3626     1.72267857e-02    0.00000000e+00    0.00000000e+00    2.52437231e-02    4.40478337e-02    1.88041106e-05
3627     1.72315476e-02    0.00000000e+00    0.00000000e+00    2.97309527e-02    4.38095547e-02    1.40786020e-05
3628     1.72363095e-02    0.00000000e+00    0.00000000e+00    3.42179160e-02    4.36440378e-02    9.42612176e-06
3629     1.72410714e-02    0.00000000e+00    0.00000000e+00    3.87045731e-02    4.35518944e-02    4.84732137e-06
3630     1.72458333e-02    0.00000000e+00    0.00000000e+00    4.31908836e-02    4.35338104e-02    3.42926719e-07
3631     1.72505952e-02    0.00000000e+00    0.00000000e+00    4.76768076e-02    4.35901762e-02   -4.08663132e-06
3632     1.72553571e-02    0.00000000e+00    0.00000000e+00    5.21623047e-02    4.37208243e-02   -8.44148033e-06
3633     1.72601190e-02    0.00000000e+00    0.00000000e+00    5.66473348e-02    4.39249085e-02   -1.27224263e-05
3634     1.72648810e-02    0.00000000e+00    0.00000000e+00    6.11318579e-02    4.42009207e-02   -1.69309372e-05
3635     1.72696429e-02    0.00000000e+00    0.00000000e+00    6.56158337e-02    4.45468101e-02   -2.10690236e-05
3636     1.72744048e-02    0.00000000e+00    0.00000000e+00    7.00992221e-02    4.49601644e-02   -2.51390576e-05
3637     1.72791667e-02    0.00000000e+00    0.00000000e+00    7.45819830e-02    4.54384112e-02   -2.91435718e-05
3638     1.72839286e-02    0.00000000e+00    0.00000000e+00    7.90640762e-02    4.59790076e-02   -3.30850686e-05
3639     1.72886905e-02    0.00000000e+00    0.00000000e+00    8.35454616e-02    4.65795980e-02   -3.69658636e-05
3640     1.72934524e-02    0.00000000e+00    0.00000000e+00    8.80260991e-02    4.72381266e-02   -4.07879726e-05
3641     1.72982143e-02    0.00000000e+00    0.00000000e+00    3.36398366e-02    4.70331492e-02    1.33933126e-05
3642     1.73029762e-02    0.00000000e+00    0.00000000e+00    2.80498926e-03    4.63455100e-02    4.35405207e-05
