Index        TIME               V(VOUT)              V(IN)               V(1)        
1317     1.9561870821e-05    1.2924422144e+00    2.0879900960e+00    2.0652584250e+00
1318     1.9561932663e-05    1.3572299016e+00    2.0473687544e+00    2.0244423147e+00
1319     1.9561994506e-05    1.4236457263e+00    2.0067385286e+00    1.9836262043e+00
1320     1.9562056348e-05    1.4912581412e+00    1.9660857310e+00    1.9428100939e+00
1321     1.9562180034e-05    1.6285264689e+00    1.8846956660e+00    1.8611778732e+00
1322     1.9562303719e-05    1.7664634205e+00    1.8031586960e+00    1.7795456524e+00
1323     1.9562422115e-05    1.8966170194e+00    1.7249913313e+00    1.7014042658e+00
1324     1.9562481379e-05    1.9604092456e+00    1.6858198846e+00    1.6622896864e+00
1325     1.9562540644e-05    2.0226558336e+00    1.6466163246e+00    1.6231751070e+00
1326     1.9562592681e-05    2.0756997174e+00    1.6121632491e+00    1.5888304994e+00
1327     1.9562638759e-05    2.1210918414e+00    1.5816319848e+00    1.5584193089e+00
1328     1.9562679799e-05    2.1600402799e+00    1.5544209506e+00    1.5313327943e+00
1329     1.9562716735e-05    2.1937349240e+00    1.5299192457e+00    1.5069549311e+00
1330     1.9562749977e-05    2.2228523984e+00    1.5078605511e+00    1.4850148542e+00
1331     1.9562779896e-05    2.2480150186e+00    1.4880041546e+00    1.4652687851e+00
1332     1.9562809814e-05    2.2721320157e+00    1.4681484744e+00    1.4455227159e+00
1333     1.9562839732e-05    2.2951895814e+00    1.4482955537e+00    1.4257766467e+00
1334     1.9562866659e-05    2.3150454138e+00    1.4304300777e+00    1.4080051845e+00
1335     1.9562893585e-05    2.3342111121e+00    1.4125594753e+00    1.3902337222e+00
1336     1.9562947438e-05    2.3696876597e+00    1.3768214848e+00    1.3546907977e+00
1337     1.9563001291e-05    2.4020910510e+00    1.3411494512e+00    1.3191478732e+00
1338     1.9563055144e-05    2.4316654021e+00    1.3054962511e+00    1.2836049487e+00
1339     1.9563108997e-05    2.4588246988e+00    1.2698692246e+00    1.2480620242e+00
1340     1.9563162850e-05    2.4838704046e+00    1.2342544308e+00    1.2125190997e+00
1341     1.9563216703e-05    2.5071339322e+00    1.1986528594e+00    1.1769761752e+00
1342     1.9563270556e-05    2.5288722159e+00    1.1630574761e+00    1.1414332507e+00
1343     1.9563324409e-05    2.5493260111e+00    1.1274678281e+00    1.1058903262e+00
1344     1.9563378262e-05    2.5686856374e+00    1.0918805806e+00    1.0703474017e+00
1345     1.9563432114e-05    2.5871191114e+00    1.0562953185e+00    1.0348044772e+00
1346     1.9563539820e-05    2.6217321026e+00    9.8512563315e-01    9.6371862819e-01
1347     1.9563647526e-05    2.6539973534e+00    9.1395164674e-01    8.9263277918e-01
1348     1.9563755232e-05    2.6845078092e+00    8.4277020322e-01    8.2154693018e-01
1349     1.9563862938e-05    2.7136390790e+00    7.7157290207e-01    7.5046108117e-01
1350     1.9563970644e-05    2.7416291099e+00    7.0035416789e-01    6.7937523217e-01
1351     1.9564078349e-05    2.7685692935e+00    6.2910159179e-01    6.0828938316e-01
1352     1.9564186055e-05    2.7944300077e+00    5.5780153544e-01    5.3720353416e-01
1353     1.9564293761e-05    2.8190247790e+00    4.8643088191e-01    4.6611768515e-01
1354     1.9564401467e-05    2.8419808216e+00    4.1495969817e-01    3.9503183615e-01
1355     1.9564509173e-05    2.8626316205e+00    3.4334711069e-01    3.2394598714e-01
1356     1.9564616879e-05    2.8799141192e+00    2.7154540996e-01    2.5286013814e-01
1357     1.9564724584e-05    2.8923908828e+00    1.9947313399e-01    1.8177428913e-01
1358     1.9564832290e-05    2.8986922348e+00    1.2698247893e-01    1.1068844013e-01
1359     1.9564929225e-05    2.8992399612e+00    6.1502669372e-02    4.6711176019e-02
1360     1.9565000000e-05    2.8978160887e+00    1.4137645794e-02   -2.7631230637e-12
1361     1.9565004716e-05    2.8977264511e+00    1.1575447466e-02    0.0000000000e+00
1362     1.9565008440e-05    2.8976670944e+00    9.8529833047e-03    0.0000000000e+00
1363     1.9565012164e-05    2.8976126155e+00    8.2686159294e-03    0.0000000000e+00
1364     1.9565019612e-05    2.8975276885e+00    5.8080954992e-03    0.0000000000e+00
1365     1.9565027060e-05    2.8974671310e+00    4.0815568235e-03    0.0000000000e+00
1366     1.9565041957e-05    2.8973917913e+00    1.9746859217e-03    0.0000000000e+00
1367     1.9565071750e-05    2.8973332390e+00    3.7126869360e-04    0.0000000000e+00
1368     1.9565131336e-05    2.8973187119e+00   -2.2175473878e-05    0.0000000000e+00
1369     1.9565184964e-05    2.8973210906e+00    4.1763876750e-05    0.0000000000e+00
1370     1.9565238591e-05    2.8973207966e+00    3.4185196982e-05    0.0000000000e+00
1371     1.9565345846e-05    2.8973208507e+00    3.5340867350e-05    0.0000000000e+00
1372     1.9565560356e-05    2.8973208188e+00    3.4753835892e-05    0.0000000000e+00
1373     1.9565989377e-05    2.8973208444e+00    3.5183948667e-05    0.0000000000e+00
1374     1.9566847417e-05    2.8973208213e+00    3.4813901244e-05    0.0000000000e+00
1375     1.9568563498e-05    2.8973208433e+00    3.5157519837e-05    0.0000000000e+00
1376     1.9571995660e-05    2.8973208218e+00    3.4826313317e-05    0.0000000000e+00
1377     1.9578859984e-05    2.8973208430e+00    3.5151503341e-05    0.0000000000e+00
1378     1.9592588632e-05    2.8973208220e+00    3.4829275487e-05    0.0000000000e+00
1379     1.9620045928e-05    2.8973208430e+00    3.5150033616e-05    0.0000000000e+00
1380     1.9674960519e-05    2.8973208220e+00    3.4830007530e-05    0.0000000000e+00
1381     1.9784789703e-05    2.8973208429e+00    3.5149668297e-05    0.0000000000e+00
1382     2.0004448069e-05    2.8973208220e+00    3.4830190014e-05    0.0000000000e+00
1383     2.0305448069e-05    2.8973208429e+00    3.5149563134e-05    0.0000000000e+00
1384     2.0606448069e-05    2.8973208220e+00    3.4830278718e-05    0.0000000000e+00
1385     2.0907448069e-05    2.8973208429e+00    3.5149474455e-05    0.0000000000e+00
1386     2.1065000000e-05    2.8973208220e+00    3.4830407714e-05    0.0000000000e+00
1387     2.1065007812e-05    2.8973919454e+00    1.4317224362e-03    5.1562500018e-03
1388     2.1065015555e-05    2.8975049912e+00    3.8156376256e-03    1.0266581670e-02
1389     2.1065023298e-05    2.8976452248e+00    6.9282895303e-03    1.5376913338e-02
1390     2.1065031041e-05    2.8977952933e+00    1.0346181442e-02    2.0487245006e-02
1391     2.1065046527e-05    2.8981319738e+00    1.8524090409e-02    3.0707908339e-02
1392     2.1065062013e-05    2.8984831714e+00    2.7761349275e-02    4.0928571673e-02
1393     2.1065092985e-05    2.8991253136e+00    4.7365335531e-02    6.1369898340e-02
1394     2.1065123956e-05    2.8996063775e+00    6.7465598193e-02    8.1811225007e-02
1395     2.1065185900e-05    2.8997464132e+00    1.0765754179e-01    1.2269387834e-01
1396     2.1065247843e-05    2.8983072814e+00    1.4767722423e-01    1.6357653168e-01
1397     2.1065309787e-05    2.8948886061e+00    1.8771639808e-01    2.0445918501e-01
1398     2.1065371730e-05    2.8894572539e+00    2.2787584223e-01    2.4534183835e-01
1399     2.1065433673e-05    2.8821685975e+00    2.6815365640e-01    2.8622449168e-01
1400     2.1065495617e-05    2.8732806816e+00    3.0853035799e-01    3.2710714501e-01
1401     2.1065557560e-05    2.8630521361e+00    3.4898390032e-01    3.6798979835e-01
1402     2.1065619504e-05    2.8517318443e+00    3.8950263294e-01    4.0887245168e-01
1403     2.1065681447e-05    2.8395219877e+00    4.3007618389e-01    4.4975510502e-01
1404     2.1065805334e-05    2.8130651481e+00    5.1134754757e-01    5.3152041169e-01
1405     2.1066053108e-05    2.7544718549e+00    6.7426064488e-01    6.9505102503e-01
1406     2.1066300881e-05    2.6900115643e+00    8.3749684117e-01    8.5858163837e-01
1407     2.1066548655e-05    2.6183922505e+00    1.0007904699e+00    1.0221122517e+00
1408     2.1066584785e-05    2.6070644264e+00    1.0246195919e+00    1.0459582152e+00
1409     2.1066620915e-05    2.5954862120e+00    1.0484398452e+00    1.0698041787e+00
1410     2.1066693176e-05    2.5712609590e+00    1.0960706432e+00    1.1174961057e+00
1411     2.1066765436e-05    2.5454808319e+00    1.1437119801e+00    1.1651880327e+00
1412     2.1066837697e-05    2.5177152358e+00    1.1913451183e+00    1.2128799596e+00
1413     2.1066909957e-05    2.4875438991e+00    1.2389783091e+00    1.2605718866e+00
1414     2.1066982218e-05    2.4543646516e+00    1.2865977512e+00    1.3082638136e+00
1415     2.1067054478e-05    2.4175398603e+00    1.3342020311e+00    1.3559557406e+00
1416     2.1067126739e-05    2.3763245134e+00    1.3817759172e+00    1.4036476676e+00
1417     2.1067198999e-05    2.3300358437e+00    1.4293116194e+00    1.4513395946e+00
1418     2.1067271260e-05    2.2781372784e+00    1.4768006698e+00    1.4990315215e+00
1419     2.1067343520e-05    2.2204444031e+00    1.5242505487e+00    1.5467234485e+00
1420     2.1067415781e-05    2.1571908030e+00    1.5716802598e+00    1.5944153755e+00
1421     2.1067488041e-05    2.0890111829e+00    1.6191182034e+00    1.6421073025e+00
1422     2.1067560302e-05    2.0167694828e+00    1.6665881639e+00    1.6897992295e+00
1423     2.1067632562e-05    1.9413833582e+00    1.7141047903e+00    1.7374911565e+00
1424     2.1067704823e-05    1.8636883876e+00    1.7616727455e+00    1.7851830834e+00
1425     2.1067777083e-05    1.7843916301e+00    1.8092915720e+00    1.8328750104e+00
1426     2.1067849344e-05    1.7040786010e+00    1.8569590860e+00    1.8805669374e+00
1427     2.1067993865e-05    1.5424614495e+00    1.9524217519e+00    1.9759507914e+00
1428     2.1068138386e-05    1.3827919985e+00    2.0480911202e+00    2.0713346453e+00
1429     2.1068163822e-05    1.3552897633e+00    2.0649381553e+00    2.0881226763e+00
1430     2.1068189259e-05    1.3279680867e+00    2.0818047689e+00    2.1049107072e+00
1431     2.1068240131e-05    1.2743338718e+00    2.1155416332e+00    2.1384867691e+00
1432     2.1068291004e-05    1.2221920601e+00    2.1492715492e+00    2.1720628310e+00
1433     2.1068341877e-05    1.1718744439e+00    2.1829924536e+00    2.2056388929e+00
1434     2.1068392750e-05    1.1236744461e+00    2.2166909414e+00    2.2392149547e+00
1435     2.1068443623e-05    1.0778464041e+00    2.2503592099e+00    2.2727910166e+00
1436     2.1068494496e-05    1.0345486924e+00    2.2839943250e+00    2.3063670785e+00
1437     2.1068545368e-05    9.9383938903e-01    2.3176018971e+00    2.3399431404e+00
1438     2.1068596241e-05    9.5567747943e-01    2.3511925599e+00    2.3735192022e+00
1439     2.1068647114e-05    9.1994953495e-01    2.3847787549e+00    2.4070952641e+00
1440     2.1068697987e-05    8.8649696946e-01    2.4183711959e+00    2.4406713260e+00
1441     2.1068748860e-05    8.5514236117e-01    2.4519774445e+00    2.4742473879e+00
1442     2.1068799732e-05    8.2570758152e-01    2.4856016854e+00    2.5078234498e+00
1443     2.1068850605e-05    7.9802571794e-01    2.5192455270e+00    2.5413995116e+00
1444     2.1068901478e-05    7.7194732716e-01    2.5529089439e+00    2.5749755735e+00
1445     2.1068952351e-05    7.4734341260e-01    2.5865911634e+00    2.6085516354e+00
1446     2.1069003224e-05    7.2410620470e-01    2.6202912659e+00    2.6421276973e+00
1447     2.1069054097e-05    7.0214893574e-01    2.6540085838e+00    2.6757037592e+00
1448     2.1069104969e-05    6.8140512319e-01    2.6877429195e+00    2.7092798210e+00
1449     2.1069155842e-05    6.6182784409e-01    2.7214946681e+00    2.7428558829e+00
1450     2.1069206715e-05    6.4338919702e-01    2.7552648766e+00    2.7764319448e+00
1451     2.1069257588e-05    6.2608012699e-01    2.7890552802e+00    2.8100080067e+00
1452     2.1069308461e-05    6.0991064929e-01    2.8228683340e+00    2.8435840685e+00
1453     2.1069359334e-05    5.9491044671e-01    2.8567072589e+00    2.8771601304e+00
1454     2.1069410206e-05    5.8112966276e-01    2.8905761310e+00    2.9107361923e+00
1455     2.1069461079e-05    5.6863957543e-01    2.9244800882e+00    2.9443122542e+00
1456     2.1069511952e-05    5.5753269754e-01    2.9584257518e+00    2.9778883161e+00
1457     2.1069562825e-05    5.4792169581e-01    2.9924219725e+00    3.0114643779e+00
1458     2.1069613698e-05    5.3993600560e-01    3.0264808795e+00    3.0450404398e+00
1459     2.1069664570e-05    5.3371313077e-01    3.0606186033e+00    3.0786165017e+00
1460     2.1069715443e-05    5.2937589546e-01    3.0948528423e+00    3.1121925636e+00
1461     2.1069766316e-05    5.2697564391e-01    3.1291888104e+00    3.1457686255e+00
1462     2.1069817189e-05    5.2638520927e-01    3.1635817650e+00    3.1793446873e+00
1463     2.1069868062e-05    5.2721608566e-01    3.1979024546e+00    3.2129207492e+00
1464     2.1069918935e-05    5.2893821758e-01    3.2320081703e+00    3.2464968111e+00
1465     2.1070000000e-05    5.3257210351e-01    3.2859359836e+00    3.3000000000e+00
1466     2.1070004873e-05    5.3277020192e-01    3.2885575515e+00    3.3000000000e+00
1467     2.1070008694e-05    5.3290258286e-01    3.2902997362e+00    3.3000000000e+00
1468     2.1070012514e-05    5.3302446616e-01    3.2918983684e+00    3.3000000000e+00
1469     2.1070020155e-05    5.3321418747e-01    3.2943641286e+00    3.3000000000e+00
1470     2.1070027796e-05    5.3334735242e-01    3.2960770452e+00    3.3000000000e+00
1471     2.1070043078e-05    5.3350905155e-01    3.2981405694e+00    3.3000000000e+00
1472     2.1070073641e-05    5.3363007131e-01    3.2996718093e+00    3.3000000000e+00
1473     2.1070134768e-05    5.3365766954e-01    3.3000192225e+00    3.3000000000e+00
1474     2.1070189783e-05    5.3365283611e-01    3.2999586645e+00    3.3000000000e+00
1475     2.1070244797e-05    5.3365347993e-01    3.2999665931e+00    3.3000000000e+00
1476     2.1070354826e-05    5.3365336672e-01    3.2999652654e+00    3.3000000000e+00
1477     2.1070574884e-05    5.3365342963e-01    3.2999659530e+00    3.3000000000e+00
1478     2.1071014999e-05    5.3365338172e-01    3.2999654454e+00    3.3000000000e+00
1479     2.1071895230e-05    5.3365342385e-01    3.2999658836e+00    3.3000000000e+00
1480     2.1073655692e-05    5.3365338429e-01    3.2999654760e+00    3.3000000000e+00
1481     2.1077176617e-05    5.3365342264e-01    3.2999658692e+00    3.3000000000e+00
1482     2.1084218465e-05    5.3365338488e-01    3.2999654830e+00    3.3000000000e+00
1483     2.1098302161e-05    5.3365342235e-01    3.2999658657e+00    3.3000000000e+00
1484     2.1126469554e-05    5.3365338502e-01    3.2999654847e+00    3.3000000000e+00
1485     2.1182804340e-05    5.3365342227e-01    3.2999658649e+00    3.3000000000e+00
1486     2.1295473912e-05    5.3365338506e-01    3.2999654852e+00    3.3000000000e+00
1487     2.1520813056e-05    5.3365342226e-01    3.2999658647e+00    3.3000000000e+00
1488     2.1821813056e-05    5.3365338507e-01    3.2999654853e+00    3.3000000000e+00
1489     2.2122813056e-05    5.3365342225e-01    3.2999658646e+00    3.3000000000e+00
1490     2.2423813056e-05    5.3365338508e-01    3.2999654854e+00    3.3000000000e+00
1491     2.2570000000e-05    5.3365342223e-01    3.2999658644e+00    3.3000000000e+00
1492     2.2570007812e-05    5.3355127589e-01    3.2985769266e+00    3.2948437500e+00
1493     2.2570015543e-05    5.3337487922e-01    3.2962060314e+00    3.2897417362e+00
1494     2.2570023273e-05    5.3314308624e-01    3.2931054900e+00    3.2846397224e+00
1495     2.2570031003e-05    5.3288842686e-01    3.2896974216e+00    3.2795377086e+00
1496     2.2570046464e-05    5.3228148005e-01    3.2815292401e+00    3.2693336810e+00
1497     2.2570061925e-05    5.3160459052e-01    3.2722863756e+00    3.2591296534e+00
1498     2.2570077385e-05    5.3090785296e-01    3.2625492564e+00    3.2489256258e+00
1499     2.2570108307e-05    5.2954441719e-01    3.2425482045e+00    3.2285175706e+00
1500     2.2570139228e-05    5.2828661309e-01    3.2223246945e+00    3.2081095155e+00
1501     2.2570201071e-05    5.2638463349e-01    3.1819637228e+00    3.1672934051e+00
1502     2.2570262913e-05    5.2588503568e-01    3.1418950789e+00    3.1264772947e+00
1503     2.2570324756e-05    5.2755823973e-01    3.1019782823e+00    3.0856611844e+00
1504     2.2570386598e-05    5.3182410590e-01    3.0620214870e+00    3.0448450740e+00
1505     2.2570448441e-05    5.3873420467e-01    3.0219504889e+00    3.0040289636e+00
1506     2.2570510284e-05    5.4813674613e-01    2.9817648809e+00    2.9632128533e+00
1507     2.2570572126e-05    5.5983156091e-01    2.9414865835e+00    2.9223967429e+00
1508     2.2570633969e-05    5.7361833899e-01    2.9011339250e+00    2.8815806325e+00
1509     2.2570695811e-05    5.8932862308e-01    2.8607216098e+00    2.8407645222e+00
1510     2.2570757654e-05    6.0682862674e-01    2.8202596064e+00    2.7999484118e+00
1511     2.2570819497e-05    6.2602632019e-01    2.7797560536e+00    2.7591323014e+00
1512     2.2570881339e-05    6.4686816820e-01    2.7392169284e+00    2.7183161911e+00
1513     2.2570943182e-05    6.6934052361e-01    2.6986471410e+00    2.6775000807e+00
1514     2.2571005024e-05    6.9346739742e-01    2.6580500630e+00    2.6366839703e+00
1515     2.2571066867e-05    7.1931204364e-01    2.6174279387e+00    2.5958678600e+00
1516     2.2571128709e-05    7.4697742494e-01    2.5767816287e+00    2.5550517496e+00
1517     2.2571190552e-05    7.7660879684e-01    2.5361108972e+00    2.5142356392e+00
1518     2.2571252395e-05    8.0839492758e-01    2.4954144995e+00    2.4734195289e+00
1519     2.2571314237e-05    8.4256815333e-01    2.4546908047e+00    2.4326034185e+00
1520     2.2571376080e-05    8.7939903394e-01    2.4139387858e+00    2.3917873081e+00
1521     2.2571437922e-05    9.1918221837e-01    2.3731598531e+00    2.3509711977e+00
1522     2.2571499765e-05    9.6220774510e-01    2.3323602620e+00    2.3101550874e+00
1523     2.2571561608e-05    1.0087153685e+00    2.2915533005e+00    2.2693389770e+00
1524     2.2571623450e-05    1.0588368872e+00    2.2507589745e+00    2.2285228666e+00
1525     2.2571685293e-05    1.1125451726e+00    2.2099987903e+00    2.1877067563e+00
1526     2.2571747135e-05    1.1696351846e+00    2.1692867819e+00    2.1468906459e+00
1527     2.2571808978e-05    1.2297505284e+00    2.1286222415e+00    2.1060745355e+00
1528     2.2571870821e-05    1.2924422142e+00    2.0879900962e+00    2.0652584252e+00
1529     2.2571932663e-05    1.3572299014e+00    2.0473687546e+00    2.0244423148e+00
1530     2.2571994506e-05    1.4236457261e+00    2.0067385288e+00    1.9836262044e+00
1531     2.2572056348e-05    1.4912581410e+00    1.9660857311e+00    1.9428100941e+00
1532     2.2572180034e-05    1.6285264686e+00    1.8846956661e+00    1.8611778733e+00
1533     2.2572303719e-05    1.7664634202e+00    1.8031586962e+00    1.7795456526e+00
1534     2.2572422115e-05    1.8966170191e+00    1.7249913314e+00    1.7014042659e+00
1535     2.2572481379e-05    1.9604092454e+00    1.6858198847e+00    1.6622896865e+00
1536     2.2572540644e-05    2.0226558334e+00    1.6466163247e+00    1.6231751071e+00
1537     2.2572592681e-05    2.0756997173e+00    1.6121632492e+00    1.5888304995e+00
1538     2.2572638759e-05    2.1210918413e+00    1.5816319848e+00    1.5584193090e+00
1539     2.2572679799e-05    2.1600402798e+00    1.5544209507e+00    1.5313327943e+00
1540     2.2572716735e-05    2.1937349239e+00    1.5299192457e+00    1.5069549312e+00
1541     2.2572749977e-05    2.2228523983e+00    1.5078605512e+00    1.4850148543e+00
1542     2.2572779896e-05    2.2480150186e+00    1.4880041546e+00    1.4652687851e+00
1543     2.2572809814e-05    2.2721320156e+00    1.4681484744e+00    1.4455227160e+00
1544     2.2572839732e-05    2.2951895813e+00    1.4482955538e+00    1.4257766468e+00
1545     2.2572866659e-05    2.3150454138e+00    1.4304300778e+00    1.4080051845e+00
1546     2.2572893585e-05    2.3342111121e+00    1.4125594754e+00    1.3902337223e+00
1547     2.2572947438e-05    2.3696876597e+00    1.3768214849e+00    1.3546907978e+00
1548     2.2573001291e-05    2.4020910509e+00    1.3411494513e+00    1.3191478733e+00
1549     2.2573055144e-05    2.4316654021e+00    1.3054962511e+00    1.2836049488e+00
1550     2.2573108997e-05    2.4588246988e+00    1.2698692246e+00    1.2480620243e+00
1551     2.2573162850e-05    2.4838704045e+00    1.2342544309e+00    1.2125190998e+00
1552     2.2573216703e-05    2.5071339322e+00    1.1986528594e+00    1.1769761753e+00
1553     2.2573270556e-05    2.5288722158e+00    1.1630574761e+00    1.1414332507e+00
1554     2.2573324409e-05    2.5493260111e+00    1.1274678282e+00    1.1058903262e+00
1555     2.2573378262e-05    2.5686856374e+00    1.0918805806e+00    1.0703474017e+00
1556     2.2573432114e-05    2.5871191114e+00    1.0562953186e+00    1.0348044772e+00
1557     2.2573539820e-05    2.6217321026e+00    9.8512563317e-01    9.6371862822e-01
1558     2.2573647526e-05    2.6539973534e+00    9.1395164677e-01    8.9263277920e-01
1559     2.2573755232e-05    2.6845078092e+00    8.4277020323e-01    8.2154693019e-01
1560     2.2573862938e-05    2.7136390790e+00    7.7157290207e-01    7.5046108117e-01
1561     2.2573970644e-05    2.7416291099e+00    7.0035416788e-01    6.7937523216e-01
1562     2.2574078349e-05    2.7685692935e+00    6.2910159177e-01    6.0828938315e-01
1563     2.2574186055e-05    2.7944300077e+00    5.5780153542e-01    5.3720353413e-01
1564     2.2574293761e-05    2.8190247790e+00    4.8643088187e-01    4.6611768512e-01
1565     2.2574401467e-05    2.8419808217e+00    4.1495969813e-01    3.9503183610e-01
1566     2.2574509173e-05    2.8626316205e+00    3.4334711064e-01    3.2394598709e-01
1567     2.2574616879e-05    2.8799141192e+00    2.7154540990e-01    2.5286013808e-01
1568     2.2574724584e-05    2.8923908828e+00    1.9947313392e-01    1.8177428906e-01
1569     2.2574832290e-05    2.8986922348e+00    1.2698247885e-01    1.1068844005e-01
1570     2.2574929225e-05    2.8992399612e+00    6.1502669286e-02    4.6711175934e-02
1571     2.2575000000e-05    2.8978160887e+00    1.4137645796e-02   -5.2713389209e-13
1572     2.2575004716e-05    2.8977264511e+00    1.1575447468e-02    0.0000000000e+00
1573     2.2575008440e-05    2.8976670944e+00    9.8529833066e-03    0.0000000000e+00
1574     2.2575012164e-05    2.8976126155e+00    8.2686159311e-03    0.0000000000e+00
1575     2.2575019612e-05    2.8975276885e+00    5.8080955004e-03    0.0000000000e+00
1576     2.2575027060e-05    2.8974671310e+00    4.0815568244e-03    0.0000000000e+00
1577     2.2575041957e-05    2.8973917913e+00    1.9746859223e-03    0.0000000000e+00
1578     2.2575071750e-05    2.8973332390e+00    3.7126869373e-04    0.0000000000e+00
1579     2.2575131336e-05    2.8973187119e+00   -2.2175473856e-05    0.0000000000e+00
1580     2.2575184964e-05    2.8973210906e+00    4.1763876718e-05    0.0000000000e+00
1581     2.2575238591e-05    2.8973207966e+00    3.4185196977e-05    0.0000000000e+00
1582     2.2575345846e-05    2.8973208507e+00    3.5340867349e-05    0.0000000000e+00
1583     2.2575560356e-05    2.8973208188e+00    3.4753835902e-05    0.0000000000e+00
1584     2.2575989377e-05    2.8973208444e+00    3.5183948656e-05    0.0000000000e+00
1585     2.2576847417e-05    2.8973208213e+00    3.4813901258e-05    0.0000000000e+00
1586     2.2578563498e-05    2.8973208433e+00    3.5157519822e-05    0.0000000000e+00
1587     2.2581995660e-05    2.8973208218e+00    3.4826313332e-05    0.0000000000e+00
1588     2.2588859984e-05    2.8973208430e+00    3.5151503326e-05    0.0000000000e+00
1589     2.2602588632e-05    2.8973208220e+00    3.4829275503e-05    0.0000000000e+00
1590     2.2630045928e-05    2.8973208430e+00    3.5150033600e-05    0.0000000000e+00
1591     2.2684960519e-05    2.8973208220e+00    3.4830007546e-05    0.0000000000e+00
1592     2.2794789703e-05    2.8973208429e+00    3.5149668281e-05    0.0000000000e+00
1593     2.3014448069e-05    2.8973208220e+00    3.4830190030e-05    0.0000000000e+00
1594     2.3315448069e-05    2.8973208429e+00    3.5149563118e-05    0.0000000000e+00
1595     2.3616448069e-05    2.8973208220e+00    3.4830278734e-05    0.0000000000e+00
1596     2.3917448069e-05    2.8973208429e+00    3.5149474439e-05    0.0000000000e+00
1597     2.4075000000e-05    2.8973208220e+00    3.4830407730e-05    0.0000000000e+00
1598     2.4075007812e-05    2.8973919454e+00    1.4317224356e-03    5.1562499995e-03
1599     2.4075015555e-05    2.8975049912e+00    3.8156376238e-03    1.0266581665e-02
1600     2.4075023298e-05    2.8976452248e+00    6.9282895270e-03    1.5376913331e-02
1601     2.4075031041e-05    2.8977952933e+00    1.0346181438e-02    2.0487244997e-02
1602     2.4075046527e-05    2.8981319738e+00    1.8524090402e-02    3.0707908330e-02
1603     2.4075062013e-05    2.8984831714e+00    2.7761349266e-02    4.0928571664e-02
1604     2.4075092985e-05    2.8991253136e+00    4.7365335520e-02    6.1369898329e-02
1605     2.4075123956e-05    2.8996063775e+00    6.7465598180e-02    8.1811224994e-02
1606     2.4075185900e-05    2.8997464132e+00    1.0765754177e-01    1.2269387833e-01
1607     2.4075247843e-05    2.8983072814e+00    1.4767722421e-01    1.6357653166e-01
1608     2.4075309787e-05    2.8948886062e+00    1.8771639806e-01    2.0445918499e-01
1609     2.4075371730e-05    2.8894572539e+00    2.2787584221e-01    2.4534183832e-01
1610     2.4075433673e-05    2.8821685975e+00    2.6815365637e-01    2.8622449165e-01
1611     2.4075495617e-05    2.8732806816e+00    3.0853035797e-01    3.2710714499e-01
1612     2.4075557560e-05    2.8630521361e+00    3.4898390029e-01    3.6798979832e-01
1613     2.4075619504e-05    2.8517318443e+00    3.8950263291e-01    4.0887245165e-01
1614     2.4075681447e-05    2.8395219877e+00    4.3007618386e-01    4.4975510498e-01
1615     2.4075805334e-05    2.8130651481e+00    5.1134754753e-01    5.3152041165e-01
1616     2.4076053108e-05    2.7544718549e+00    6.7426064482e-01    6.9505102497e-01
1617     2.4076300881e-05    2.6900115644e+00    8.3749684111e-01    8.5858163830e-01
1618     2.4076548655e-05    2.6183922506e+00    1.0007904698e+00    1.0221122516e+00
1619     2.4076584785e-05    2.6070644264e+00    1.0246195918e+00    1.0459582151e+00
1620     2.4076620915e-05    2.5954862120e+00    1.0484398451e+00    1.0698041786e+00
1621     2.4076693176e-05    2.5712609590e+00    1.0960706431e+00    1.1174961056e+00
1622     2.4076765436e-05    2.5454808319e+00    1.1437119800e+00    1.1651880326e+00
1623     2.4076837697e-05    2.5177152359e+00    1.1913451183e+00    1.2128799596e+00
1624     2.4076909957e-05    2.4875438992e+00    1.2389783090e+00    1.2605718866e+00
1625     2.4076982218e-05    2.4543646516e+00    1.2865977512e+00    1.3082638135e+00
1626     2.4077054478e-05    2.4175398603e+00    1.3342020311e+00    1.3559557405e+00
1627     2.4077126739e-05    2.3763245135e+00    1.3817759171e+00    1.4036476675e+00
1628     2.4077198999e-05    2.3300358438e+00    1.4293116193e+00    1.4513395945e+00
1629     2.4077271260e-05    2.2781372784e+00    1.4768006697e+00    1.4990315215e+00
1630     2.4077343520e-05    2.2204444032e+00    1.5242505487e+00    1.5467234485e+00
1631     2.4077415781e-05    2.1571908031e+00    1.5716802597e+00    1.5944153755e+00
1632     2.4077488041e-05    2.0890111830e+00    1.6191182033e+00    1.6421073024e+00
1633     2.4077560302e-05    2.0167694829e+00    1.6665881638e+00    1.6897992294e+00
1634     2.4077632562e-05    1.9413833583e+00    1.7141047903e+00    1.7374911564e+00
1635     2.4077704823e-05    1.8636883876e+00    1.7616727454e+00    1.7851830834e+00
1636     2.4077777083e-05    1.7843916302e+00    1.8092915720e+00    1.8328750104e+00
1637     2.4077849344e-05    1.7040786011e+00    1.8569590860e+00    1.8805669374e+00
1638     2.4077993865e-05    1.5424614496e+00    1.9524217518e+00    1.9759507913e+00
1639     2.4078138386e-05    1.3827919986e+00    2.0480911202e+00    2.0713346453e+00
1640     2.4078163822e-05    1.3552897634e+00    2.0649381553e+00    2.0881226762e+00
