Index       TIME              V(2)              V(3)       
394      2.79231071e-06   -8.06325649e-01    1.21386606e+00
395      2.80039521e-06   -6.91060895e-01    9.78507837e-01
396      2.80847972e-06   -5.74002039e-01    7.40615919e-01
397      2.81656422e-06   -4.55456975e-01    5.00804076e-01
398      2.82464873e-06   -3.35757540e-01    2.59726871e-01
399      2.83273323e-06   -2.15188459e-01    1.79757194e-02
400      2.84081774e-06   -9.40556974e-02   -2.23829401e-01
401      2.84890224e-06    2.73242502e-02   -4.65068313e-01
402      2.85698675e-06    1.48623562e-01   -7.05099565e-01
403      2.86507126e-06    2.69537635e-01   -9.43298374e-01
404      2.87315576e-06    3.89761996e-01   -1.17906933e+00
405      2.88124027e-06    5.08983290e-01   -1.41180756e+00
406      2.88932477e-06    6.26888353e-01   -1.64091579e+00
407      2.89740928e-06    7.43173670e-01   -1.86576407e+00
408      2.90549378e-06    8.57544523e-01   -2.08580202e+00
409      2.91357829e-06    9.69703662e-01   -2.30047072e+00
410      2.91645746e-06    1.00905793e+00   -2.37552954e+00
411      2.91692013e-06    1.01535145e+00   -2.38751700e+00
412      2.91733030e-06    1.02092356e+00   -2.39812721e+00
413      2.91815062e-06    1.03204742e+00   -2.41929949e+00
414      2.91979128e-06    1.05421261e+00   -2.46145098e+00
415      2.92307258e-06    1.09820456e+00   -2.54496406e+00
416      2.92963520e-06    1.18477027e+00   -2.70869359e+00
417      2.93619781e-06    1.26932257e+00   -2.86782459e+00
418      2.94276042e-06    1.35171639e+00   -3.02209858e+00
419      2.94932303e-06    1.43181135e+00   -3.17124090e+00
420      2.95588565e-06    1.50947117e+00   -3.31499416e+00
421      2.96244826e-06    1.58457016e+00   -3.45307755e+00
422      2.96901087e-06    1.65697422e+00   -3.58530437e+00
423      2.97557349e-06    1.72655969e+00   -3.71144577e+00
424      2.98213610e-06    1.79320812e+00   -3.83128330e+00
425      2.98869871e-06    1.85680646e+00   -3.94460974e+00
426      2.99526132e-06    1.91725472e+00   -4.05121077e+00
427      3.00182394e-06    1.97444456e+00   -4.15092572e+00
428      3.00838655e-06    2.02827468e+00   -4.24359253e+00
429      3.01494916e-06    2.07865378e+00   -4.32904997e+00
430      3.02151177e-06    2.12549679e+00   -4.40714972e+00
431      3.02807439e-06    2.16873093e+00   -4.47774947e+00
432      3.03463700e-06    2.20828495e+00   -4.54073053e+00
433      3.04119961e-06    2.24408019e+00   -4.59599894e+00
