Index         TIME            {V(VOUT)+1}         {V(IN)+1}          {V(1)+1}
323     4.5148622280e-06   2.5779287377e+00   1.1469133759e+00   1.1377719986e+00   
324     4.5149480451e-06   2.7155229416e+00   1.0606696010e+00   1.0519549406e+00   
325     4.5150000000e-06   2.7941866513e+00   1.0085780555e+00   1.0000000000e+00   
326     4.5150858171e-06   2.9122722194e+00   1.0011766831e+00   1.0000000000e+00   
327     4.5151518442e-06   2.9964260815e+00   1.0004015252e+00   1.0000000000e+00   
328     4.5152054440e-06   3.0604883702e+00   1.0002280857e+00   1.0000000000e+00   
329     4.5153126437e-06   3.1731308476e+00   1.0001071979e+00   1.0000000000e+00   
330     4.5154198433e-06   3.2716784881e+00   1.0000517679e+00   1.0000000000e+00   
331     4.5155270429e-06   3.3575142179e+00   1.0000251152e+00   1.0000000000e+00   
332     4.5156342426e-06   3.4319896407e+00   1.0000122126e+00   1.0000000000e+00   
333     4.5157414422e-06   3.4963927126e+00   1.0000059595e+00   1.0000000000e+00   
334     4.5158486418e-06   3.5519256351e+00   1.0000029269e+00   1.0000000000e+00   
335     4.5160630411e-06   3.6356115208e+00   1.0000009789e+00   1.0000000000e+00   
336     4.5162774403e-06   3.6982862205e+00   1.0000003478e+00   1.0000000000e+00   
337     4.5164918396e-06   3.7450148047e+00   1.0000001384e+00   1.0000000000e+00   
338     4.5167062389e-06   3.7797396546e+00   1.0000000654e+00   1.0000000000e+00   
339     4.5169206381e-06   3.8054819419e+00   1.0000000373e+00   1.0000000000e+00   
340     4.5173494366e-06   3.8356988062e+00   1.0000000191e+00   1.0000000000e+00   
341     4.5177782352e-06   3.8533800336e+00   1.0000000109e+00   1.0000000000e+00   
342     4.5182070337e-06   3.8637083125e+00   1.0000000064e+00   1.0000000000e+00   
343     4.5190646307e-06   3.8722167377e+00   1.0000000027e+00   1.0000000000e+00   
344     4.5199222278e-06   3.8757176970e+00   1.0000000011e+00   1.0000000000e+00   
345     4.5216374218e-06   3.8775303467e+00   1.0000000003e+00   1.0000000000e+00   
346     4.5250678100e-06   3.8780692189e+00   1.0000000000e+00   1.0000000000e+00   
347     4.5319285863e-06   3.8781557420e+00   1.0000000000e+00   1.0000000000e+00   
348     4.5456501389e-06   3.8781629826e+00   1.0000000000e+00   1.0000000000e+00   
349     4.5730932441e-06   3.8781632878e+00   1.0000000000e+00   1.0000000000e+00   
350     4.6279794545e-06   3.8781632943e+00   1.0000000000e+00   1.0000000000e+00   
351     4.7377518754e-06   3.8781632944e+00   1.0000000000e+00   1.0000000000e+00   
352     4.9572967171e-06   3.8781632944e+00   1.0000000000e+00   1.0000000000e+00   
353     5.2582967171e-06   3.8781632944e+00   1.0000000000e+00   1.0000000000e+00   
354     5.5592967171e-06   3.8781632944e+00   1.0000000000e+00   1.0000000000e+00   
355     5.8602967171e-06   3.8781632944e+00   1.0000000000e+00   1.0000000000e+00   
356     6.0150000000e-06   3.8781632944e+00   1.0000000000e+00   1.0000000000e+00   
357     6.0150250000e-06   3.8781652490e+00   1.0190753183e+00   1.0250000000e+00   
358     6.0150488872e-06   3.8781635996e+00   1.0415389274e+00   1.0488871951e+00   
359     6.0150695433e-06   3.8781611315e+00   1.0618325714e+00   1.0695432567e+00   
360     6.0151108554e-06   3.8781568351e+00   1.1029829944e+00   1.1108553799e+00   
361     6.0151934796e-06   3.8781526768e+00   1.1855465997e+00   1.1934796264e+00   
362     6.0153587281e-06   3.8781514855e+00   1.3508204905e+00   1.3587281193e+00   
363     6.0156892251e-06   3.8782167657e+00   1.6794072261e+00   1.6892251051e+00   
364     6.0158047105e-06   3.8782945154e+00   1.7905455680e+00   1.8047104764e+00   
365     6.0159201958e-06   3.8784580119e+00   1.9031368174e+00   1.9201958477e+00   
366     6.0160143494e-06   3.8786404663e+00   1.9951161007e+00   2.0143493943e+00   
367     6.0161085029e-06   3.8788001901e+00   2.0871462332e+00   2.1085029410e+00   
368     6.0161833771e-06   3.8788321488e+00   2.1602700326e+00   2.1833771433e+00   
369     6.0162457475e-06   3.8787248096e+00   2.2211649045e+00   2.2457475112e+00   
370     6.0162961463e-06   3.8785031044e+00   2.2695579513e+00   2.2961462874e+00   
371     6.0163376063e-06   3.8781900630e+00   2.3086708788e+00   2.3376062832e+00   
372     6.0163720443e-06   3.8778090777e+00   2.3410151455e+00   2.3720442977e+00   
373     6.0164008282e-06   3.8773820676e+00   2.3680896199e+00   2.4008281543e+00   
374     6.0164244841e-06   3.8769474801e+00   2.3904368201e+00   2.4244840602e+00   
375     6.0164433669e-06   3.8765552805e+00   2.4083932057e+00   2.4433668691e+00   
376     6.0164581197e-06   3.8762469910e+00   2.4225416983e+00   2.4581196953e+00   
377     6.0164695824e-06   3.8760477057e+00   2.4336305454e+00   2.4695823992e+00   
378     6.0164785076e-06   3.8759754996e+00   2.4423019612e+00   2.4785076277e+00   
379     6.0164854397e-06   3.8760431554e+00   2.4490004850e+00   2.4854396844e+00   
380     6.0164908520e-06   3.8762237127e+00   2.4542137055e+00   2.4908519581e+00   
381     6.0164954245e-06   3.8764707213e+00   2.4586894976e+00   2.4954245388e+00   
382     6.0164999971e-06   3.8767842168e+00   2.4632804477e+00   2.4999971194e+00   
383     6.0165045697e-06   3.8771275541e+00   2.4679758287e+00   2.5045697001e+00   
384     6.0165091423e-06   3.8774583662e+00   2.4727513403e+00   2.5091422807e+00   
385     6.0165137149e-06   3.8777261465e+00   2.4775753156e+00   2.5137148613e+00   
386     6.0165182874e-06   3.8779013538e+00   2.4823559731e+00   2.5182874420e+00   
387     6.0165274326e-06   3.8768378178e+00   2.4912793780e+00   2.5274326032e+00   
388     6.0165365778e-06   3.8714173106e+00   2.5002526352e+00   2.5365777645e+00   
389     6.0165457229e-06   3.8592944369e+00   2.5104108079e+00   2.5457229258e+00   
390     6.0165522214e-06   3.8465806138e+00   2.5180372924e+00   2.5522214396e+00   
391     6.0165587200e-06   3.8292690314e+00   2.5261603313e+00   2.5587199533e+00   
392     6.0165652185e-06   3.8069622309e+00   2.5346255478e+00   2.5652184671e+00   
393     6.0165717170e-06   3.7793535262e+00   2.5432543266e+00   2.5717169809e+00   
394     6.0165782155e-06   3.7462193276e+00   2.5518876691e+00   2.5782154947e+00   
395     6.0165847140e-06   3.7074074771e+00   2.5604092514e+00   2.5847140085e+00   
396     6.0165912125e-06   3.6628245296e+00   2.5687476371e+00   2.5912125223e+00   
397     6.0165977110e-06   3.6124254814e+00   2.5768683304e+00   2.5977110360e+00   
398     6.0166042095e-06   3.5562065340e+00   2.5847631401e+00   2.6042095498e+00   
399     6.0166107081e-06   3.4942005802e+00   2.5924405495e+00   2.6107080636e+00   
400     6.0166172066e-06   3.4264748446e+00   2.5999185751e+00   2.6172065774e+00   
401     6.0166302036e-06   3.2691079390e+00   2.6142608321e+00   2.6302036050e+00   
402     6.0166432006e-06   3.0911869397e+00   2.6281620918e+00   2.6432006325e+00   
403     6.0166561977e-06   2.8946061504e+00   2.6417632437e+00   2.6561976601e+00   
404     6.0166691947e-06   2.6822167003e+00   2.6551742554e+00   2.6691946877e+00   
405     6.0166821917e-06   2.4597582754e+00   2.6684710853e+00   2.6821917152e+00   
406     6.0166951887e-06   2.2405397239e+00   2.6816646396e+00   2.6951887428e+00   
407     6.0167081858e-06   2.0375874325e+00   2.6947369876e+00   2.7081857704e+00   
408     6.0167211828e-06   1.8566193547e+00   2.7078119949e+00   2.7211827979e+00   
409     6.0167326614e-06   1.7156083649e+00   2.7194017486e+00   2.7326613634e+00   
410     6.0167441399e-06   1.5933977926e+00   2.7310118938e+00   2.7441399288e+00   
411     6.0167536515e-06   1.5046941157e+00   2.7406294568e+00   2.7536515422e+00   
412     6.0167631632e-06   1.4277047754e+00   2.7502317842e+00   2.7631631556e+00   
413     6.0167726748e-06   1.3614129975e+00   2.7598141109e+00   2.7726747689e+00   
414     6.0167821864e-06   1.3047128121e+00   2.7693767599e+00   2.7821863823e+00   
415     6.0167916980e-06   1.2564852722e+00   2.7789226374e+00   2.7916979957e+00   
416     6.0168012096e-06   1.2156516685e+00   2.7884556434e+00   2.8012096091e+00   
417     6.0168107212e-06   1.1812073331e+00   2.7979797333e+00   2.8107212225e+00   
418     6.0168202328e-06   1.1522403042e+00   2.8074984203e+00   2.8202328358e+00   
419     6.0168297444e-06   1.1279389385e+00   2.8170145688e+00   2.8297444492e+00   
420     6.0168392561e-06   1.1075917790e+00   2.8265304297e+00   2.8392560626e+00   
421     6.0168487677e-06   1.0905815122e+00   2.8360481521e+00   2.8487676760e+00   
422     6.0168582793e-06   1.0763726419e+00   2.8455716329e+00   2.8582792894e+00   
423     6.0168677909e-06   1.0644983828e+00   2.8551059977e+00   2.8677909027e+00   
424     6.0168773025e-06   1.0545710451e+00   2.8646420314e+00   2.8773025161e+00   
425     6.0168868141e-06   1.0462766821e+00   2.8741671543e+00   2.8868141295e+00   
426     6.0168963257e-06   1.0393458451e+00   2.8836857966e+00   2.8963257429e+00   
427     6.0169058374e-06   1.0335486078e+00   2.8932048740e+00   2.9058373563e+00   
428     6.0169153490e-06   1.0286923501e+00   2.9027274829e+00   2.9153489696e+00   
429     6.0169248606e-06   1.0246169152e+00   2.9122540975e+00   2.9248605830e+00   
430     6.0169438838e-06   1.0186832872e+00   2.9313158841e+00   2.9438838098e+00   
431     6.0169629070e-06   1.0143292182e+00   2.9503827933e+00   2.9629070365e+00   
432     6.0169819303e-06   1.0111055033e+00   2.9694510899e+00   2.9819302633e+00   
433     6.0170009535e-06   1.0086951644e+00   2.9885183036e+00   3.0009534901e+00   
434     6.0170199767e-06   1.0068741355e+00   3.0075830389e+00   3.0199767168e+00   
435     6.0170580232e-06   1.0046002749e+00   3.0456961710e+00   3.0580231703e+00   
436     6.0170960696e-06   1.0031404973e+00   3.0837996883e+00   3.0960696239e+00   
437     6.0171341161e-06   1.0021790681e+00   3.1218941508e+00   3.1341160774e+00   
438     6.0172102090e-06   1.0011893176e+00   3.1980498232e+00   3.2102089844e+00   
439     6.0172863019e-06   1.0006613059e+00   3.2741933560e+00   3.2863018914e+00   
440     6.0173623948e-06   1.0003724035e+00   3.3503261512e+00   3.3623947985e+00   
441     6.0175145806e-06   1.0001482195e+00   3.5025589570e+00   3.5145806126e+00   
442     6.0176667664e-06   1.0000599725e+00   3.6547870706e+00   3.6667664266e+00   
443     6.0178189522e-06   1.0000248074e+00   3.8070068308e+00   3.8189522407e+00   
444     6.0179711381e-06   1.0000106513e+00   3.9592204132e+00   3.9711380548e+00   
445     6.0181233239e-06   1.0000048893e+00   4.1114298218e+00   4.1233238689e+00   
446     6.0184276955e-06   1.0000017474e+00   4.4158323287e+00   4.4276954970e+00   
447     6.0187320671e-06   1.0000010054e+00   4.7202392870e+00   4.7320671252e+00   
448     6.0190364388e-06   1.0000008188e+00   5.0246458654e+00   5.0364387533e+00   
449     6.0193408104e-06   1.0000008348e+00   5.3290582502e+00   5.3408103815e+00   
450     6.0196451820e-06   1.0000008233e+00   5.6340699500e+00   5.6451820096e+00   
451     6.0199495536e-06   1.0000003767e+00   5.9386955676e+00   5.9495536378e+00   
452     6.0200000000e-06   1.0000003036e+00   5.9891137816e+00   6.0000000000e+00   
453     6.0203043716e-06   9.9999966037e-01   5.9995928226e+00   6.0000000000e+00   
454     6.0209131149e-06   1.0000001822e+00   5.9999918756e+00   6.0000000000e+00   
455     6.0213693336e-06   1.0000000624e+00   5.9999997788e+00   6.0000000000e+00   
456     6.0222817710e-06   1.0000000094e+00   5.9999999968e+00   6.0000000000e+00   
457     6.0241066458e-06   1.0000000023e+00   6.0000000000e+00   6.0000000000e+00   
458     6.0277563954e-06   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
459     6.0350558946e-06   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
460     6.0496548931e-06   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
461     6.0788528899e-06   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
462     6.1372488837e-06   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
463     6.2540408712e-06   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
464     6.4876248462e-06   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
465     6.7886248462e-06   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
466     7.0896248462e-06   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
467     7.3906248462e-06   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
468     7.5200000000e-06   1.0000000019e+00   6.0000000000e+00   6.0000000000e+00   
469     7.5200250000e-06   9.9999568338e-01   5.9824353064e+00   5.9750000000e+00   
470     7.5200750000e-06   9.9999743133e-01   5.9352137251e+00   5.9250000000e+00   
471     7.5201250000e-06   9.9999969153e-01   5.8857441076e+00   5.8750000000e+00   
472     7.5202250000e-06   1.0000007915e+00   5.7858446486e+00   5.7750000000e+00   
473     7.5204250000e-06   1.0000005159e+00   5.5858263717e+00   5.5750000000e+00   
474     7.5208250000e-06   1.0000002980e+00   5.1863338778e+00   5.1750000000e+00   
475     7.5212250000e-06   1.0000007155e+00   4.7867602169e+00   4.7750000000e+00   
476     7.5215490259e-06   1.0000008263e+00   4.4627874673e+00   4.4509740851e+00   
477     7.5218730518e-06   1.0000007725e+00   4.1387988068e+00   4.1269481702e+00   
478     7.5221970777e-06   1.0000008157e+00   3.8148139709e+00   3.8029222553e+00   
479     7.5225211037e-06   1.0000010144e+00   3.4908413124e+00   3.4788963404e+00   
480     7.5228451296e-06   1.0000014962e+00   3.1668955802e+00   3.1548704255e+00   
481     7.5231046020e-06   1.0000026819e+00   2.9075433561e+00   2.8953980486e+00   
482     7.5233092727e-06   1.0000048501e+00   2.7030426049e+00   2.6907272750e+00   
483     7.5234644248e-06   1.0000087816e+00   2.5481205375e+00   2.5355751812e+00   
484     7.5235813673e-06   1.0000155261e+00   2.4314686094e+00   2.4186326746e+00   
485     7.5236692843e-06   1.0000267924e+00   2.3438877502e+00   2.3307156635e+00   
486     7.5237353773e-06   1.0000453109e+00   2.2781421162e+00   2.2646227186e+00   
487     7.5237848186e-06   1.0000749788e+00   2.2290446611e+00   2.2151814176e+00   
488     7.5238216732e-06   1.0001186833e+00   2.1926320870e+00   2.1783267653e+00   
489     7.5238497199e-06   1.0001740555e+00   2.1652607751e+00   2.1502800506e+00   
490     7.5238724236e-06   1.0002322742e+00   2.1434460536e+00   2.1275764092e+00   
491     7.5238924620e-06   1.0002757865e+00   2.1244159838e+00   2.1075380080e+00   
492     7.5239125004e-06   1.0002575389e+00   2.1053362495e+00   2.0874996069e+00   
493     7.5239325388e-06   1.0000425270e+00   2.0859430767e+00   2.0674612058e+00   
494     7.5239525772e-06   9.9939306818e-01   2.0666174672e+00   2.0474228047e+00   
495     7.5239726156e-06   9.9820342987e-01   2.0473757321e+00   2.0273844035e+00   
496     7.5239926540e-06   9.9641531020e-01   2.0280947933e+00   2.0073460024e+00   
497     7.5240126924e-06   9.9403491920e-01   2.0087352146e+00   1.9873076013e+00   
498     7.5240327308e-06   9.9107818252e-01   1.9892910622e+00   1.9672692002e+00   
499     7.5240527692e-06   9.8752963713e-01   1.9697773900e+00   1.9472307991e+00   
500     7.5240728076e-06   9.8345319036e-01   1.9502890523e+00   1.9271923979e+00   
501     7.5240928460e-06   9.7959545834e-01   1.9307258767e+00   1.9071539968e+00   
502     7.5241128844e-06   9.7633194600e-01   1.9112154275e+00   1.8871155957e+00   
503     7.5241297020e-06   9.7434494244e-01   1.8947266831e+00   1.8702979843e+00   
504     7.5241465196e-06   9.7379730121e-01   1.8779153376e+00   1.8534803730e+00   
505     7.5241599378e-06   9.7472395321e-01   1.8644070246e+00   1.8400621500e+00   
506     7.5241733561e-06   9.7743501823e-01   1.8508828237e+00   1.8266439271e+00   
507     7.5241852389e-06   9.8171426093e-01   1.8389648601e+00   1.8147611204e+00   
508     7.5241971217e-06   9.8918628133e-01   1.8273027961e+00   1.8028783137e+00   
509     7.5242018762e-06   9.9338933451e-01   1.8226785547e+00   1.7981238130e+00   
510     7.5242066307e-06   9.9968374430e-01   1.8178424899e+00   1.7933693124e+00   
511     7.5242105547e-06   1.0076382724e+00   1.8133864555e+00   1.7894452828e+00   
512     7.5242132365e-06   1.0137089785e+00   1.8105325095e+00   1.7867634997e+00   
513     7.5242159183e-06   1.0201875138e+00   1.8079931498e+00   1.7840817167e+00   
514     7.5242186001e-06   1.0270114985e+00   1.8057158706e+00   1.7813999336e+00   
515     7.5242212818e-06   1.0341273334e+00   1.8036354993e+00   1.7787181506e+00   
516     7.5242239636e-06   1.0414875857e+00   1.8016885523e+00   1.7760363675e+00   
517     7.5242266454e-06   1.0490506087e+00   1.7998195890e+00   1.7733545844e+00   
518     7.5242293272e-06   1.0567802486e+00   1.7979835350e+00   1.7706728014e+00   
519     7.5242320090e-06   1.0646454676e+00   1.7961458066e+00   1.7679910183e+00   
520     7.5242346908e-06   1.0726198854e+00   1.7942813213e+00   1.7653092352e+00   
521     7.5242373725e-06   1.0806812753e+00   1.7923730322e+00   1.7626274522e+00   
522     7.5242400543e-06   1.0888110494e+00   1.7904103566e+00   1.7599456691e+00   
523     7.5242427361e-06   1.0969937620e+00   1.7883876948e+00   1.7572638861e+00   
524     7.5242454179e-06   1.1052166467e+00   1.7863031360e+00   1.7545821030e+00   
525     7.5242480997e-06   1.1134692003e+00   1.7841573817e+00   1.7519003199e+00   
526     7.5242507815e-06   1.1217428138e+00   1.7819528870e+00   1.7492185369e+00   
527     7.5242561450e-06   1.1383251295e+00   1.7773390897e+00   1.7438549707e+00   
528     7.5242615086e-06   1.1549119811e+00   1.7725566179e+00   1.7384914046e+00   
