Index        TIME             V(1S)            V(1)             V(2S)            V(2)             V(3S)            V(3)             V(4S)            V(4)
167     1.04844347e-08   2.00000000e+00   1.00000000e-03   1.19220995e+00   2.00000000e-03   1.33842790e+00   3.00000000e-03   1.77802396e-01   4.00000000e-03   
168     1.05126812e-08   2.00000000e+00   1.00000000e-03   1.18574648e+00   2.00000000e-03   1.33868415e+00   3.00000000e-03   2.11295901e-01   4.00000000e-03   
169     1.05409277e-08   2.00000000e+00   1.00000000e-03   1.17922162e+00   2.00000000e-03   1.33893927e+00   3.00000000e-03   2.44562551e-01   4.00000000e-03   
170     1.05691741e-08   2.00000000e+00   1.00000000e-03   1.17263563e+00   2.00000000e-03   1.33919323e+00   3.00000000e-03   2.77591736e-01   4.00000000e-03   
171     1.06256671e-08   2.00000000e+00   1.00000000e-03   1.15928117e+00   2.00000000e-03   1.33969776e+00   3.00000000e-03   3.42895656e-01   4.00000000e-03   
172     1.06821600e-08   2.00000000e+00   1.00000000e-03   1.14568504e+00   2.00000000e-03   1.34019774e+00   3.00000000e-03   4.07124363e-01   4.00000000e-03   
173     1.07386529e-08   2.00000000e+00   1.00000000e-03   1.13184922e+00   2.00000000e-03   1.34069321e+00   3.00000000e-03   4.70195932e-01   4.00000000e-03   
174     1.07951459e-08   2.00000000e+00   1.00000000e-03   1.11777572e+00   2.00000000e-03   1.34118418e+00   3.00000000e-03   5.32029912e-01   4.00000000e-03   
175     1.08516388e-08   2.00000000e+00   1.00000000e-03   1.10346661e+00   2.00000000e-03   1.34167069e+00   3.00000000e-03   5.92547434e-01   4.00000000e-03   
176     1.09081317e-08   2.00000000e+00   1.00000000e-03   1.08892395e+00   2.00000000e-03   1.34215274e+00   3.00000000e-03   6.51671305e-01   4.00000000e-03   
177     1.09646247e-08   2.00000000e+00   1.00000000e-03   1.07414987e+00   2.00000000e-03   1.34263037e+00   3.00000000e-03   7.09326112e-01   4.00000000e-03   
178     1.10211176e-08   2.00000000e+00   1.00000000e-03   1.05914652e+00   2.00000000e-03   1.34310358e+00   3.00000000e-03   7.65438317e-01   4.00000000e-03   
179     1.10776106e-08   2.00000000e+00   1.00000000e-03   1.04391609e+00   2.00000000e-03   1.34357242e+00   3.00000000e-03   8.19936347e-01   4.00000000e-03   
180     1.11341035e-08   2.00000000e+00   1.00000000e-03   1.02846079e+00   2.00000000e-03   1.34403689e+00   3.00000000e-03   8.72750690e-01   4.00000000e-03   
181     1.11905964e-08   2.00000000e+00   1.00000000e-03   1.01278288e+00   2.00000000e-03   1.34449702e+00   3.00000000e-03   9.23813984e-01   4.00000000e-03   
182     1.12470894e-08   2.00000000e+00   1.00000000e-03   9.96884635e-01   2.00000000e-03   1.34495282e+00   3.00000000e-03   9.73061096e-01   4.00000000e-03   
183     1.13035823e-08   2.00000000e+00   1.00000000e-03   9.80768374e-01   2.00000000e-03   1.34540433e+00   3.00000000e-03   1.02042921e+00   4.00000000e-03   
184     1.13600752e-08   2.00000000e+00   1.00000000e-03   9.64436443e-01   2.00000000e-03   1.34585156e+00   3.00000000e-03   1.06585792e+00   4.00000000e-03   
185     1.14165682e-08   2.00000000e+00   1.00000000e-03   9.47891222e-01   2.00000000e-03   1.34629453e+00   3.00000000e-03   1.10928928e+00   4.00000000e-03   
186     1.14730611e-08   2.00000000e+00   1.00000000e-03   9.31135121e-01   2.00000000e-03   1.34673326e+00   3.00000000e-03   1.15066788e+00   4.00000000e-03   
187     1.15295540e-08   2.00000000e+00   1.00000000e-03   9.14170580e-01   2.00000000e-03   1.34716778e+00   3.00000000e-03   1.18994096e+00   4.00000000e-03   
188     1.15860470e-08   2.00000000e+00   1.00000000e-03   8.97000069e-01   2.00000000e-03   1.34759810e+00   3.00000000e-03   1.22705843e+00   4.00000000e-03   
189     1.16425399e-08   2.00000000e+00   1.00000000e-03   8.79626090e-01   2.00000000e-03   1.34802424e+00   3.00000000e-03   1.26197295e+00   4.00000000e-03   
190     1.16990328e-08   2.00000000e+00   1.00000000e-03   8.62051173e-01   2.00000000e-03   1.34844623e+00   3.00000000e-03   1.29463998e+00   4.00000000e-03   
191     1.17555258e-08   2.00000000e+00   1.00000000e-03   8.44277878e-01   2.00000000e-03   1.34886409e+00   3.00000000e-03   1.32501786e+00   4.00000000e-03   
192     1.18120187e-08   2.00000000e+00   1.00000000e-03   8.26308793e-01   2.00000000e-03   1.34927783e+00   3.00000000e-03   1.35306785e+00   4.00000000e-03   
193     1.18685116e-08   2.00000000e+00   1.00000000e-03   8.08146536e-01   2.00000000e-03   1.34968748e+00   3.00000000e-03   1.37875418e+00   4.00000000e-03   
194     1.19250046e-08   2.00000000e+00   1.00000000e-03   7.89793751e-01   2.00000000e-03   1.35009305e+00   3.00000000e-03   1.40204409e+00   4.00000000e-03   
195     1.19814975e-08   2.00000000e+00   1.00000000e-03   7.71253112e-01   2.00000000e-03   1.35049457e+00   3.00000000e-03   1.42290787e+00   4.00000000e-03   
196     1.20379904e-08   2.00000000e+00   1.00000000e-03   7.52527320e-01   2.00000000e-03   1.35089206e+00   3.00000000e-03   1.44131892e+00   4.00000000e-03   
197     1.20944834e-08   2.00000000e+00   1.00000000e-03   7.33619101e-01   2.00000000e-03   1.35128554e+00   3.00000000e-03   1.45725376e+00   4.00000000e-03   
198     1.21509763e-08   2.00000000e+00   1.00000000e-03   7.14531210e-01   2.00000000e-03   1.35167502e+00   3.00000000e-03   1.47069207e+00   4.00000000e-03   
199     1.22074692e-08   2.00000000e+00   1.00000000e-03   6.95266426e-01   2.00000000e-03   1.35206052e+00   3.00000000e-03   1.48161671e+00   4.00000000e-03   
200     1.22639622e-08   2.00000000e+00   1.00000000e-03   6.75827555e-01   2.00000000e-03   1.35244208e+00   3.00000000e-03   1.49001377e+00   4.00000000e-03   
201     1.23204551e-08   2.00000000e+00   1.00000000e-03   6.56217430e-01   2.00000000e-03   1.35281969e+00   3.00000000e-03   1.49587252e+00   4.00000000e-03   
202     1.23769480e-08   2.00000000e+00   1.00000000e-03   6.36438905e-01   2.00000000e-03   1.35319340e+00   3.00000000e-03   1.49918551e+00   4.00000000e-03   
203     1.24334410e-08   2.00000000e+00   1.00000000e-03   6.16494861e-01   2.00000000e-03   1.35356320e+00   3.00000000e-03   1.49994851e+00   4.00000000e-03   
204     1.24899339e-08   2.00000000e+00   1.00000000e-03   5.96388204e-01   2.00000000e-03   1.35392913e+00   3.00000000e-03   1.49816055e+00   4.00000000e-03   
205     1.25464269e-08   2.00000000e+00   1.00000000e-03   5.76121861e-01   2.00000000e-03   1.35429121e+00   3.00000000e-03   1.49382394e+00   4.00000000e-03   
206     1.26029198e-08   2.00000000e+00   1.00000000e-03   5.55698785e-01   2.00000000e-03   1.35464944e+00   3.00000000e-03   1.48694419e+00   4.00000000e-03   
207     1.26594127e-08   2.00000000e+00   1.00000000e-03   5.35121950e-01   2.00000000e-03   1.35500386e+00   3.00000000e-03   1.47753009e+00   4.00000000e-03   
208     1.27159057e-08   2.00000000e+00   1.00000000e-03   5.14394353e-01   2.00000000e-03   1.35535447e+00   3.00000000e-03   1.46559366e+00   4.00000000e-03   
209     1.27723986e-08   2.00000000e+00   1.00000000e-03   4.93519012e-01   2.00000000e-03   1.35570131e+00   3.00000000e-03   1.45115012e+00   4.00000000e-03   
210     1.28288915e-08   2.00000000e+00   1.00000000e-03   4.72498969e-01   2.00000000e-03   1.35604438e+00   3.00000000e-03   1.43421791e+00   4.00000000e-03   
211     1.28853845e-08   2.00000000e+00   1.00000000e-03   4.51337285e-01   2.00000000e-03   1.35638371e+00   3.00000000e-03   1.41481862e+00   4.00000000e-03   
212     1.29418774e-08   2.00000000e+00   1.00000000e-03   4.30037041e-01   2.00000000e-03   1.35671932e+00   3.00000000e-03   1.39297701e+00   4.00000000e-03   
213     1.29983703e-08   2.00000000e+00   1.00000000e-03   4.08601341e-01   2.00000000e-03   1.35705121e+00   3.00000000e-03   1.36872095e+00   4.00000000e-03   
214     1.30548633e-08   2.00000000e+00   1.00000000e-03   3.87033306e-01   2.00000000e-03   1.35737942e+00   3.00000000e-03   1.34208137e+00   4.00000000e-03   
215     1.31113562e-08   2.00000000e+00   1.00000000e-03   3.65336077e-01   2.00000000e-03   1.35770397e+00   3.00000000e-03   1.31309226e+00   4.00000000e-03   
216     1.31678491e-08   2.00000000e+00   1.00000000e-03   3.43512815e-01   2.00000000e-03   1.35802486e+00   3.00000000e-03   1.28179060e+00   4.00000000e-03   
217     1.32243421e-08   2.00000000e+00   1.00000000e-03   3.21566699e-01   2.00000000e-03   1.35834212e+00   3.00000000e-03   1.24821632e+00   4.00000000e-03   
218     1.32808350e-08   2.00000000e+00   1.00000000e-03   2.99500924e-01   2.00000000e-03   1.35865576e+00   3.00000000e-03   1.21241225e+00   4.00000000e-03   
219     1.33373279e-08   2.00000000e+00   1.00000000e-03   2.77318704e-01   2.00000000e-03   1.35896581e+00   3.00000000e-03   1.17442406e+00   4.00000000e-03   
220     1.33938209e-08   2.00000000e+00   1.00000000e-03   2.55023270e-01   2.00000000e-03   1.35927228e+00   3.00000000e-03   1.13430022e+00   4.00000000e-03   
221     1.34503138e-08   2.00000000e+00   1.00000000e-03   2.32617870e-01   2.00000000e-03   1.35957519e+00   3.00000000e-03   1.09209190e+00   4.00000000e-03   
222     1.35000000e-08   2.00000000e+00   1.00000000e-03   2.12823756e-01   2.00000000e-03   1.35983867e+00   3.00000000e-03   1.05328897e+00   4.00000000e-03   
223     1.35200000e-08   1.99550000e+00   1.00000000e-03   2.04833310e-01   2.00000000e-03   1.35994396e+00   3.00000000e-03   1.03723497e+00   4.00000000e-03   
224     1.35400000e-08   1.99100000e+00   1.00000000e-03   1.96829998e-01   2.00000000e-03   1.36004881e+00   3.00000000e-03   1.02093520e+00   4.00000000e-03   
225     1.35800000e-08   1.98200000e+00   1.00000000e-03   1.80785357e-01   2.00000000e-03   1.36025718e+00   3.00000000e-03   9.87608854e-01   4.00000000e-03   
226     1.36600000e-08   1.96400000e+00   1.00000000e-03   1.48548121e-01   2.00000000e-03   1.36066867e+00   3.00000000e-03   9.18124265e-01   4.00000000e-03   
227     1.37400000e-08   1.94600000e+00   1.00000000e-03   1.16121463e-01   2.00000000e-03   1.36107319e+00   3.00000000e-03   8.45012921e-01   4.00000000e-03   
228     1.38200000e-08   1.92800000e+00   1.00000000e-03   8.35148551e-02   2.00000000e-03   1.36147079e+00   3.00000000e-03   7.68461818e-01   4.00000000e-03   
229     1.39000000e-08   1.91000000e+00   1.00000000e-03   5.07378196e-02   2.00000000e-03   1.36186151e+00   3.00000000e-03   6.88666744e-01   4.00000000e-03   
230     1.39800000e-08   1.89200000e+00   1.00000000e-03   1.77999301e-02   2.00000000e-03   1.36224542e+00   3.00000000e-03   6.05831787e-01   4.00000000e-03   
231     1.40488867e-08   1.87650049e+00   1.00000000e-03   -1.06839001e-02  2.00000000e-03   1.36257056e+00   3.00000000e-03   5.32229843e-01   4.00000000e-03   
232     1.41012775e-08   1.86471257e+00   1.00000000e-03   -3.24181112e-02  2.00000000e-03   1.36281450e+00   3.00000000e-03   4.74934981e-01   4.00000000e-03   
233     1.41452142e-08   1.85482680e+00   1.00000000e-03   -5.06904773e-02  2.00000000e-03   1.36301686e+00   3.00000000e-03   4.26058301e-01   4.00000000e-03   
234     1.41891510e-08   1.84494102e+00   1.00000000e-03   -6.90024271e-02  2.00000000e-03   1.36321720e+00   3.00000000e-03   3.76467179e-01   4.00000000e-03   
235     1.42330878e-08   1.83505525e+00   1.00000000e-03   -8.73523473e-02  2.00000000e-03   1.36341555e+00   3.00000000e-03   3.26199878e-01   4.00000000e-03   
236     1.42770246e-08   1.82516948e+00   1.00000000e-03   -1.05738621e-01  2.00000000e-03   1.36361189e+00   3.00000000e-03   2.75295181e-01   4.00000000e-03   
237     1.43209613e-08   1.81528370e+00   1.00000000e-03   -1.24159629e-01  2.00000000e-03   1.36380625e+00   3.00000000e-03   2.23792364e-01   4.00000000e-03   
238     1.43648981e-08   1.80539793e+00   1.00000000e-03   -1.42613749e-01  2.00000000e-03   1.36399862e+00   3.00000000e-03   1.71731162e-01   4.00000000e-03   
239     1.44088349e-08   1.79551216e+00   1.00000000e-03   -1.61099353e-01  2.00000000e-03   1.36418902e+00   3.00000000e-03   1.19151745e-01   4.00000000e-03   
240     1.44527716e-08   1.78562638e+00   1.00000000e-03   -1.79614814e-01  2.00000000e-03   1.36437746e+00   3.00000000e-03   6.60946779e-02   4.00000000e-03   
241     1.44967084e-08   1.77574061e+00   1.00000000e-03   -1.98158501e-01  2.00000000e-03   1.36456394e+00   3.00000000e-03   1.26008970e-02   4.00000000e-03   
242     1.45129434e-08   1.77208773e+00   1.00000000e-03   -2.05017369e-01  2.00000000e-03   1.36463235e+00   3.00000000e-03   -7.26777710e-03  4.00000000e-03   
243     1.45291784e-08   1.76843485e+00   1.00000000e-03   -2.11879785e-01  2.00000000e-03   1.36470049e+00   3.00000000e-03   -2.71883534e-02  4.00000000e-03   
244     1.45421370e-08   1.76551918e+00   1.00000000e-03   -2.17359749e-01  2.00000000e-03   1.36475469e+00   3.00000000e-03   -4.31244876e-02  4.00000000e-03   
245     1.45550955e-08   1.76260351e+00   1.00000000e-03   -2.22841879e-01  2.00000000e-03   1.36480873e+00   3.00000000e-03   -5.90912820e-02  4.00000000e-03   
246     1.45810126e-08   1.75677217e+00   1.00000000e-03   -2.33812469e-01  2.00000000e-03   1.36491629e+00   3.00000000e-03   -9.11125633e-02  4.00000000e-03   
247     1.46069297e-08   1.75094083e+00   1.00000000e-03   -2.44791219e-01  2.00000000e-03   1.36502318e+00   3.00000000e-03   -1.23243600e-01  4.00000000e-03   
248     1.46328467e-08   1.74510949e+00   1.00000000e-03   -2.55777792e-01  2.00000000e-03   1.36512939e+00   3.00000000e-03   -1.55475768e-01  4.00000000e-03   
249     1.46846809e-08   1.73344681e+00   1.00000000e-03   -2.77773060e-01  2.00000000e-03   1.36533981e+00   3.00000000e-03   -2.20208855e-01  4.00000000e-03   
250     1.47365150e-08   1.72178412e+00   1.00000000e-03   -2.99795576e-01  2.00000000e-03   1.36554757e+00   3.00000000e-03   -2.85242316e-01  4.00000000e-03   
251     1.47883491e-08   1.71012144e+00   1.00000000e-03   -3.21842641e-01  2.00000000e-03   1.36575267e+00   3.00000000e-03   -3.50506321e-01  4.00000000e-03   
252     1.48920174e-08   1.68679608e+00   1.00000000e-03   -3.65999598e-01  2.00000000e-03   1.36615495e+00   3.00000000e-03   -4.81445475e-01  4.00000000e-03   
253     1.49956857e-08   1.66347071e+00   1.00000000e-03   -4.10222276e-01  2.00000000e-03   1.36654675e+00   3.00000000e-03   -6.12464081e-01  4.00000000e-03   
254     1.52030223e-08   1.61681999e+00   1.00000000e-03   -4.98778015e-01  2.00000000e-03   1.36729935e+00   3.00000000e-03   -8.72491434e-01  4.00000000e-03   
255     1.54103588e-08   1.57016926e+00   1.00000000e-03   -5.87336150e-01  2.00000000e-03   1.36801122e+00   3.00000000e-03   -1.12612717e+00  4.00000000e-03   
256     1.55636454e-08   1.53567978e+00   1.00000000e-03   -6.52707862e-01  2.00000000e-03   1.36851180e+00   3.00000000e-03   -1.30697281e+00  4.00000000e-03   
257     1.57002847e-08   1.50493595e+00   1.00000000e-03   -7.10844136e-01  2.00000000e-03   1.36893985e+00   3.00000000e-03   -1.46184465e+00  4.00000000e-03   
258     1.58369239e-08   1.47419212e+00   1.00000000e-03   -7.68800771e-01  2.00000000e-03   1.36935101e+00   3.00000000e-03   -1.60954341e+00  4.00000000e-03   
259     1.59735631e-08   1.44344829e+00   1.00000000e-03   -8.26528389e-01  2.00000000e-03   1.36974549e+00   3.00000000e-03   -1.74896773e+00  4.00000000e-03   
260     1.60940180e-08   1.41634595e+00   1.00000000e-03   -8.77189275e-01  2.00000000e-03   1.37007959e+00   3.00000000e-03   -1.86418560e+00  4.00000000e-03   
261     1.62144728e-08   1.38924361e+00   1.00000000e-03   -9.27600413e-01  2.00000000e-03   1.37040102e+00   3.00000000e-03   -1.97149637e+00  4.00000000e-03   
262     1.63349277e-08   1.36214127e+00   1.00000000e-03   -9.77728426e-01  2.00000000e-03   1.37070994e+00   3.00000000e-03   -2.07027811e+00  4.00000000e-03   
263     1.64553825e-08   1.33503893e+00   1.00000000e-03   -1.02754012e+00  2.00000000e-03   1.37100649e+00   3.00000000e-03   -2.15995834e+00  4.00000000e-03   
264     1.65758374e-08   1.30793658e+00   1.00000000e-03   -1.07700252e+00  2.00000000e-03   1.37129080e+00   3.00000000e-03   -2.24001732e+00  4.00000000e-03   
265     1.66962923e-08   1.28083424e+00   1.00000000e-03   -1.12608286e+00  2.00000000e-03   1.37156301e+00   3.00000000e-03   -2.30999111e+00  4.00000000e-03   
266     1.68167471e-08   1.25373190e+00   1.00000000e-03   -1.17474866e+00  2.00000000e-03   1.37182326e+00   3.00000000e-03   -2.36947420e+00  4.00000000e-03   
267     1.69372020e-08   1.22662956e+00   1.00000000e-03   -1.22296769e+00  2.00000000e-03   1.37207168e+00   3.00000000e-03   -2.41812191e+00  4.00000000e-03   
268     1.70576568e-08   1.19952722e+00   1.00000000e-03   -1.27070802e+00  2.00000000e-03   1.37230840e+00   3.00000000e-03   -2.45565235e+00  4.00000000e-03   
269     1.71781117e-08   1.17242488e+00   1.00000000e-03   -1.31793804e+00  2.00000000e-03   1.37253357e+00   3.00000000e-03   -2.48184807e+00  4.00000000e-03   
270     1.72985665e-08   1.14532253e+00   1.00000000e-03   -1.36462648e+00  2.00000000e-03   1.37274730e+00   3.00000000e-03   -2.49655734e+00  4.00000000e-03   
271     1.74190214e-08   1.11822019e+00   1.00000000e-03   -1.41074243e+00  2.00000000e-03   1.37294974e+00   3.00000000e-03   -2.49969496e+00  4.00000000e-03   
272     1.75000000e-08   1.10000000e+00   1.00000000e-03   -1.44140786e+00  2.00000000e-03   1.37307954e+00   3.00000000e-03   -2.49528791e+00  4.00000000e-03   
273     1.75650000e-08   1.10000000e+00   1.00000000e-03   -1.46581903e+00  2.00000000e-03   1.37318010e+00   3.00000000e-03   -2.48796717e+00  4.00000000e-03   
274     1.76300000e-08   1.10000000e+00   1.00000000e-03   -1.49004397e+00  2.00000000e-03   1.37327746e+00   3.00000000e-03   -2.47729027e+00  4.00000000e-03   
275     1.76950000e-08   1.10000000e+00   1.00000000e-03   -1.51407801e+00  2.00000000e-03   1.37337163e+00   3.00000000e-03   -2.46327526e+00  4.00000000e-03   
276     1.77600000e-08   1.10000000e+00   1.00000000e-03   -1.53791653e+00  2.00000000e-03   1.37346263e+00   3.00000000e-03   -2.44594579e+00  4.00000000e-03   
