Index     V(DRAIN)           V(GATE)          N(M1:IDS)     {(N(M2:IDS)-N(M1:IDS))/(V(GATE2)-V(GATE))}     N(M1:GM)      {N(M1:GM)-{(N(M2:IDS)-N(M1:IDS))/(V(GATE2)-V(GATE))}}     N(M1:VTH)       N(M1:VDSSAT)   
486     -1.60000000e-02    4.00000000e-01    1.69612034e-05    9.49880129e-05    9.49881165e-05    0.00000000e+00    2.92297292e-01    1.64805378e-01
487     -1.50000000e-02    4.00000000e-01    1.59043102e-05    8.90917555e-05    8.90918471e-05    0.00000000e+00    2.92301703e-01    1.64217135e-01
488     -1.40000000e-02    4.00000000e-01    1.48467239e-05    8.31882196e-05    8.31883081e-05    0.00000000e+00    2.92305853e-01    1.63630213e-01
489     -1.30000000e-02    4.00000000e-01    1.37885122e-05    7.72777559e-05    7.72778389e-05    0.00000000e+00    2.92309737e-01    1.63044627e-01
490     -1.20000000e-02    4.00000000e-01    1.27297401e-05    7.13607047e-05    7.13607918e-05    0.00000000e+00    2.92313351e-01    1.62460390e-01
491     -1.10000000e-02    4.00000000e-01    1.16704696e-05    6.54374558e-05    6.54375354e-05    0.00000000e+00    2.92316690e-01    1.61877515e-01
492     -1.00000000e-02    4.00000000e-01    1.06107595e-05    5.95083916e-05    5.95084575e-05    0.00000000e+00    2.92319752e-01    1.61296014e-01
493     -9.00000000e-03    4.00000000e-01    9.55066514e-06    5.35739060e-05    5.35739679e-05    0.00000000e+00    2.92322534e-01    1.60715899e-01
494     -8.00000000e-03    4.00000000e-01    8.49023846e-06    4.76344496e-05    4.76345000e-05    0.00000000e+00    2.92325031e-01    1.60137183e-01
495     -7.00000000e-03    4.00000000e-01    7.42952793e-06    4.16904746e-05    4.16905129e-05    0.00000000e+00    2.92327241e-01    1.59559878e-01
496     -6.00000000e-03    4.00000000e-01    6.36857858e-06    3.57424447e-05    3.57424919e-05    0.00000000e+00    2.92329162e-01    1.58983994e-01
497     -5.00000000e-03    4.00000000e-01    5.30743208e-06    2.97909122e-05    2.97909485e-05    0.00000000e+00    2.92330791e-01    1.58409542e-01
498     -4.00000000e-03    4.00000000e-01    4.24612701e-06    2.38363885e-05    2.38364203e-05    0.00000000e+00    2.92332126e-01    1.57836533e-01
499     -3.00000000e-03    4.00000000e-01    3.18469904e-06    1.78794533e-05    1.78794692e-05    0.00000000e+00    2.92333167e-01    1.57264976e-01
500     -2.00000000e-03    4.00000000e-01    2.12318137e-06    1.19206687e-05    1.19206787e-05    0.00000000e+00    2.92333911e-01    1.56694881e-01
501     -1.00000000e-03    4.00000000e-01    1.06160513e-06    5.96064624e-06    5.96065057e-06    0.00000000e+00    2.92334357e-01    1.56126256e-01
502      0.00000000e+00    4.00000000e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    2.92334506e-01    1.55559110e-01
503      1.00000000e-03    4.00000000e-01    1.06160513e-06    5.96064624e-06    5.96065057e-06    0.00000000e+00    2.92334357e-01    1.56126256e-01
504      2.00000000e-03    4.00000000e-01    2.12318137e-06    1.19206687e-05    1.19206787e-05    0.00000000e+00    2.92333911e-01    1.56694881e-01
505      3.00000000e-03    4.00000000e-01    3.18469904e-06    1.78794533e-05    1.78794692e-05    0.00000000e+00    2.92333167e-01    1.57264976e-01
506      4.00000000e-03    4.00000000e-01    4.24612701e-06    2.38363891e-05    2.38364203e-05    0.00000000e+00    2.92332126e-01    1.57836533e-01
507      5.00000000e-03    4.00000000e-01    5.30743208e-06    2.97909126e-05    2.97909485e-05    0.00000000e+00    2.92330791e-01    1.58409542e-01
508      6.00000000e-03    4.00000000e-01    6.36857858e-06    3.57424452e-05    3.57424919e-05    0.00000000e+00    2.92329162e-01    1.58983994e-01
509      7.00000000e-03    4.00000000e-01    7.42952793e-06    4.16904708e-05    4.16905129e-05    0.00000000e+00    2.92327241e-01    1.59559878e-01
510      8.00000000e-03    4.00000000e-01    8.49023846e-06    4.76344530e-05    4.76345000e-05    0.00000000e+00    2.92325031e-01    1.60137183e-01
511      9.00000000e-03    4.00000000e-01    9.55066514e-06    5.35739064e-05    5.35739679e-05    0.00000000e+00    2.92322534e-01    1.60715899e-01
512      1.00000000e-02    4.00000000e-01    1.06107595e-05    5.95083916e-05    5.95084575e-05    0.00000000e+00    2.92319752e-01    1.61296014e-01
513      1.10000000e-02    4.00000000e-01    1.16704696e-05    6.54374558e-05    6.54375354e-05    0.00000000e+00    2.92316690e-01    1.61877515e-01
514      1.20000000e-02    4.00000000e-01    1.27297401e-05    7.13607128e-05    7.13607918e-05    0.00000000e+00    2.92313351e-01    1.62460390e-01
515      1.30000000e-02    4.00000000e-01    1.37885122e-05    7.72777559e-05    7.72778389e-05    0.00000000e+00    2.92309737e-01    1.63044627e-01
516      1.40000000e-02    4.00000000e-01    1.48467239e-05    8.31882196e-05    8.31883081e-05    0.00000000e+00    2.92305853e-01    1.63630213e-01
517      1.50000000e-02    4.00000000e-01    1.59043102e-05    8.90917555e-05    8.90918471e-05    0.00000000e+00    2.92301703e-01    1.64217135e-01
518      1.60000000e-02    4.00000000e-01    1.69612034e-05    9.49880120e-05    9.49881165e-05    0.00000000e+00    2.92297292e-01    1.64805378e-01
519      1.70000000e-02    4.00000000e-01    1.80173330e-05    1.00876681e-04    1.00876786e-04    0.00000000e+00    2.92292622e-01    1.65394930e-01
520      1.80000000e-02    4.00000000e-01    1.90726266e-05    1.06757426e-04    1.06757532e-04    0.00000000e+00    2.92287700e-01    1.65985777e-01
521      1.90000000e-02    4.00000000e-01    2.01270097e-05    1.12629910e-04    1.12630030e-04    0.00000000e+00    2.92282530e-01    1.66577904e-01
522      2.00000000e-02    4.00000000e-01    2.11804064e-05    1.18493828e-04    1.18493955e-04    0.00000000e+00    2.92277116e-01    1.67171298e-01
523      2.10000000e-02    4.00000000e-01    2.22327397e-05    1.24348852e-04    1.24348975e-04    0.00000000e+00    2.92271464e-01    1.67765944e-01
524      2.20000000e-02    4.00000000e-01    2.32839316e-05    1.30194618e-04    1.30194746e-04    0.00000000e+00    2.92265578e-01    1.68361828e-01
525      2.30000000e-02    4.00000000e-01    2.43339041e-05    1.36030772e-04    1.36030911e-04    0.00000000e+00    2.92259464e-01    1.68958937e-01
526      2.40000000e-02    4.00000000e-01    2.53825793e-05    1.41856932e-04    1.41857094e-04    0.00000000e+00    2.92253126e-01    1.69557256e-01
527      2.50000000e-02    4.00000000e-01    2.64298795e-05    1.47672737e-04    1.47672897e-04    0.00000000e+00    2.92246570e-01    1.70156770e-01
528      2.60000000e-02    4.00000000e-01    2.74757281e-05    1.53477736e-04    1.53477896e-04    0.00000000e+00    2.92239801e-01    1.70757466e-01
529      2.70000000e-02    4.00000000e-01    2.85200500e-05    1.59271478e-04    1.59271641e-04    0.00000000e+00    2.92232823e-01    1.71359330e-01
530      2.80000000e-02    4.00000000e-01    2.95627717e-05    1.65053487e-04    1.65053649e-04    0.00000000e+00    2.92225643e-01    1.71962347e-01
531      2.90000000e-02    4.00000000e-01    3.06038217e-05    1.70823218e-04    1.70823406e-04    0.00000000e+00    2.92218265e-01    1.72566503e-01
532      3.00000000e-02    4.00000000e-01    3.16431313e-05    1.76580174e-04    1.76580363e-04    0.00000000e+00    2.92210693e-01    1.73171786e-01
533      3.10000000e-02    4.00000000e-01    3.26806343e-05    1.82323745e-04    1.82323938e-04    0.00000000e+00    2.92202934e-01    1.73778181e-01
534      3.20000000e-02    4.00000000e-01    3.37162679e-05    1.88053315e-04    1.88053511e-04    0.00000000e+00    2.92194992e-01    1.74385676e-01
535      3.30000000e-02    4.00000000e-01    3.47499728e-05    1.93768223e-04    1.93768427e-04    0.00000000e+00    2.92186872e-01    1.74994255e-01
536      3.40000000e-02    4.00000000e-01    3.57816933e-05    1.99467784e-04    1.99467999e-04    0.00000000e+00    2.92178578e-01    1.75603908e-01
537      3.50000000e-02    4.00000000e-01    3.68113778e-05    2.05151287e-04    2.05151503e-04    0.00000000e+00    2.92170116e-01    1.76214620e-01
538      3.60000000e-02    4.00000000e-01    3.78389787e-05    2.10817981e-04    2.10818186e-04    0.00000000e+00    2.92161490e-01    1.76826379e-01
539      3.70000000e-02    4.00000000e-01    3.88644528e-05    2.16467039e-04    2.16467266e-04    0.00000000e+00    2.92152705e-01    1.77439173e-01
540      3.80000000e-02    4.00000000e-01    3.98877616e-05    2.22097704e-04    2.22097934e-04    0.00000000e+00    2.92143765e-01    1.78052989e-01
541      3.90000000e-02    4.00000000e-01    4.09088708e-05    2.27709119e-04    2.27709361e-04    0.00000000e+00    2.92134675e-01    1.78667814e-01
542      4.00000000e-02    4.00000000e-01    4.19277510e-05    2.33300455e-04    2.33300696e-04    0.00000000e+00    2.92125439e-01    1.79283638e-01
543      4.10000000e-02    4.00000000e-01    4.29443773e-05    2.38870828e-04    2.38871078e-04    0.00000000e+00    2.92116060e-01    1.79900449e-01
544      4.20000000e-02    4.00000000e-01    4.39587294e-05    2.44419382e-04    2.44419632e-04    0.00000000e+00    2.92106544e-01    1.80518234e-01
545      4.30000000e-02    4.00000000e-01    4.49707918e-05    2.49945233e-04    2.49945483e-04    0.00000000e+00    2.92096894e-01    1.81136983e-01
546      4.40000000e-02    4.00000000e-01    4.59805533e-05    2.55447490e-04    2.55447753e-04    0.00000000e+00    2.92087114e-01    1.81756685e-01
547      4.50000000e-02    4.00000000e-01    4.69880072e-05    2.60925320e-04    2.60925570e-04    0.00000000e+00    2.92077208e-01    1.82377328e-01
548      4.60000000e-02    4.00000000e-01    4.79931509e-05    2.66377811e-04    2.66378073e-04    0.00000000e+00    2.92067180e-01    1.82998903e-01
549      4.70000000e-02    4.00000000e-01    4.89959860e-05    2.71804154e-04    2.71804417e-04    0.00000000e+00    2.92057033e-01    1.83621399e-01
550      4.80000000e-02    4.00000000e-01    4.99965181e-05    2.77203502e-04    2.77203776e-04    0.00000000e+00    2.92046771e-01    1.84244805e-01
551      4.90000000e-02    4.00000000e-01    5.09947564e-05    2.82575074e-04    2.82575349e-04    0.00000000e+00    2.92036397e-01    1.84869112e-01
552      5.00000000e-02    4.00000000e-01    5.19907135e-05    2.87918068e-04    2.87918362e-04    0.00000000e+00    2.92025914e-01    1.85494310e-01
553      5.10000000e-02    4.00000000e-01    5.29844053e-05    2.93231783e-04    2.93232077e-04    0.00000000e+00    2.92015326e-01    1.86120389e-01
554      5.20000000e-02    4.00000000e-01    5.39758509e-05    2.98515505e-04    2.98515788e-04    0.00000000e+00    2.92004635e-01    1.86747341e-01
555      5.30000000e-02    4.00000000e-01    5.49650719e-05    3.03768538e-04    3.03768831e-04    0.00000000e+00    2.91993845e-01    1.87375155e-01
556      5.40000000e-02    4.00000000e-01    5.59520926e-05    3.08990276e-04    3.08990580e-04    0.00000000e+00    2.91982960e-01    1.88003823e-01
557      5.50000000e-02    4.00000000e-01    5.69369395e-05    3.14180151e-04    3.14180454e-04    0.00000000e+00    2.91971980e-01    1.88633336e-01
558      5.60000000e-02    4.00000000e-01    5.79196412e-05    3.19337598e-04    3.19337913e-04    0.00000000e+00    2.91960910e-01    1.89263685e-01
559      5.70000000e-02    4.00000000e-01    5.89002278e-05    3.24462164e-04    3.24462464e-04    0.00000000e+00    2.91949752e-01    1.89894862e-01
560      5.80000000e-02    4.00000000e-01    5.98787315e-05    3.29553325e-04    3.29553658e-04    0.00000000e+00    2.91938508e-01    1.90526860e-01
561      5.90000000e-02    4.00000000e-01    6.08551853e-05    3.34610778e-04    3.34611089e-04    0.00000000e+00    2.91927181e-01    1.91159668e-01
562      6.00000000e-02    4.00000000e-01    6.18296236e-05    3.39634049e-04    3.39634396e-04    0.00000000e+00    2.91915774e-01    1.91793281e-01
563      6.10000000e-02    4.00000000e-01    6.28020819e-05    3.44622910e-04    3.44623260e-04    0.00000000e+00    2.91904289e-01    1.92427689e-01
564      6.20000000e-02    4.00000000e-01    6.37725962e-05    3.49577057e-04    3.49577401e-04    0.00000000e+00    2.91892728e-01    1.93062886e-01
565      6.30000000e-02    4.00000000e-01    6.47412031e-05    3.54496218e-04    3.54496579e-04    0.00000000e+00    2.91881093e-01    1.93698864e-01
566      6.40000000e-02    4.00000000e-01    6.57079400e-05    3.59380240e-04    3.59380591e-04    0.00000000e+00    2.91869386e-01    1.94335616e-01
567      6.50000000e-02    4.00000000e-01    6.66728441e-05    3.64228914e-04    3.64229267e-04    0.00000000e+00    2.91857610e-01    1.94973134e-01
568      6.60000000e-02    4.00000000e-01    6.76359534e-05    3.69042115e-04    3.69042469e-04    0.00000000e+00    2.91845766e-01    1.95611412e-01
569      6.70000000e-02    4.00000000e-01    6.85973055e-05    3.73819733e-04    3.73820088e-04    0.00000000e+00    2.91833857e-01    1.96250442e-01
570      6.80000000e-02    4.00000000e-01    6.95569384e-05    3.78561694e-04    3.78562043e-04    0.00000000e+00    2.91821884e-01    1.96890218e-01
571      6.90000000e-02    4.00000000e-01    7.05148898e-05    3.83267894e-04    3.83268274e-04    0.00000000e+00    2.91809849e-01    1.97530734e-01
572      7.00000000e-02    4.00000000e-01    7.14711974e-05    3.87938366e-04    3.87938743e-04    0.00000000e+00    2.91797754e-01    1.98171983e-01
573      7.10000000e-02    4.00000000e-01    7.24258988e-05    3.92573052e-04    3.92573433e-04    0.00000000e+00    2.91785600e-01    1.98813958e-01
574      7.20000000e-02    4.00000000e-01    7.33790312e-05    3.97171937e-04    3.97172341e-04    0.00000000e+00    2.91773389e-01    1.99456654e-01
575      7.30000000e-02    4.00000000e-01    7.43306319e-05    4.01735079e-04    4.01735480e-04    0.00000000e+00    2.91761123e-01    2.00100064e-01
576      7.40000000e-02    4.00000000e-01    7.52807375e-05    4.06262487e-04    4.06262874e-04    0.00000000e+00    2.91748804e-01    2.00744183e-01
577      7.50000000e-02    4.00000000e-01    7.62293849e-05    4.10754178e-04    4.10754557e-04    0.00000000e+00    2.91736431e-01    2.01389004e-01
578      7.60000000e-02    4.00000000e-01    7.71766102e-05    4.15210201e-04    4.15210575e-04    0.00000000e+00    2.91724009e-01    2.02034521e-01
579      7.70000000e-02    4.00000000e-01    7.81224495e-05    4.19630605e-04    4.19630977e-04    0.00000000e+00    2.91711536e-01    2.02680730e-01
580      7.80000000e-02    4.00000000e-01    7.90669386e-05    4.24015410e-04    4.24015823e-04    0.00000000e+00    2.91699016e-01    2.03327624e-01
581      7.90000000e-02    4.00000000e-01    8.00101131e-05    4.28364796e-04    4.28365175e-04    0.00000000e+00    2.91686448e-01    2.03975198e-01
582      8.00000000e-02    4.00000000e-01    8.09520081e-05    4.32678694e-04    4.32679101e-04    0.00000000e+00    2.91673835e-01    2.04623447e-01
583      8.10000000e-02    4.00000000e-01    8.18926587e-05    4.36957250e-04    4.36957671e-04    0.00000000e+00    2.91661178e-01    2.05272366e-01
584      8.20000000e-02    4.00000000e-01    8.28320996e-05    4.41200543e-04    4.41200962e-04    0.00000000e+00    2.91648478e-01    2.05921948e-01
585      8.30000000e-02    4.00000000e-01    8.37703653e-05    4.45408640e-04    4.45409050e-04    0.00000000e+00    2.91635735e-01    2.06572190e-01
586      8.40000000e-02    4.00000000e-01    8.47074901e-05    4.49581599e-04    4.49582017e-04    0.00000000e+00    2.91622952e-01    2.07223086e-01
587      8.50000000e-02    4.00000000e-01    8.56435081e-05    4.53719527e-04    4.53719946e-04    0.00000000e+00    2.91610128e-01    2.07874632e-01
588      8.60000000e-02    4.00000000e-01    8.65784531e-05    4.57822508e-04    4.57822923e-04    0.00000000e+00    2.91597266e-01    2.08526821e-01
589      8.70000000e-02    4.00000000e-01    8.75123587e-05    4.61890617e-04    4.61891038e-04    0.00000000e+00    2.91584366e-01    2.09179651e-01
590      8.80000000e-02    4.00000000e-01    8.84452583e-05    4.65923958e-04    4.65924384e-04    0.00000000e+00    2.91571429e-01    2.09833115e-01
591      8.90000000e-02    4.00000000e-01    8.93771851e-05    4.69922614e-04    4.69923055e-04    0.00000000e+00    2.91558456e-01    2.10487210e-01
592      9.00000000e-02    4.00000000e-01    9.03081722e-05    4.73886684e-04    4.73887153e-04    0.00000000e+00    2.91545448e-01    2.11141931e-01
593      9.10000000e-02    4.00000000e-01    9.12382523e-05    4.77816368e-04    4.77816779e-04    0.00000000e+00    2.91532406e-01    2.11797274e-01
594      9.20000000e-02    4.00000000e-01    9.21674580e-05    4.81711588e-04    4.81712043e-04    0.00000000e+00    2.91519331e-01    2.12453233e-01
595      9.30000000e-02    4.00000000e-01    9.30958218e-05    4.85572645e-04    4.85573055e-04    0.00000000e+00    2.91506223e-01    2.13109805e-01
596      9.40000000e-02    4.00000000e-01    9.40233757e-05    4.89399479e-04    4.89399933e-04    0.00000000e+00    2.91493084e-01    2.13766985e-01
597      9.50000000e-02    4.00000000e-01    9.49501517e-05    4.93192313e-04    4.93192800e-04    0.00000000e+00    2.91479913e-01    2.14424770e-01
598      9.60000000e-02    4.00000000e-01    9.58761815e-05    4.96951313e-04    4.96951783e-04    0.00000000e+00    2.91466713e-01    2.15083155e-01
599      9.70000000e-02    4.00000000e-01    9.68014966e-05    5.00676530e-04    5.00677014e-04    0.00000000e+00    2.91453483e-01    2.15742136e-01
